L_u,m_abs_u,L_g,m_abs_g,L_r,m_abs_r,L_i,m_abs_i,L_z,m_abs_z,L_y,m_abs_y
8.249128866568756e-26,16.104196013146456,7.624975170373077e-26,16.1896201489754,7.049627787226318e-26,16.27480076519895,6.643119865003324e-26,16.33928601174498,6.351915423408788e-26,16.387954466562416,6.122920105137751e-26,16.427819752021904
8.249128866568795e-26,16.104196013146453,7.624975170373115e-26,16.189620148975397,7.049627787226355e-26,16.274800765198947,6.643119865003357e-26,16.339286011744978,6.351915423408819e-26,16.387954466562412,6.12292010513778e-26,16.427819752021897
8.249128866568924e-26,16.104196013146435,7.624975170373232e-26,16.18962014897538,7.049627787226459e-26,16.27480076519893,6.643119865003457e-26,16.33928601174496,6.351915423408915e-26,16.387954466562395,6.122920105137873e-26,16.42781975202188
8.249128866569198e-26,16.1041960131464,7.624975170373485e-26,16.189620148975344,7.049627787226693e-26,16.274800765198894,6.643119865003677e-26,16.339286011744925,6.351915423409126e-26,16.38795446656236,6.122920105138073e-26,16.427819752021843
8.249128866569935e-26,16.1041960131463,7.624975170374161e-26,16.189620148975248,7.049627787227316e-26,16.274800765198798,6.643119865004261e-26,16.33928601174483,6.351915423409685e-26,16.387954466562263,6.122920105138612e-26,16.42781975202175
8.249128866571819e-26,16.10419601314605,7.62497517037589e-26,16.189620148975,7.049627787228907e-26,16.274800765198552,6.643119865005758e-26,16.339286011744584,6.351915423411113e-26,16.387954466562018,6.122920105139987e-26,16.427819752021506
8.249128866576578e-26,16.104196013145426,7.624975170380259e-26,16.189620148974377,7.049627787232927e-26,16.274800765197934,6.643119865009538e-26,16.339286011743965,6.351915423414724e-26,16.387954466561403,6.122920105143461e-26,16.42781975202089
8.249128866588694e-26,16.10419601314383,7.624975170391382e-26,16.189620148972793,7.04962778724317e-26,16.274800765196353,6.643119865019167e-26,16.33928601174239,6.351915423423917e-26,16.387954466559833,6.122920105152311e-26,16.42781975201932
8.249128866619511e-26,16.104196013139774,7.624975170419681e-26,16.189620148968764,7.049627787269221e-26,16.274800765192342,6.643119865043663e-26,16.339286011738388,6.351915423447303e-26,16.387954466555836,6.122920105174822e-26,16.427819752015328
8.249128866697884e-26,16.10419601312946,7.62497517049164e-26,16.189620148958518,7.04962778733547e-26,16.27480076518214,6.64311986510595e-26,16.33928601172821,6.351915423506772e-26,16.38795446654567,6.122920105232062e-26,16.427819752005178
8.249128866897197e-26,16.104196013103227,7.624975170674644e-26,16.18962014893246,7.04962778750395e-26,16.27480076515619,6.643119865264358e-26,16.33928601170232,6.351915423658008e-26,16.38795446651982,6.122920105377629e-26,16.427819751979367
8.249128867404116e-26,16.104196013036507,7.624975171140084e-26,16.189620148866187,7.049627787932453e-26,16.2748007650902,6.643119865667244e-26,16.33928601163647,6.351915424042654e-26,16.38795446645407,6.122920105747862e-26,16.427819751913717
8.249128868693342e-26,16.104196012866822,7.624975172323818e-26,16.18962014869763,7.049627789022239e-26,16.274800764922357,6.643119866691883e-26,16.33928601146901,6.351915425020903e-26,16.387954466286857,6.122920106689454e-26,16.42781975174675
8.249128871972164e-26,16.10419601243527,7.624975175334353e-26,16.189620148268954,7.049627791793847e-26,16.27480076449549,6.643119869297799e-26,16.339286011043104,6.351915427508849e-26,16.38795446586159,6.122920109084169e-26,16.42781975132211
8.249128880311101e-26,16.104196011337713,7.624975182990962e-26,16.18962014717871,7.049627798842794e-26,16.27480076340986,6.643119875925351e-26,16.33928600995991,6.351915433836364e-26,16.387954464780027,6.122920115174575e-26,16.42781975024214
8.24912890151918e-26,16.10419600854634,7.624975202463698e-26,16.18962014440595,7.049627816770094e-26,16.274800760648816,6.643119892780934e-26,16.33928600720507,6.35191544992888e-26,16.387954462029324,6.122920130664055e-26,16.427819747495494
8.249128955456924e-26,16.104196001447146,7.624975251988005e-26,16.18962013735408,7.049627862363946e-26,16.27480075362676,6.643119935649128e-26,16.339286000198793,6.351915490856388e-26,16.38795445503356,6.122920170057888e-26,16.427819740510053
8.249129092634753e-26,16.104195983392035,7.624975377941321e-26,16.189620119419324,7.049627978321084e-26,16.274800735767823,6.6431200446742e-26,16.339285982379987,6.351915594945787e-26,16.387954437241508,6.122920270246748e-26,16.427819722744236
8.249129441514035e-26,16.104195937473147,7.624975698273698e-26,16.189620073806527,7.049628273230553e-26,16.274800690347853,6.643120321953605e-26,16.339285937062083,6.35191585967248e-26,16.38795439199164,6.122920525053345e-26,16.4278196775611
8.249130328805689e-26,16.104195820689355,7.624976512963088e-26,16.18961995780121,7.049629023262808e-26,16.27480057483295,6.643121027147975e-26,16.339285821806754,6.351916532942008e-26,16.387954276909344,6.122921173093462e-26,16.427819562648523
