L_u,m_abs_u,L_g,m_abs_g,L_r,m_abs_r,L_i,m_abs_i,L_z,m_abs_z,L_y,m_abs_y
2.6746329640658643e-25,14.827055751347201,2.4581270038725204e-25,14.918705439005235,2.2640186474964406e-25,15.008016234536576,2.1271734668133254e-25,15.075708965465937,2.026487323034332e-25,15.128356505239791,1.9434579553043263e-25,15.173778359589145
2.7506548317696235e-25,14.796625993482682,2.527751799993197e-25,14.888380162688767,2.327951307148531e-25,14.97778150322507,2.186964022743666e-25,15.045612136948195,2.0830231825951296e-25,15.098480975062296,1.9971174763088674e-25,15.14420720324157
2.827633578006398e-25,14.766658407873084,2.598249570231059e-25,14.858514073178291,2.3926769001455607e-25,14.948006091588088,2.24747438474857e-25,15.015979356917057,2.1402073515733574e-25,15.069076604690036,2.0513542813567174e-25,15.115114553126562
2.9055705536580668e-25,14.73713766966005,2.669621484089153e-25,14.82909201174528,2.4581958442128703e-25,14.918675033170558,2.3087035468652966e-25,14.986795808107143,2.1980373203960103e-25,15.04012857843471,2.1061646140467565e-25,15.086485453852076
2.984466509038418e-25,14.708049459217156,2.7418681520350616e-25,14.800099815794896,2.524508009715286e-25,14.889774351096316,2.3706499602971417e-25,14.958047651718262,2.2565100634617704e-25,15.011623046726642,2.161544247949417e-25,15.058305907991846
3.0643215602000176e-25,14.679380391386943,2.814989594410937e-25,14.771524248925916,2.591612691286063e-25,14.861290988372641,2.433311509293275e-25,14.929721957760304,2.3156220195235666e-25,14.983547056805623,2.217488470675168e-25,15.030562807248899
3.1451351541077e-25,14.651117951304215,2.8889852093066523e-25,14.743352937487872,2.6595085786440646e-25,14.833212744633343,2.4966854864594884e-25,14.901806641822406,2.3753690716416617e-25,14.955888489820618,2.273992067585175e-25,15.003243869996334
3.226906032672064e-25,14.623250436094631,2.9638537393946834e-25,14.71557431293418,2.7281937266073673e-25,14.805528218625865,2.5607685675111754e-25,14.874290407574685,2.4357465267189005e-25,14.928636003648004,2.331049305156193e-25,14.976337584507373
3.3096321956403532e-25,14.595766901825202,3.039593237729161e-25,14.688177559356133,2.797665524314917e-25,14.778226755833156,2.6255567854827613e-25,14.847162694395863,2.496749094632187e-25,14.901778980822789,2.3886539140131627e-25,14.949833157271556
3.3933108623464664e-25,14.568657115158548,3.1162010325155814e-25,14.661152565656947,2.8679206636714784e-25,14.751298400694788,2.691045504410883e-25,14.820413629593219,2.5583708669768055e-25,14.87530748105042,2.446799071649202e-25,14.923720465865026
