L_u,m_abs_u,L_g,m_abs_g,L_r,m_abs_r,L_i,m_abs_i,L_z,m_abs_z,L_y,m_abs_y
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0364347633040772e-24,13.35636130515494,9.476322962859444e-25,13.453616599718613,8.623227248982045e-25,13.556041655315486,7.933301449322491e-25,13.64658134121838,7.364010773395304e-25,13.727430195494874,6.864772718448436e-25,13.803650825932978
1.0357523506610484e-24,13.35707641445652,9.470128471303386e-25,13.454326556832799,8.617714160830712e-25,13.556736021065902,7.9283967229039265e-25,13.647252800120066,7.359618592043681e-25,13.728077963831664,6.860820988163863e-25,13.804276013717445
1.0350702287507069e-24,13.357791690104243,9.463936537663915e-25,13.455036685034672,8.61220315321999e-25,13.557430568878598,7.9234936375393e-25,13.647924449663952,7.355227713484656e-25,13.728725926557843,6.856870302399287e-25,13.804901396312218
1.0343883974587062e-24,13.358507132236472,9.457747161054015e-25,13.455746984458017,8.606694225612586e-25,13.558125298886594,7.918592192929341e-25,13.648596289987935,7.350838137544136e-25,13.729374083816484,6.852920661044513e-25,13.805526973864023
1.0337068566706952e-24,13.359222740991799,9.451560340586467e-25,13.456457455236816,8.601187377470873e-25,13.558820211223113,7.913692388774468e-25,13.649268321230116,7.346449864047749e-25,13.730022435750865,6.848972063989125e-25,13.806152746519778
1.0330256062723196e-24,13.35993851650902,9.44537607537386e-25,13.457168097505285,8.595682608256913e-25,13.559515306021588,7.908794224774799e-25,13.649940543528807,7.342062892820861e-25,13.73067098250447,6.84502451112248e-25,13.806778714426624
1.032344646149184e-24,13.360654458927197,9.439194364528216e-25,13.457878911397879,8.590179917432135e-25,13.560210583415701,7.903897700629859e-25,13.650612957022554,7.337677223688332e-25,13.731319724221036,6.841078002333501e-25,13.807404877731939
1.0316639761869146e-24,13.36137056838558,9.43301520716159e-25,13.458589897049253,8.58467930445783e-25,13.560906043539315,7.899002816039038e-25,13.651285561850095,7.333292856474912e-25,13.731968661044471,6.837132537511011e-25,13.808031236583297
1.0309835962711025e-24,13.362086845023665,9.426838602385542e-25,13.459301054594302,8.579180768794734e-25,13.561601686526537,7.894109570701204e-25,13.651958358150399,7.3289097910048835e-25,13.732617793118937,6.833188116543448e-25,13.808657791128507
1.0303035062873341e-24,13.36280328898118,9.420664549311413e-25,13.460012384168147,8.573684309903242e-25,13.56229751251168,7.889217964314882e-25,13.652631346062654,7.324528027102256e-25,13.733267120588796,6.829244739319003e-25,13.809284541515595
1.0296237061211801e-24,13.363519900398071,9.414493047050236e-25,13.460723885906129,8.568189927243311e-25,13.56299352162929,7.884327996578206e-25,13.653304525726258,7.320147564590687e-25,13.733916643598638,6.825302405725575e-25,13.809911487892812
1.0289441956582178e-24,13.3642366794145,9.40832409471292e-25,13.461435559943805,8.562697620274676e-25,13.5636897140141,7.879439667189072e-25,13.65397789728081,7.315768403293636e-25,13.734566362293252,6.821361115650889e-25,13.810538630408608
1.028264974783981e-24,13.36495362617089,9.402157691409818e-25,13.462147406416985,8.55720738845642e-25,13.564386089801102,7.874552975844775e-25,13.654651460866164,7.31139054303404e-25,13.735216276817676,6.817420868982228e-25,13.81116596921169
1.0275860433840199e-24,13.365670740807865,9.395993836251245e-25,13.462859425461684,8.551719231247446e-25,13.565082649125486,7.869667922242435e-25,13.65532521662236,7.307013983634694e-25,13.735866387317143,6.813481665606746e-25,13.811793504450957
1.0269074013438586e-24,13.366388023466286,9.389832528347115e-25,13.463571617214146,8.54623314810617e-25,13.565779392122664,7.864784506078701e-25,13.65599916468967,7.302638724917975e-25,13.736516693937117,6.8095435054112515e-25,13.812421236275542
1.0262290485490257e-24,13.367105474287237,9.383673766807202e-25,13.46428398181084,8.540749138490738e-25,13.566476318928263,7.85990272704996e-25,13.656673305208566,7.298264766706047e-25,13.737167196823265,6.805606388282366e-25,13.81304916483479
1.0255509848850174e-24,13.367823093412046,9.37751755074083e-25,13.464996519388475,8.535267201858744e-25,13.567173429678144,7.855022584852087e-25,13.657347638319765,7.293892108820623e-25,13.737817896121502,6.801670314106321e-25,13.813677290278289
1.0248732102373435e-24,13.368540880982247,9.371363879257243e-25,13.465709230083966,8.529787337667586e-25,13.567870724508374,7.850144079180755e-25,13.658022164164178,7.289520751083256e-25,13.738468791977931,6.797735282769216e-25,13.814305612755819
1.0241957244914767e-24,13.369258837139633,9.365212751465206e-25,13.466422114034483,8.524309545374078e-25,13.568568203555262,7.845267209731094e-25,13.658696882882957,7.285150693315012e-25,13.739119884538905,6.793801294156736e-25,13.814934132417417
1.0235185275329011e-24,13.369976962026202,9.359064166473391e-25,13.467135171377402,8.518833824434817e-25,13.569265866955313,7.840391976198007e-25,13.659371794617456,7.280781935336778e-25,13.739771173950983,6.789868348154412e-25,13.815562849413316
