L_u,m_abs_u,L_g,m_abs_g,L_r,m_abs_r,L_i,m_abs_i,L_z,m_abs_z,L_y,m_abs_y
1.5904363120346577e-25,15.391425526591517,1.4647302983255052e-25,15.480822070620205,1.3510703618341937e-25,15.568521315851642,1.2714228288434722e-25,15.634491220799537,1.2141682901303527e-25,15.684519017441461,1.1684864682475178e-25,15.726157015048482
1.727998448825838e-25,15.30135786276189,1.5908264292259545e-25,15.391159239651229,1.4670232372265885e-25,15.479123750991613,1.3802780193540088e-25,15.545299803514409,1.3177895786547608e-25,15.595601061643274,1.2677353757020732e-25,15.637644710161732
1.8670050821549053e-25,15.217352483137741,1.718227324115736e-25,15.307514680675908,1.5841575330032308e-25,15.39572031637432,1.4902015735468695e-25,15.462103689370839,1.4223519719858982e-25,15.512698535439721,1.3677769726561e-25,15.555178013857955
2.0074043323792669e-25,15.13862909071313,1.8468869761622889e-25,15.22911543658902,1.7024298062980672e-25,15.317543197612162,1.6011469030036595e-25,15.384138284329053,1.527802948451766e-25,15.435047873931282,1.46855322592189e-25,15.477992004439873
2.1491415903995647e-25,15.064553661597861,1.9767565761354168e-25,15.1553332528545,1.8217936529054057e-25,15.243968271815639,1.7130644518106077e-25,15.310781975897937,1.6340875627114395e-25,15.362027922175248,1.570004688223942e-25,15.40546386031798
2.2921594253460637e-25,14.994604181987814,2.107784481817254e-25,15.085650726553778,1.9421997312930703e-25,15.17448150923363,1.8259018187323128e-25,15.241522680458594,1.7411486378579886e-25,15.293126614931047,1.6720706760816286e-25,15.33707965721201
2.4363975198806585e-25,14.928345861631586,2.239916198474654e-25,15.019636807316271,2.0635957921945397e-25,15.10865464936657,1.9396038740383432e-25,15.175933626295965,1.848926934305351e-25,15.227916860745811,1.7746894140982447e-25,15.272410336551001
2.5817926273575736e-25,14.865412842775658,2.37309436965538e-25,14.95692871115579,2.185926714841441e-25,15.046127239123685,2.05411287308102e-25,15.113655472711445,1.957361301047103e-25,15.166038739386046,1.8777981549674621e-25,15.211093963467274
2.7282785471903825e-25,14.80549446319808,2.507258777994906e-25,14.897218332320314,2.3091345505359693e-25,14.98659313478637,2.169368568187649e-25,15.054382874967022,2.0663888136006577e-25,15.10718612819129,1.981333282065444e-25,15.15282239649734
2.8757861161045244e-25,14.748324776817755,2.6423463559784716e-25,14.840241873802437,2.4331585740454767e-25,14.929790199147893,2.2853083200885335e-25,14.997854231573635,2.1759449020241625e-25,15.051096497935173,2.085230399754013e-25,15.097331114211556
3.024243213810765e-25,14.693674446498202,2.7782912067540263e-25,14.78577182251381,2.557935343162668e-25,14.87549232689614,2.401867209865398e-25,14.94384375039876,2.2859634716964987e-25,14.997543017601837,2.1894244152528435e-25,15.044391341516338
3.173574782193008e-25,14.641344392244974,2.915024635174882e-25,14.73361066004018,2.6833987666807e-25,14.823503193903669,2.5189781522294195e-25,14.89215523157966,2.3963770190138064e-25,14.946328368227961,2.293849615003488e-25,14.993803878206936
3.323702857468224e-25,14.591160757325573,3.0524751892888917e-25,14.68358587683984,2.8094801809625746e-25,14.773651301537075,2.636572010798693e-25,14.84261713997832,2.5071167437331633e-25,14.897279840174946,2.3984397377475863e-25,14.945394205918422
3.474546615011834e-25,14.542970876957751,3.1905687124977845e-25,14.63554597828333,2.9361084352269483e-25,14.72578600664329,2.7545777159280722e-25,14.795078658999756,2.6181126593551105e-25,14.85024540689873,2.5031280460150556e-25,14.899008567859532
3.6260224266894077e-25,14.496640018865294,3.3292284065949665e-25,14.589357254514738,3.0632099856210314e-25,14.679774310787899,2.872922385541529e-25,14.749406500202833,2.729293702660607e-25,14.805090550612142,2.6078473972980723e-25,14.854510797709343
3.778043930621444e-25,14.452048724643083,3.4683749058584536e-25,14.544901145020809,3.1907089981017933e-25,14.63549824077175,2.991531449324117e-25,14.705482301370147,2.840587843289609e-25,14.761695673263269,2.712530315890064e-25,14.811779731827794
3.9305221133496547e-25,14.40909062352301,3.6079263623316817e-25,14.502072070927886,3.3185274600969913e-25,14.592852694270974,3.1103287765442e-25,14.66320048737178,2.951922194056983e-25,14.719953967763404,2.8171090660982786e-25,14.770707080267037
4.0833654043825915e-25,14.367670621048637,3.7477985423715843e-25,14.46077563859711,3.4465853008667e-25,14.551743654774135,3.22923680769547e-25,14.622466498378083,3.063223122538885e-25,14.679769654497008,2.921515727351172e-25,14.731195662026925
4.236479783083561e-25,14.32770338786058,3.8879049344825233e-25,14.42092714051871,3.5748005204333793e-25,14.512086702263183,3.348176690071025e-25,14.583195312170211,3.1744163643229474e-25,14.641056510245136,3.0256822715559536e-25,14.69315793199635
4.389768897830252e-25,14.289112090647324,4.0281568683877724e-25,14.382450296167018,3.7030893268939683e-25,14.473805762631992,3.4670684173078467e-25,14.54531020378495,3.285427138193925e-25,14.60373663306765,3.129540642929455e-25,14.656514743358562
4.543134197328486e-25,14.251827319966242,4.168463645219348e-25,14.345276187986226,3.8313662818718077e-25,14.436832051262348,3.585830972869651e-25,14.50874169811125,3.396180263419267e-25,14.567739399012082,3.233022840415358e-25,14.621194301502522
4.69647507390368e-25,14.215786179230784,4.30873267863192e-25,14.309342357162528,3.9595444538088413e-25,14.401103175602005,3.704382477367978e-25,14.473426680446005,3.506600279210154e-25,14.533000575858498,3.3360610027077854e-25,14.587131274781488
4.849689018527173e-25,14.180931506499364,4.448869646569585e-25,14.274592031098425,4.087535578740816e-25,14.366562368804889,3.8226403395567297e-25,14.439307637204516,3.61661156633217e-25,14.499461566265873,3.4385874958223937e-25,14.554266034576996
5.002671787261547e-25,14.14721120636748,4.588778653335639e-25,14.240973460110414,4.215250228140448e-25,14.333157832065277,3.940521410773508e-25,14.406332004531155,3.726138470793496e-25,14.467068758196053,3.5405350030884e-25,14.522544002620728
5.155317578731427e-25,14.114577673674182,4.728362401536127e-25,14.208439345234602,4.342597983355901e-25,14.300842167615935,4.057942142542281e-25,14.3744516068764,3.8351054294418127e-25,14.435772964796902,3.6418366173761813e-25,14.491915087803433
5.30751922214615e-25,14.082987294192225,4.867522373389257e-25,14.176946342447016,4.469487616115934e-25,14.269571887763215,4.174818746996692e-25,14.343622170995154,3.9434370972579204e-25,14.405528939289512,3.742425935324521e-25,14.462333198054157
5.459168375318399e-25,14.052400010202813,5.006159020814823e-25,14.146454631309103,4.595827274518444e-25,14.239306988021282,4.291067359731359e-25,14.313802903498551,4.051058476073755e-25,14.376294953067413,3.842237153287105e-25,14.433755815522927
5.610155732041304e-25,14.022778941028113,5.144171963642454e-25,14.116927538199086,4.721524673867337e-25,14.210010574546589,4.406604204640789e-25,14.284956122220857,4.157895044394984e-25,14.348032427331356,3.941205164679848e-25,14.406143625407363
5.76037123810531e-25,13.994090050333261,5.28146019520475e-25,14.088331206011041,4.846487291673715e-25,14.181648537786273,4.521345760261593e-25,14.257046933367276,4.263872887965428e-25,14.320705610276782,4.0392656583776007e-25,14.379460190450814
5.909704315157517e-25,13.96630185340931,5.417922294512556e-25,14.06063430358951,4.970622566092238e-25,14.154189265633358,4.635208927094341e-25,14.230042947780907,4.368918830673077e-25,14.294281293214418,4.136355217780827e-25,14.353671664497996
6.05804409153122e-25,13.93938515878193,5.553456644145693e-25,14.033807769289611,5.093838097022872e-25,14.127603390498725,4.748111195346853e-25,14.203914030778298,4.472960565365502e-25,14.268728560108281,4.232411420149719e-25,14.328746539594416
6.205279639102597e-25,13.91331283941333,5.687961652933728e-25,14.007824583966553,5.21604184907229e-25,14.101863565619421,4.859970812510923e-25,14.178632080907773,4.575926784115569e-25,14.24401856591398,4.327372935784457e-25,14.304655422011745
6.351300215166385e-25,13.888059629519857,5.821335982448853e-25,13.9826595694459,5.337142355538636e-25,14.076944266667539,4.97070695015995e-25,14.154170833724976,4.677747307456617e-25,14.220124339835504,4.421179626615888e-25,14.281370833314684
6.49599550826409e-25,13.86360194364815,5.953478776287708e-25,13.958289209140968,5.4570489225591145e-25,14.052821615336013,5.080239869334818e-25,14.130505687289006,4.778353212090045e-25,14.197020610223014,4.51377264376115e-25,14.258867033187839
6.6392558868468825e-25,13.83991771516545,6.084289891080762e-25,13.934691487991161,5.575671832541176e-25,14.029473222083594,5.188491083880527e-25,14.107613546583234,4.877676956556836e-25,14.174683648333472,4.605094523592699e-25,14.237119861239496
6.780972649612516e-25,13.816986251744607,6.213670128138217e-25,13.91184574931659,5.692922545986716e-25,14.00687804564096,5.295383521061963e-25,14.085472684487707,4.975652504358418e-25,14.153091128590063,4.695089281867773e-25,14.216106595412707
6.921038276321639e-25,13.79478810577838,6.341521464619991e-25,13.889732566534798,5.808713900813744e-25,13.985016267229462,5.400841678829318e-25,14.06406261726767,5.072215444011323e-25,14.13222200332123,4.783702505467695e-25,14.195805824978622
7.059346677874128e-25,13.773304957953494,6.467747283105051e-25,13.868333627978954,5.922960308282224e-25,13.963869177736562,5.504791779063536e-25,14.043363992842828,5.167303105523943e-25,14.112056390248663,4.870881441302955e-25,14.176197336375346
7.1957934444115225e-25,13.752519512463186,6.592252598432066e-25,13.847631633302893,6.035577944640122e-25,13.943419076337383,5.607161916168074e-25,14.02335849033982,5.260854672792487e-25,14.092575471235605,4.956575081950198e-25,14.157262010397687
7.330276090207392e-25,13.732415402545952,6.71494428068964e-25,13.827610200165624,6.14648493762226e-25,13.923649179258563,5.707882200380047e-25,14.004028729637643,5.352811291426959e-25,14.073761401010815,5.0407342476015425e-25,14.138981729447094
7.462694294113453e-25,13.71297710521474,6.835731273249788e-25,13.808253780063175,6.25560154695801e-25,13.904543537555432,5.806884895195856e-25,13.985358189788828,5.4431161715359115e-25,14.055597224755811,5.123311663924221e-25,14.121339293723736
7.592950134346111e-25,13.6941898641903,6.954524804763231e-25,13.789547582323808,6.362850338074434e-25,13.886086962921658,5.90410454833267e-25,13.967331135346328,5.53171468502132e-25,14.038066803589208,5.204262035449602e-25,14.104318345388888
7.720948316425288e-25,13.676039620179534,7.071238594068854e-25,13.771477505409067,6.468156348218351e-25,13.868264960676475,5.999478115678437e-25,13.949932549750947,5.618554456961338e-25,14.021154747106188,5.2835421141349895e-25,14.087903299850492
