L_u,m_abs_u,L_g,m_abs_g,L_r,m_abs_r,L_i,m_abs_i,L_z,m_abs_z,L_y,m_abs_y
1.0371174667941016e-24,13.355646362061385,9.48252001321856e-25,13.452906813558592,8.628742418210676e-25,13.55534747149458,7.938207817093677e-25,13.645910072821241,7.368404257713135e-25,13.726782621404647,6.868725493362761e-25,13.803025832812354
1.0346903690220493e-24,13.358190216837437,9.46048834141166e-25,13.45543234636415,8.609134069654657e-25,13.557817555688562,7.920763015249693e-25,13.648298684388326,7.352782276673401e-25,13.729086967828371,6.854669969298424e-25,13.805249859181204
1.0322655210014175e-24,13.360737679516774,9.4384760664534e-25,13.457961536235397,8.589540506983414e-25,13.56029140324944,7.9033287129175915e-25,13.650691120078282,7.3371675877322345e-25,13.731395136290615,6.840619390655684e-25,13.807477665674607
1.0298429205856223e-24,13.363288763774186,9.416483173833884e-25,13.460494396719401,8.56996172425742e-25,13.562769027855204,7.885904908176078e-25,13.653087393864025,7.32156018967178e-25,13.733707140960721,6.826573755576864e-25,13.80970926652043
1.0274225656299272e-24,13.365843483360754,9.39450964904911e-25,13.463030941438848,8.55039771554306e-25,13.565250443259128,7.868491599115731e-25,13.655487519794823,7.305960081287557e-25,13.736022996085687,6.812533062215119e-25,13.811944676025108
1.0250044539914582e-24,13.368401852104403,9.372555477601095e-25,13.465571184092564,8.530848474912748e-25,13.567735663290325,7.851088783839134e-25,13.657891511996848,7.290367261388621e-25,13.738342715990726,6.798497308734598e-25,13.814183908574181
1.0225885835291972e-24,13.370963883910477,9.350620644997837e-25,13.468115138456099,8.511313996444881e-25,13.570224701854308,7.8336964604608805e-25,13.660299384673728,7.2747817287975865e-25,13.740666315079828,6.784466493310468e-25,13.816426978632906
1.0201749521039812e-24,13.373529592762319,9.328705136753267e-25,13.470662818382305,8.491794274223815e-25,13.572717572933554,7.816314627107578e-25,13.662711152107137,7.259203482350676e-25,13.742993807836365,6.770440614128963e-25,13.81867390074683
1.0177635575785108e-24,13.376098992721829,9.30680893838735e-25,13.473214237801898,8.47228930233994e-25,13.575214290588075,7.798943281917967e-25,13.66512682865735,7.243632520897834e-25,13.745325208823651,6.756419669387517e-25,13.820924689542375
1.015354397817346e-24,13.378672097930076,9.284932035426013e-25,13.475769410724038,8.452799074889623e-25,13.577714868956003,7.781582423042894e-25,13.667546428763835,7.228068843302749e-25,13.747660532685538,6.742403657294786e-25,13.823179359727447
1.0129474706869064e-24,13.381248922607885,9.263074413401164e-25,13.478328351236943,8.433323585975222e-25,13.580219322254159,7.76423204864537e-25,13.669969966945837,7.21251244844294e-25,13.749999794147014,6.728392576070723e-25,13.825437926092038
