L_u,m_abs_u,L_g,m_abs_g,L_r,m_abs_r,L_i,m_abs_i,L_z,m_abs_z,L_y,m_abs_y
1.0371174667941016e-24,13.355646362061385,9.48252001321856e-25,13.452906813558592,8.628742418210676e-25,13.55534747149458,7.938207817093677e-25,13.645910072821241,7.368404257713135e-25,13.726782621404647,6.868725493362761e-25,13.803025832812354
1.0338896429822919e-24,13.359030771507632,9.453219627196248e-25,13.456266863486583,8.602664316747708e-25,13.558633791754087,7.915006539145369e-25,13.649088038485974,7.3476268358657625e-25,13.729848504316637,6.850031123417067e-25,13.805984871653196
1.0306632257779056e-24,13.362424281913905,9.423930196628708e-25,13.459636081933192,8.576591580997493e-25,13.561929410035152,7.891805333633741e-25,13.652275323450342,7.326845740765491e-25,13.732923613461438,6.831330586279294e-25,13.808952977210872
1.0274382239793677e-24,13.365826936413164,9.394651808786593e-25,13.463014511969744,8.550524294621851e-25,13.565234370267447,7.868604271700843e-25,13.655471972745236,7.306061028374913e-25,13.736007994477534,6.812623923657236e-25,13.811930195229412
1.024214646400158e-24,13.369238778462318,9.365384551105374e-25,13.466402196987923,8.524462541525485e-25,13.568548716701907,7.845403424780261e-25,13.658678031730705,7.285272754945281e-25,13.739101693340597,6.793911177516144e-25,13.814916571795367
1.020992501868628e-24,13.372659851845757,9.336128511183425e-25,13.469799180703312,8.49840640585462e-25,13.571872493914205,7.822202864596578e-25,13.661893546099467,7.26448097701655e-25,13.74220475636704,6.775192390079031e-25,13.817912153341462
1.0177717992278174e-24,13.37609020067898,9.306883776780227e-25,13.473205507158934,8.472355971995693e-25,13.575205746808276,7.799002663164907e-25,13.66511856188044,7.243685751417466e-25,13.745317230217635,6.756467603827007e-25,13.820916986650259
1.014552547335276e-24,13.379529869412211,9.277650435814498e-25,13.476621220728875,8.44631132457402e-25,13.578548520619863,7.77580289279039e-25,13.668353125442346,7.222887135265619e-25,13.748439161901192,6.737736861499622e-25,13.823931118857908
1.0113347550628688e-24,13.382978902834136,9.24842857636224e-25,13.48004636612194,8.420272548452361e-25,13.581900860920161,7.752603626067599e-25,13.67159728349737,7.202085185967443e-25,13.751570598778269,6.71900020609511e-25,13.826954597457926
1.0081184312965973e-24,13.38643734607563,9.219218286654898e-25,13.48348098838537,8.394239728729612e-25,13.585262813619458,7.729404935880071e-25,13.67485108310483,7.181279961218313e-25,13.75471158856493,6.700257680870772e-25,13.829987470305026
1.0049035849364163e-24,13.389905244613562,9.19001965507749e-25,13.486925132908603,8.368212950739411e-25,13.588634424970861,7.706206895399766e-25,13.678114571674941,7.160471519002577e-25,13.757862179336588,6.681509329343282e-25,13.833029785619024
1.0016902248960379e-24,13.393382644274666,9.16083277016661e-25,13.490378845427086,8.342192300048685e-25,13.592015741574068,7.683009578086459e-25,13.681387796972611,7.1396599175935435e-25,13.761022419531844,6.662755195288956e-25,13.83608159198876
9.984783601027538e-25,13.39686959123943,9.131657720608576e-25,13.493842172026156,8.316177862456304e-25,13.595406810379178,7.65981305768724e-25,13.684670807121284,7.118845215553584e-25,13.764192357956437,6.643995322744114e-25,13.839142938376105
9.952679994972397e-25,13.400366132046079,9.102494595237463e-25,13.497315159144947,8.290169723991595e-25,13.598807678690568,7.636617408235905e-25,13.687963650606841,7.098027471734092e-25,13.767372043787207,6.625229756005369e-25,13.842213874120008
9.920591520333741e-25,13.403872313594576,9.07334348303321e-25,13.500797853580382,8.264167970912968e-25,13.60221839417082,7.613422704052413e-25,13.69126637628157,7.0772067452755755e-25,13.770561526576126,6.606458539629957e-25,13.845294448940596
9.888518266780422e-25,13.407388183150708,9.044204473119615e-25,13.504290302491194,8.238172689706417e-25,13.60563900484471,7.590229019742278e-25,13.694579033368154,7.056383095607615e-25,13.773760856254388,6.587681718436032e-25,13.848384712943345
9.856460324109534e-25,13.41091378835021,9.015077654762437e-25,13.507792553402034,8.212183967084092e-25,13.609069559103235,7.567036430195992e-25,13.697901671463768,7.035556582448934e-25,13.776970083136556,6.568899337502999e-25,13.851484716623276
9.824417782244429e-25,13.414449177202968,8.985963117367365e-25,13.511304654207592,8.1862018899828e-25,13.612510105707713,7.543845010588383e-25,13.701234340544172,7.014727265807352e-25,13.780189257924759,6.550111442171792e-25,13.854594510869264
