L_u,m_abs_u,L_g,m_abs_g,L_r,m_abs_r,L_i,m_abs_i,L_z,m_abs_z,L_y,m_abs_y
2.661758821032602e-25,14.83229447851633,2.4463358577856253e-25,14.923926030629124,2.2531906595905755e-25,15.013221377894656,2.1170449352105174e-25,15.080891042963655,2.016907023209197e-25,15.133501537827097,1.9343613679106144e-25,15.178872208253047
2.6634047684527485e-25,14.83162330110288,2.4478433504675102e-25,14.923257179177124,2.254575025996941e-25,15.012554503491623,2.118339908725328e-25,15.080227112895974,2.0181319531325853e-25,15.132842336855425,1.9355245104135983e-25,15.178219545097326
2.665372563092837e-25,14.83082142635809,2.449645614950619e-25,14.922458082373842,2.2562300833454792e-25,15.011757769551078,2.1198880810865797e-25,15.079433900797605,2.0195963674285508e-25,15.132054781297755,1.9369150343508633e-25,15.177439808071243
2.66772496639552e-25,14.829863600409684,2.4518001319701756e-25,14.92150357327455,2.2582086144220194e-25,15.010806084035606,2.1217388187647586e-25,15.078486428010548,2.0213469503629407e-25,15.131114074516827,1.9385772548156446e-25,15.176508451270655
2.670536903375078e-25,14.828719774145235,2.4543755220137933e-25,14.920363706027322,2.260573630369147e-25,15.009669590381352,2.1239510522013207e-25,15.07735497365292,2.0234394269744767e-25,15.12999071342653,1.9405640646243306e-25,15.17539627135647
2.6738977872223834e-25,14.827354228876084,2.457453674097756e-25,14.919002884441154,2.263400324891627e-25,15.008312798758503,2.1265951020532723e-25,15.076004210283912,2.0259402878756035e-25,15.128649631206615,1.9429385689497032e-25,15.174068559814113
2.6779142738569245e-25,14.825724558131292,2.4611322682001666e-25,14.91737884712997,2.266778389658427e-25,15.006693574383382,2.1297548425342375e-25,15.074392197497046,2.0289288317542339e-25,15.127049199340465,1.9457760202534133e-25,15.17248411637619
2.6827135196570843e-25,14.823780488700008,2.4655277583700637e-25,14.91544149238837,2.270814752313388e-25,15.004761966110532,2.133530258964109e-25,15.072469216847193,2.0324995791026658e-25,15.125140072658445,1.9491661037594448e-25,15.170594107635663
2.6884470252527553e-25,14.821462525229062,2.4707788923513083e-25,14.91313152713156,2.27563680654889e-25,15.002458859716384,2.1380404640203807e-25,15.070176432736702,2.0367651174734557e-25,15.12286386234354,1.9532156298995261e-25,15.168340756210476
2.695295157842335e-25,14.818700405779545,2.477050852302799e-25,14.910378927307812,2.281396211644345e-25,14.999714443367202,2.1434272444171306e-25,15.067444367011493,2.0418594451103304e-25,15.120151625046038,1.9580516960395018e-25,15.165655849076822
2.703472453186436e-25,14.815411361671204,2.4845401091150767e-25,14.90710120308321,2.2882733460276307e-25,14.996446478658681,2.149859216147145e-25,15.064191180966704,2.047941885453383e-25,15.116922162278103,1.9638253846875533e-25,15.162459059784407
2.713233804956423e-25,14.811498184920755,2.49348008874428e-25,14.903201472024431,2.2964825046909856e-25,14.992558380541062,2.1575366709538433e-25,15.060320768453076,2.0552016487288116e-25,15.113080134337583,1.9707160682515695e-25,15.158656089420806
2.7248816515409775e-25,14.80684712218222,2.504147751129327e-25,14.898566359033458,2.3062779320304366e-25,14.987937124968132,2.16669719776088e-25,15.055720679378751,2.0638631170384222e-25,15.108514008711763,1.9789363897026177e-25,15.154136646965451
2.738774265886024e-25,14.801325637261098,2.5168711780086803e-25,14.893063764848792,2.317960777447351e-25,14.982451026161986,2.1776221580409363e-25,15.05025991604863,2.0741919237727682e-25,15.103093886165079,1.9887379819580858e-25,15.148772312986695
2.755335238363231e-25,14.79478011724573,2.53203825154714e-25,14.886540577762121,2.3318870473594064e-25,14.975947458208704,2.19064408020122e-25,15.043786677718169,2.0865018835142034e-25,15.096669280756668,2.0004179732163848e-25,15.142414363705472
2.775064210277173e-25,14.787033642454654,2.5501064758434166e-25,14.87882044817925,2.348476599217949e-25,14.968250640668503,2.206155010311525e-25,15.03612617383503,2.101162800311914e-25,15.089066975224181,2.0143262964096103e-25,15.134891677608909
2.7985488585517276e-25,14.777883999854145,2.5716139408905796e-25,14.869701804897648,2.3682231740144577e-25,14.959159667121066,2.2246158084930205e-25,15.027078685820554,2.118609134095497e-25,15.080089132604462,2.0308737723796548e-25,15.126008906094421
2.8264780398928785e-25,14.76710219450769,2.5971913437881694e-25,14.858956366641651,2.3917053846589514e-25,14.948447030245996,2.246566303513762e-25,15.016418132066326,2.139349428851408e-25,15.069511919756701,2.0505408604465673e-25,15.115545164106562
2.859655861795601e-25,14.754431803036962,2.627574852576298e-25,14.846328491575207,2.4195984570420907e-25,14.935857986262056,2.272636101678573e-25,15.003891480166358,2.163976291569729e-25,15.057084987612784,2.0738868567787296e-25,15.103253585292517
2.899016241501126e-25,14.739589612332848,2.663619408732192e-25,14.83153580657882,2.452686344410752e-25,14.921111200720585,2.3035556765700833e-25,14.9892194496273,2.193176545198111e-25,15.042532251738994,2.1015591584924753e-25,15.088862183933118
2.945637223153597e-25,14.722268085369071,2.706311797503921e-25,14.81427165662439,2.491873587549264e-25,14.903901216389244,2.3401671282354146e-25,14.972099046927609,2.2277409475983695e-25,15.025554514504242,2.1343019865690385e-25,15.072076561952711
3.000753927803649e-25,14.702140275395505,2.756782452421628e-25,14.794209994173805,2.538195956110969e-25,14.883903363859815,2.383433678225447e-25,14.952208554262208,2.268572557504028e-25,15.005834547987543,2.1729636609366094e-25,15.05258507459483
3.065768493324492e-25,14.678867841752414,2.8163144857729203e-25,14.771013361030276,2.592828465794537e-25,14.86078176842593,2.434446547560655e-25,14.929215625215168,2.316692426938833e-25,14.983045285987295,2.218501138109734e-25,15.030067093862192
3.1422547144303357e-25,14.652112767254083,2.8863478439106252e-25,14.7443445628256,2.657088816027689e-25,14.834201054962639,2.494427344238015e-25,14.902789086826475,2.3732408064057294e-25,14.95686171559997,2.2719800578490354e-25,15.004204945822238
3.2319543309751546e-25,14.621553195080693,2.968475788016384e-25,14.713882455959281,2.7324336461363555e-25,14.803842172408551,2.5647234802127376e-25,14.872614863951181,2.439471483030441e-25,14.9269768693457,2.334568023105064e-25,14.97469990189135
3.336761088366971e-25,14.586903452627974,3.064430145840984e-25,14.679341918507838,2.8204443108981025e-25,14.769422410761948,2.6467934934007878e-25,14.838416087613277,2.5167362855413243e-25,14.893121956766478,2.4075183140867916e-25,14.941292234724584
3.458687921454236e-25,14.547937790364092,3.1760510727578103e-25,14.640497539684702,2.922798228541235e-25,14.730719144848843,2.742178569573002e-25,14.799976902341744,2.60645628875832e-25,14.855090118375394,2.4921408208413623e-25,14.903784786203914
3.599812093677017e-25,14.504516654351406,3.305236585730043e-25,14.597209855172217,3.041221431006285e-25,14.687596127910556,2.8524562174208973e-25,14.757168765684069,2.710076010613972e-25,14.81276255378362,2.589756844239236e-25,14.862068759732736
3.762193164697352e-25,14.456613508367994,3.453867174509396e-25,14.549452153799278,3.1774180164496087e-25,14.640030349159932,2.979172211995325e-25,14.709977212307985,2.8289971750051164e-25,14.766134949042721,2.7016348102989823e-25,14.816149624722774
3.9477596763556684e-25,14.404339466709267,3.6237017316137946e-25,14.497335124691348,3.332973128853123e-25,14.588136702737975,3.1237479349682564e-25,14.658526278402153,2.9644897417375534e-25,14.715341353836985,2.8289051681245627e-25,14.766170260787343
4.158162912787762e-25,14.347962482072738,3.8162433134782984e-25,14.441126092558779,3.5092282811549e-25,14.532187181697998,3.287362487175926e-25,14.603097245946172,3.117580220681265e-25,14.660672139896635,2.9724550884857725e-25,14.712427979775274
4.3946004196897495e-25,14.287917751350717,4.032577232441172e-25,14.381259498973598,3.707131649935283e-25,14.472621210396277,3.4708127302513715e-25,14.544138279264201,3.288921021807048e-25,14.60258262168925,3.1328072071449167e-25,14.655382060396686
4.657618300320111e-25,14.22480649725743,4.273189814491454e-25,14.318335772121658,3.9270715024381777e-25,14.41004421150914,3.674359752870246e-25,14.482262045016212,3.4786496774549183e-25,14.54168949677674,3.3099914144716285e-25,14.595649065249013
4.946909219710768e-25,14.159381381640419,4.537783452654736e-25,14.253106815742104,4.168707758194936e-25,14.34521260711859,3.897576651587783e-25,14.418229571021145,3.6862526204633873e-25,14.478753497763359,3.503423936255224e-25,14.533984501355734
5.261131280335664e-25,14.092518386418055,4.825111170943074e-25,14.186447923549812,4.430823667084115e-25,14.279005066449958,4.139218736656041e-25,14.3529202903318,3.9104535565263507e-25,14.414648402864875,3.7118124458969455e-25,14.471251174377308
5.597779280026222e-25,14.02517680780493,5.132859744100535e-25,14.119317740277362,4.711224709662092e-25,14.212381685669184,4.397141366367434e-25,14.287290162882753,4.149149483661095e-25,14.350318529300772,3.9331080001288654e-25,14.408376553568477
5.953141487831664e-25,13.958350722195076,5.457611854718753e-25,14.052709619949336,5.006712594869273e-25,14.146334578757426,4.668290291644341e-25,14.222321597839628,4.399416080817205e-25,14.286728638694798,4.164522492349746e-25,14.34630320341801
6.322369347558548e-25,13.893016575067891,5.794912372443471e-25,13.987599050532905,5.313156453244481e-25,14.081834722235435,4.948782862365567e-25,14.15897023673564,4.657597144167019e-25,14.224811428974041,4.402623080007416e-25,14.285937468553449
6.699673299280388e-25,13.830082169934661,6.139450570661699e-25,13.924892465570142,5.625670275143318e-25,14.01978054788088,5.234085464661953e-25,14.098114209158826,4.9194801696200285e-25,14.165418197803385,4.6435031433351e-25,14.22810187380579
7.078636744590876e-25,13.770342168113197,6.4853504437859385e-25,13.86538261177598,5.93888706106645e-25,13.96095356738091,5.51927519846953e-25,14.040511110708236,5.180544321996854e-25,14.109277749363768,4.883015068763107e-25,14.17349607223739
7.4526166775711615e-25,13.714444273391575,6.826539595883843e-25,13.809714699481326,6.24730037201917e-25,13.905985264852962,5.79935633770513e-25,13.98676674720543,5.436251926039616e-25,14.056967297130564,5.117037217524126e-25,14.122669794188663
7.815180250245586e-25,13.662868735759979,7.15714959267229e-25,13.75836599707599,6.545628754535881e-25,13.85533780851841,6.069589726247823e-25,13.937317893626307,5.682344782168353e-25,14.008897279848284,5.341739718756385e-25,14.076009426491275
8.160517721890049e-25,13.615921952830218,7.471892899272364e-25,13.711639638060419,6.829152848188285e-25,13.809299150773654,6.3257900119810355e-25,13.892429305538343,5.915105264407826e-25,13.965310039290117,5.55381373520368e-25,14.033737957953983
8.483776967633722e-25,13.573743126719366,7.766366321398237e-25,13.669671555106447,7.093980864740515e-25,13.767991201799836,6.564552652847212e-25,13.852203393339378,6.131549793106189e-25,13.92629058490334,5.750636640357163e-25,13.995926415635953
8.781281554373874e-25,13.536321478066169,8.037246727515883e-25,13.632447982208635,7.33721363172899e-25,13.731388322833402,6.7833876337212e-25,13.816599645129381,6.329536426697059e-25,13.89178647451636,5.930358659344396e-25,13.962513834365012
9.050617948707832e-25,13.50352065217093,8.282366651564452e-25,13.599830102618512,7.557000539749313e-25,13.699342600393777,6.980755088311054e-25,13.785460229595811,6.507784646346382e-25,13.861633301085227,6.091911045757262e-25,13.933332350657965
