L_u,m_abs_u,L_g,m_abs_g,L_r,m_abs_r,L_i,m_abs_i,L_z,m_abs_z,L_y,m_abs_y
1.037050611113081e-24,13.35571635410704,9.481913153030007e-25,13.452976300484185,8.62820234144615e-25,13.55541543032564,7.937727366912272e-25,13.645975787646938,7.367974038398115e-25,13.726846016178728,6.86833843488638e-25,13.803087016687376
1.0370486483425485e-24,13.355718409024151,9.481895336622106e-25,13.452978340572187,8.628186485660287e-25,13.555417425551983,7.937713261636629e-25,13.645977716992876,7.36796140779899e-25,13.726847877410925,6.868327071406784e-25,13.803088813009955
1.037046689209612e-24,13.35572046013677,9.48187755323262e-25,13.452980376883202,8.628170659257684e-25,13.555419417084513,7.937699182498539e-25,13.64597964276709,7.367948800603429e-25,13.72684973519758,6.868315728981822e-25,13.803090606007213
1.0370447337077188e-24,13.355722507451734,9.48185980280207e-25,13.452982409424019,8.628154862185416e-25,13.55542140492987,7.937685129450939e-25,13.645981564975997,7.367936216769276e-25,13.726851589544886,6.868304407573568e-25,13.803092395685125
1.03704278183033e-24,13.355724550975868,9.481842085271113e-25,13.452984438201408,8.628139094390676e-25,13.55542338909468,7.937671102446859e-25,13.645983483626003,7.367923656254492e-25,13.726853440459019,6.868293107144211e-25,13.803094182049655
1.0370408335709167e-24,13.355726590715987,9.481824400580495e-25,13.452986463222137,8.628123355820736e-25,13.55542536958556,7.937657101439399e-25,13.645985398723507,7.367911119017081e-25,13.726855287946151,6.868281827655978e-25,13.803095965106756
1.0370388889229601e-24,13.355728626678896,9.48180674867103e-25,13.452988484492964,8.62810764642294e-25,13.555427346409115,7.937643126381725e-25,13.645987310274894,7.367898605015122e-25,13.72685713201244,6.868270569071152e-25,13.803097744862377
1.0370369478799569e-24,13.35573065887138,9.481789129483704e-25,13.45299050202062,8.628091966144773e-25,13.55542931957193,7.937629177227132e-25,13.645989218286534,7.36788611420679e-25,13.726858972664036,6.868259331352115e-25,13.803099521322443
1.0370350104354118e-24,13.35573268730022,9.481771542959555e-25,13.452992515811841,8.628076314933767e-25,13.555431289080587,7.937615253928955e-25,13.645991122764789,7.367873646550315e-25,13.726860809907077,6.8682481144612905e-25,13.803101294492883
1.0370330765828407e-24,13.355734711972183,9.481753989039726e-25,13.45299452587334,8.62806069273756e-25,13.555433254941663,7.937601356440619e-25,13.645993023716017,7.367861202003995e-25,13.726862643747687,6.868236918361161e-25,13.803103064379611
1.037031146315773e-24,13.355736732894021,9.481736467665503e-25,13.452996532211824,8.628045099503895e-25,13.555435217161708,7.9375874847156505e-25,13.64599492114655,7.367848780526221e-25,13.72686447419198,6.868225743014306e-25,13.803104830988522
1.0370292196277494e-24,13.355738750072474,9.481718978778231e-25,13.452998534833988,8.628029535180594e-25,13.555437175747269,7.937573638707636e-25,13.645996815062722,7.367836382075442e-25,13.726866301246067,6.868214588383346e-25,13.803106594325513
1.0370272965123189e-24,13.35574076351428,9.481701522319377e-25,13.453000533746515,8.628013999715566e-25,13.555439130704881,7.9375598183702465e-25,13.645998705470852,7.367824006610176e-25,13.72686812491604,6.868203454430966e-25,13.803108354396466
1.0370253769630444e-24,13.355742773226158,9.481684098230506e-25,13.453002528956072,8.62799849305682e-25,13.555441082041071,7.93754602365724e-25,13.646000592377243,7.367811654089028e-25,13.726869945207984,6.868192341119926e-25,13.803110111207255
1.0370234609735e-24,13.355744779214808,9.481666706453299e-25,13.453004520469323,8.627983015152456e-25,13.555443029762344,7.937532254522457e-25,13.646002475788194,7.367799324470669e-25,13.726871762127969,6.868181248413053e-25,13.803111864763734
1.0370215485372697e-24,13.355746781486934,9.48164934692951e-25,13.453006508292908,8.627967565950654e-25,13.555444973875206,7.937518510919807e-25,13.64600435570999,7.367787017713834e-25,13.726873575682061,6.868170176273225e-25,13.80311361507176
1.0370196396479497e-24,13.355748780049217,9.481632019601026e-25,13.45300849243347,8.627952145399696e-25,13.555446914386144,7.93750479280329e-25,13.646006232148908,7.367774733777339e-25,13.726875385876314,6.868159124663398e-25,13.803115362137172
1.0370177342991474e-24,13.355750774908328,9.481614724409814e-25,13.45301047289763,8.627936753447953e-25,13.555448851301636,7.937491100126986e-25,13.646008105111207,7.367762472620076e-25,13.726877192716765,6.86814809354659e-25,13.803117105965802
1.0370158324844806e-24,13.355752766070932,9.481597461297948e-25,13.453012449692,8.627921390043878e-25,13.555450784628148,7.937477432845048e-25,13.64600997460314,7.3677502342009955e-25,13.72687899620945,6.868137082885873e-25,13.803118846563471
1.0370139341975799e-24,13.355754753543675,9.481580230207617e-25,13.453014422823186,8.627906055136027e-25,13.555452714372137,7.937463790911725e-25,13.646011840630953,7.367738018479133e-25,13.726880796360387,6.868126092644408e-25,13.803120583935987
1.037012039432085e-24,13.355756737333197,9.48156303108109e-25,13.453016392297771,8.627890748673039e-25,13.555454640540049,7.937450174281325e-25,13.646013703200872,7.367725825413587e-25,13.726882593175588,6.868115122785394e-25,13.803122318089153
1.0370101481816475e-24,13.355758717446124,9.48154586386075e-25,13.453018358122337,8.627875470603635e-25,13.555456563138312,7.937436582908249e-25,13.64601556231912,7.367713654963529e-25,13.72688438666105,6.868104173272103e-25,13.803124049028758
1.0370082604399307e-24,13.35576069388907,9.481528728489066e-25,13.453020320303452,8.627860220876632e-25,13.555458482173353,7.937423016746969e-25,13.646017417991905,7.3677015070882035e-25,13.726886176822767,6.868093244067876e-25,13.803125776760584
1.0370063762006086e-24,13.355762666668639,9.481511624908634e-25,13.453022278847667,8.627844999440948e-25,13.55546039765158,7.937409475752053e-25,13.646019270225423,7.367689381746926e-25,13.726887963666716,6.8680823351361125e-25,13.8031275012904
1.0370044954573669e-24,13.355764635791422,9.481494553062138e-25,13.45302423376153,8.627829806245583e-25,13.555462309579388,7.937395959878139e-25,13.646021119025866,7.367677278899089e-25,13.726889747198864,6.868071446440295e-25,13.803129222623964
1.0370026182039004e-24,13.355766601264,9.481477512892345e-25,13.453026185051572,8.627814641239608e-25,13.555464217963175,7.937382469079933e-25,13.646022964399407,7.367665198504144e-25,13.726891527425172,6.86806057794393e-25,13.80313094076703
1.0370007444339178e-24,13.355768563092939,9.481460504342154e-25,13.453028132724313,8.627799504372216e-25,13.555466122809309,7.93736900331224e-25,13.646024806352212,7.367653140521624e-25,13.726893304351586,6.868049729610632e-25,13.803132655725333
1.0369988741411358e-24,13.355770521284802,9.481443527354532e-25,13.453030076786265,8.62778439559266e-25,13.555468024124162,7.937355562529931e-25,13.646026644890439,7.367641104911124e-25,13.726895077984041,6.868038901404047e-25,13.80313436750461
1.0369970073192849e-24,13.35577247584613,9.481426581872574e-25,13.453032017243924,8.6277693148503e-25,13.555469921914085,7.93734214668796e-25,13.64602848002023,7.367629091632316e-25,13.726896848328469,6.868028093287899e-25,13.803136076110576
1.0369951439621043e-24,13.355774426783457,9.481409667839453e-25,13.453033954103779,8.627754262094579e-25,13.555471816185422,7.937328755741358e-25,13.646030311747719,7.367617100644942e-25,13.726898615390782,6.868017305225973e-25,13.80313778154894
1.0369932840633452e-24,13.355776374103309,9.481392785198451e-25,13.453035887372303,8.627739237275019e-25,13.55547370694451,7.937315389645238e-25,13.646032140079031,7.367605131908812e-25,13.726900379176893,6.868006537182117e-25,13.803139483825408
1.0369914276167701e-24,13.355778317812199,9.481375933892948e-25,13.453037817055963,8.627724240341254e-25,13.555475594197665,7.937302048354791e-25,13.646033965020276,7.367593185383805e-25,13.72690213969269,6.867995789120245e-25,13.803141182945666
1.0369895746161523e-24,13.355780257916622,9.481359113866434e-25,13.453039743161211,8.62770927124298e-25,13.5554774779512,7.937288731825285e-25,13.646035786577556,7.367581261029881e-25,13.726903896944066,6.867985061004329e-25,13.803142878915395
1.0369877250552738e-24,13.355782194423071,9.481342325062468e-25,13.453041665694494,8.627694329929985e-25,13.55547935821142,7.937275440012061e-25,13.646037604756964,7.367569358807044e-25,13.726905650936892,6.8679743527984e-25,13.803144571740265
1.0369858789279306e-24,13.355784127338023,9.481325567424735e-25,13.453043584662236,8.627679416352163e-25,13.555481234984605,7.937262172870545e-25,13.64603941956458,7.3675574786753995e-25,13.726907401677037,6.867963664466569e-25,13.80314626142594
1.0369840362279292e-24,13.355786056667943,9.481308840897022e-25,13.453045500070857,8.627664530459488e-25,13.555483108277038,7.937248930356244e-25,13.646041231006473,7.367545620595111e-25,13.726909149170353,6.867952995972992e-25,13.803147947978067
1.0369821969490852e-24,13.355787982419288,9.481292145423193e-25,13.453047411926768,8.627649672202017e-25,13.555484978094983,7.93723571242474e-25,13.6460430390887,7.367533784526402e-25,13.726910893422687,6.867942347281901e-25,13.803149631402286
1.036980361085226e-24,13.355789904598502,9.481275480947224e-25,13.453049320236365,8.627634841529894e-25,13.555486844444697,7.937222519031689e-25,13.646044843817315,7.367521970429579e-25,13.726912634439874,6.8679317183575815e-25,13.80315131170423
1.0369785286301887e-24,13.355791823212018,9.481258847413176e-25,13.453051225006035,8.62762003839334e-25,13.555488707332428,7.93720935013282e-25,13.646046645198352,7.367510178265001e-25,13.726914372227736,6.867921109164379e-25,13.803152988889522
1.036976699577824e-24,13.355793738266254,9.481242244765232e-25,13.453053126242152,8.627605262742695e-25,13.555490566764407,7.937196205683953e-25,13.646048443237843,7.36749840799312e-25,13.72691610679209,6.867910519666714e-25,13.80315466296377
1.0369748739219905e-24,13.355795649767623,9.481225672947653e-25,13.453055023951078,8.627590514528361e-25,13.555492422746855,7.937183085640982e-25,13.6460502379418,7.367486659574444e-25,13.72691783813874,6.867899949829061e-25,13.803156333932577
1.03697305165656e-24,13.355797557722521,9.48120913190481e-25,13.453056918139167,8.627575793700831e-25,13.555494275285987,7.937169989959872e-25,13.64605202931623,7.367474932969547e-25,13.726919566273477,6.86788939961596e-25,13.803158001801537
1.0369712327754096e-24,13.355799462137343,9.481192621581126e-25,13.453058808812767,8.627561100210664e-25,13.555496124388009,7.937156918596649e-25,13.646053817367136,7.367463228139062e-25,13.726921291202089,6.867878868991991e-25,13.80315966657623
1.0369694172724375e-24,13.355801363018458,9.481176141921226e-25,13.453060695978195,8.627546434008571e-25,13.555497970059102,7.93714387150748e-25,13.646055602100493,7.367451545043735e-25,13.72692301293035,6.8678683579218495e-25,13.803161328262226
1.0369676051415412e-24,13.355803260372234,9.481159692869714e-25,13.453062579641783,8.627531795045272e-25,13.555499812305452,7.937130848648519e-25,13.646057383522285,7.3674398836443305e-25,13.72692473146402,6.867857866370236e-25,13.80316298686509
1.0369657963766362e-24,13.35580515420503,9.481143274371366e-25,13.45306445980983,8.62751718327162e-25,13.55550165113323,7.937117849976069e-25,13.646059161638474,7.367428243901705e-25,13.726926446808857,6.867847394301942e-25,13.803164642390374
1.0369639909716447e-24,13.355807044523182,9.481126886371012e-25,13.453066336488641,8.62750259863853e-25,13.55550348654859,7.937104875446456e-25,13.646060936455015,7.3674166257767715e-25,13.726928158970605,6.8678369416818075e-25,13.803166294843624
1.036962188920505e-24,13.355808931333026,9.481110528813632e-25,13.453068209684497,8.627488041097039e-25,13.55550531855768,7.937091925016144e-25,13.64606270797785,7.367405029230544e-25,13.726929867954993,6.867826508474758e-25,13.803167944230372
1.036960390217158e-24,13.355810814640884,9.48109420164423e-25,13.453070079403677,8.627473510598216e-25,13.55550714716664,7.937078998641604e-25,13.646064476212915,7.3673934542240555e-25,13.72693157376775,6.867816094645743e-25,13.803169590556141
1.0369585948555613e-24,13.355812694453066,9.481077904807963e-25,13.453071945652443,8.627459007093255e-25,13.555508972381594,7.937066096279432e-25,13.646066241166134,7.367381900718442e-25,13.72693327641459,6.867805700159804e-25,13.803171233826447
1.0369568028296832e-24,13.355814570775868,9.481061638250083e-25,13.45307380843705,8.627444530533444e-25,13.555510794208656,7.937053217886293e-25,13.646068002843416,7.367370368674911e-25,13.72693497590121,6.867795324982038e-25,13.803172874046794
1.0369550141334972e-24,13.355816443615584,9.481045401915892e-25,13.45307566776374,8.62743008087011e-25,13.555512612653935,7.937040363418906e-25,13.646069761250669,7.3673588580547055e-25,13.726936672233311,6.867784969077593e-25,13.803174511222675
1.036953228760993e-24,13.355818312978487,9.481029195750831e-25,13.453077523638745,8.627415658054708e-25,13.55551442772352,7.937027532834085e-25,13.646071516393782,7.367347368819165e-25,13.726938365416576,6.867774632411681e-25,13.80317614535958
1.036951446706169e-24,13.355820178870843,9.481013019700426e-25,13.453079376068287,8.62740126203876e-25,13.555516239423499,7.937014726088716e-25,13.646073268278638,7.367335900929689e-25,13.726940055456677,6.86776431494958e-25,13.803177776462977
1.036949667963032e-24,13.355822041298909,9.480996873710283e-25,13.453081225058574,8.627386892773868e-25,13.555518047759941,7.9370019431397525e-25,13.646075016911107,7.367324454347735e-25,13.72694174235928,6.867754016656629e-25,13.803179404538342
1.0369478925256045e-24,13.35582390026893,9.480980757726142e-25,13.453083070615802,8.627372550211749e-25,13.555519852738913,7.936989183944253e-25,13.646076762297051,7.367313029034859e-25,13.726943426130033,6.867743737498232e-25,13.803181029591126
1.0369461203879123e-24,13.35582575578714,9.48096467169378e-25,13.453084912746169,8.627358234304157e-25,13.555521654366462,7.936976448459297e-25,13.646078504442327,7.367301624952636e-25,13.72694510677459,6.867733477439829e-25,13.803182651626777
1.0369443515439956e-24,13.35582760785976,9.480948615559103e-25,13.453086751455844,8.62734394500296e-25,13.555523452648634,7.936963736642078e-25,13.646080243352769,7.3672902420627335e-25,13.726946784298582,6.8677232364469395e-25,13.803184270650735
1.0369425859879072e-24,13.355829456493002,9.480932589268125e-25,13.453088586751,8.627329682260113e-25,13.555525247591454,7.936951048449864e-25,13.646081979034212,7.3672788803269015e-25,13.72694845870763,6.867713014485155e-25,13.803185886668428
1.0369408237137068e-24,13.355831301693067,9.480916592766931e-25,13.453090418637787,8.627315446027646e-25,13.55552703920095,7.936938383839985e-25,13.646083711492475,7.367267539706935e-25,13.726950130007355,6.867702811520105e-25,13.803187499685274
1.0369390647154683e-24,13.355833143466144,9.480900626001735e-25,13.45309224712235,8.627301236257698e-25,13.555528827483121,7.936925742769875e-25,13.646085440733367,7.367256220164719e-25,13.726951798203354,6.867692627517506e-25,13.803189109706679
1.0369373089872694e-24,13.355834981818417,9.480884688918774e-25,13.453094072210831,8.62728705290243e-25,13.555530612443976,7.936913125196979e-25,13.646087166762696,7.367244921662161e-25,13.726953463301232,6.867682462443089e-25,13.803190716738047
1.0369355565232042e-24,13.35583681675605,9.480868781464445e-25,13.45309589390935,8.627272895914143e-25,13.555532394089495,7.936900531078882e-25,13.646088889586245,7.367233644161282e-25,13.726955125306569,6.867672316262688e-25,13.803192320784769
1.0369338073173746e-24,13.355838648285202,9.480852903585216e-25,13.453097712224018,8.627258765245208e-25,13.555534172425665,7.936887960373212e-25,13.646090609209795,7.367222387624142e-25,13.72695678422494,6.867662188942184e-25,13.803193921852223
1.0369320613638946e-24,13.35584047641202,9.480837055227665e-25,13.453099527160935,8.62724466084808e-25,13.555535947458445,7.936875413037682e-25,13.646092325639119,7.36721115201289e-25,13.726958440061916,6.8676520804475135e-25,13.803195519945785
1.0369303186568871e-24,13.355842301142639,9.480821236338438e-25,13.453101338726201,8.62723058267529e-25,13.555537719193799,7.936862889030071e-25,13.646094038879975,7.36719993728972e-25,13.726960092823047,6.867641990744675e-25,13.803197115070812
1.0369285791904846e-24,13.355844122483186,9.480805446864283e-25,13.45310314692589,8.627216530679449e-25,13.55553948763767,7.936850388308229e-25,13.64609574893811,7.367188743416894e-25,13.726961742513884,6.867631919799722e-25,13.80319870723266
1.0369268429588304e-24,13.355845940439776,9.480789686752034e-25,13.453104951766077,8.627202504813256e-25,13.555541252795999,7.936837910830088e-25,13.646097455819271,7.367177570356748e-25,13.726963389139963,6.867621867578772e-25,13.803200296436675
1.0369251099560814e-24,13.355847755018512,9.480773955948668e-25,13.453106753252818,8.627188505029518e-25,13.555543014674706,7.936825456553667e-25,13.646099159529186,7.367166418071699e-25,13.72696503270681,6.8676118340480145e-25,13.803201882688185
1.0369233801763989e-24,13.35584956622549,9.48075825440118e-25,13.453108551392164,8.627174531281076e-25,13.555544773279712,7.936813025437025e-25,13.64610086007357,7.367155286524192e-25,13.726966673219945,6.867601819173671e-25,13.80320346599252
1.0369216536139588e-24,13.35585137406679,9.480742582056704e-25,13.453110346190158,8.627160583520894e-25,13.555546528616919,7.936800617438326e-25,13.64610255745814,7.36714417567677e-25,13.726968310684875,6.867591822922043e-25,13.803205046354993
1.0369199302629463e-24,13.355853178548484,9.480726938862465e-25,13.45311213765282,8.627146661702006e-25,13.555548280692223,7.936788232515791e-25,13.646104251688591,7.3671330854920325e-25,13.726969945107097,6.867581845259487e-25,13.803206623780914
1.0369182101175536e-24,13.355854979676637,9.480711324765748e-25,13.453113925786175,8.627132765777502e-25,13.555550029511512,7.9367758706277e-25,13.646105942770614,7.367122015932627e-25,13.726971576492101,6.867571886152403e-25,13.803208198275577
1.036916493171991e-24,13.355856777457294,9.480695739714004e-25,13.453115710596224,8.627118895700619e-25,13.555551775080653,7.936763531732467e-25,13.646107630709887,7.367110966961315e-25,13.726973204845365,6.867561945567292e-25,13.803209769844269
1.0369147794204679e-24,13.355858571896505,9.480680183654665e-25,13.45311749208897,8.627105051424593e-25,13.555553517405517,7.9367512157884855e-25,13.646109315512087,7.36709993854085e-25,13.72697483017236,6.867552023470647e-25,13.803211338492273
1.0369130688572143e-24,13.355860363000291,9.480664656535367e-25,13.453119270270394,8.627091232902825e-25,13.555555256491957,7.93673892275431e-25,13.646110997182866,7.3670889306341245e-25,13.726976452478548,6.867542119829094e-25,13.803212904224852
1.0369113614764624e-24,13.355862150774675,9.480649158303752e-25,13.453121045146474,8.627077440088719e-25,13.555556992345815,7.936726652588501e-25,13.646112675727881,7.36707794320404e-25,13.726978071769375,6.86753223460925e-25,13.803214467047273
1.0369096572724608e-24,13.355863935225667,9.480633688907618e-25,13.453122816723175,8.627063672935827e-25,13.555558724972926,7.9367144052497485e-25,13.646114351152768,7.3670669762136e-25,13.726979688050283,6.867522367777846e-25,13.803216026964783
1.036907956239463e-24,13.35586571635926,9.480618248294806e-25,13.45312458500645,8.627049931397737e-25,13.555560454379114,7.936702180696767e-25,13.646116023463161,7.367056029625853e-25,13.726981301326708,6.867512519301631e-25,13.803217583982624
1.036906258371736e-24,13.35586749418145,9.48060283641328e-25,13.453126350002249,8.627036215428147e-25,13.55556218057019,7.936689978888366e-25,13.646117692664678,7.367045103403915e-25,13.726982911604068,6.867502689147431e-25,13.80321913810603
1.036904563663557e-24,13.355869268698205,9.480587453211096e-25,13.453128111716497,8.627022524980838e-25,13.555563903551956,7.936677799783443e-25,13.646119358762931,7.3670341975109885e-25,13.726984518887773,6.867492877282144e-25,13.803220689340222
1.0369028721092098e-24,13.355871039915499,9.480572098636367e-25,13.453129870155124,8.627008860009633e-25,13.55556562333021,7.936665643340931e-25,13.646121021763522,7.367023311910301e-25,13.726986123183233,6.867483083672691e-25,13.80322223769042
1.03690118370299e-24,13.355872807839289,9.480556772637318e-25,13.453131625324044,8.626995220468468e-25,13.555567339910732,7.936653509519845e-25,13.646122681672042,7.3670124465651625e-25,13.72698772449584,6.867473308286065e-25,13.803223783161824
1.0368994984392063e-24,13.355874572475514,9.48054147516229e-25,13.453133377229157,8.626981606311366e-25,13.555569053299292,7.9366413982793055e-25,13.646124338494069,7.367001601438973e-25,13.72698932283097,6.8674635510893425e-25,13.80322532575963
1.036897816312171e-24,13.355876333830116,9.480526206159657e-25,13.453135125876358,8.6269680174924e-25,13.555570763501658,7.936629309578455e-25,13.646125992235183,7.366990776495144e-25,13.72699091819401,6.86745381204961e-25,13.80322686548903
1.0368961373162157e-24,13.355878091909016,9.480510965577967e-25,13.453136871271525,8.626954453965779e-25,13.555572470523575,7.936617243376564e-25,13.646127642900938,7.36697997169722e-25,13.726992510590316,6.867444091134074e-25,13.803228402355199
1.0368944614456715e-24,13.355879846718132,9.480495753365772e-25,13.453138613420533,8.626940915685718e-25,13.555574174370793,7.936605199632913e-25,13.64612929049689,7.366969187008739e-25,13.726994100025248,6.867434388309933e-25,13.803229936363303
