t,Mdot,L_u,L_g,L_r,L_i,L_z,L_y
6016.846850000004,3.4166318027680934e+17,2.5833801001406566e+18,2.374143661925364e+18,2.1865742613490506e+18,2.054278289944643e+18,1.9568409590811338e+18,1.8763988066374203e+18
6016.946850000005,3.438445408601759e+17,2.5944704879358633e+18,2.38430077653532e+18,2.1959008855474092e+18,2.063000399560436e+18,1.965087894832919e+18,1.884225708548566e+18
6017.046850000005,3.464522891377624e+17,2.6076982102841395e+18,2.396415268012491e+18,2.2070245971523364e+18,2.0734024979460477e+18,1.9749223712156634e+18,1.8935582026138447e+18
6017.1468500000055,3.4956941040233094e+17,2.623466584781922e+18,2.41085645471931e+18,2.22028436433284e+18,2.085801198903188e+18,1.9866431838383956e+18,1.9046791966584376e+18
6017.246850000006,3.532948484433058e+17,2.642251340207571e+18,2.4280599448890885e+18,2.2360799504203052e+18,2.100569785417345e+18,2.000602438155453e+18,1.9179218760390595e+18
6017.346850000006,3.5774646938921376e+17,2.664612027628043e+18,2.4485380758580495e+18,2.2548814662653655e+18,2.118147061127115e+18,2.017213801110826e+18,1.9336773999642284e+18
6017.446850000007,3.630645172874362e+17,2.6912045354901166e+18,2.472891359949605e+18,2.2772398327192545e+18,2.139047018927004e+18,2.0369614780878697e+18,1.9524032332657905e+18
6017.546850000007,3.694156091354506e+17,2.722794487197533e+18,2.501820732653245e+18,2.3037979597758876e+18,2.1638691325504696e+18,2.0604097142697953e+18,1.9746319045407424e+18
6017.646850000007,3.769973003869573e+17,2.7602711032854953e+18,2.5361402184717676e+18,2.335302281160851e+18,2.1933089155627628e+18,2.088212461679481e+18,2.000979826876734e+18
6017.746850000008,3.8604321891383296e+17,2.804660833366996e+18,2.576789375716852e+18,2.3726140468916454e+18,2.22816816561954e+18,2.121122632992755e+18,2.0321556032955594e+18
6017.846850000008,3.9682870720048154e+17,2.857139686357169e+18,2.624844536063628e+18,2.416719455321647e+18,2.2693640050793787e+18,2.1600000671063547e+18,2.0689669536542528e+18
6017.946850000008,4.096768171925913e+17,2.919042694671093e+18,2.68152740283305e+18,2.4687372866192855e+18,2.317935429794386e+18,2.2058169491207808e+18,2.1123250351158497e+18
6018.046850000009,4.249643544924058e+17,2.9918683321737795e+18,2.748209007429184e+18,2.5299221759263304e+18,2.3750455823524915e+18,2.2596589578496704e+18,2.163244486576004e+18
6018.146850000009,4.431274511138477e+17,3.0772749801186867e+18,2.8264063585312906e+18,2.6016610487045033e+18,2.44197738839963e+18,2.322719874936349e+18,2.2228370302246031e+18
6018.2468500000095,4.6466584259786086e+17,3.177065750420783e+18,2.9177683996768123e+18,2.6854595770621804e+18,2.5201195811221975e+18,2.3962868314158403e+18,2.2922959650489439e+18
6018.34685000001,4.901446280405188e+17,3.2931572401019935e+18,3.0240472175322506e+18,2.7829148990206766e+18,2.6109395860858516e+18,2.481712890339305e+18,2.3728684905623823e+18
6018.44685000001,5.201918133576266e+17,3.427527296048945e+18,3.147049991133728e+18,2.895670439691102e+18,2.7159394133842396e+18,2.5803734358975227e+18,2.465812670986591e+18
6018.546850000011,5.5548943112733414e+17,3.582136908662186e+18,3.2885672111474816e+18,3.0253487401378417e+18,2.8365908582229074e+18,2.6936031063418557e+18,2.5723362262493133e+18
6018.646850000011,5.967556090699721e+17,3.7588223209531884e+18,3.450273590574945e+18,3.173459080324627e+18,2.9742472758192963e+18,2.8226110819811604e+18,2.693515502854142e+18
6018.746850000011,6.447148200220298e+17,3.9591557876123924e+18,3.633600250492611e+18,3.3412787692035896e+18,3.130031335967222e+18,2.968374744553004e+18,2.830195212122279e+18
6018.846850000012,7.0005396845104e+17,4.184277540533818e+18,3.839580560856283e+18,3.529710604205827e+18,3.3047017629909944e+18,3.1315152800873595e+18,2.982872976789183e+18
6018.946850000012,7.633632730865814e+17,4.4347075468091387e+18,4.0686775723916175e+18,3.7391242703432264e+18,3.498507150022478e+18,3.3121636387108506e+18,3.151577256689741e+18
6019.0468500000125,8.350633468982301e+17,4.710153180333236e+18,4.320607921411361e+18,3.969195963189664e+18,3.711041024953782e+18,3.5098308322711665e+18,3.3357522166887337e+18
6019.146850000013,9.153234630257312e+17,5.00933676597214e+18,4.594184311433094e+18,4.218767165537802e+18,3.9411182681244503e+18,3.7233016491244406e+18,3.53416738014533e+18
6019.246850000013,1.0039802795513819e+18,5.329872998995639e+18,4.887204226742027e+18,4.4857483862978294e+18,4.186696879062868e+18,3.950573735672259e+18,3.7448718649589873e+18
6019.346850000014,1.1004702375633659e+18,5.6682277896184e+18,5.196413900643781e+18,4.767094402657499e+18,4.444868783177906e+18,4.188862727075047e+18,3.965211001599363e+18
6019.446850000014,1.2037909175109824e+18,6.019784630570879e+18,5.517571422588768e+18,5.058872046032965e+18,4.711937151600416e+18,4.434687403176551e+18,4.1919162412521236e+18
6019.546850000014,1.3125052781424735e+18,6.37903104671167e+18,5.845620234080552e+18,5.356429148202906e+18,4.983585346438776e+18,4.684036867746855e+18,4.4212679325750743e+18
6019.646850000015,1.4247970710822792e+18,6.739857534096373e+18,6.174965551552996e+18,5.654655570970342e+18,5.255126074604935e+18,4.932606650003867e+18,4.649316964238612e+18
6019.746850000015,1.5385764298294945e+18,7.095939016992654e+18,6.499825600216493e+18,5.948308410131599e+18,5.521802702400228e+18,5.176076245042811e+18,4.87213895657741e+18
6019.846850000015,1.6516239381911964e+18,7.441150519581188e+18,6.814612805451304e+18,6.232358979342753e+18,5.779102886807293e+18,5.410391248102404e+18,5.086087333998787e+18
6019.946850000016,1.761752667095902e+18,7.769960351763535e+18,7.114292690552895e+18,6.502313783869379e+18,6.02304158409334e+18,5.632011956505106e+18,5.288011618167007e+18
6020.046850000016,1.8669636860058243e+18,8.077748608387476e+18,7.394672795411762e+18,6.75446729407221e+18,6.250377191494345e+18,5.838097582890206e+18,5.475414699868454e+18
6020.1468500000165,1.9655726939484956e+18,8.361014808182384e+18,7.652589031529712e+18,6.986059090102582e+18,6.458738864480945e+18,6.026608697700199e+18,5.646535333320897e+18
6020.246850000017,2.0562927282063713e+18,8.617460927973064e+18,7.885977666441415e+18,7.195327131586481e+18,6.646660433816926e+18,6.196326066946583e+18,5.800355921663422e+18
6020.346850000017,2.1382677475025172e+18,8.845958287032324e+18,8.093841440758543e+18,7.381466937237783e+18,6.813531946142004e+18,6.34679746609566e+18,5.936547209199287e+18
6020.446850000018,2.2110611679237734e+18,9.046423206211148e+18,8.276133173494809e+18,7.544519087957991e+18,6.959490210174837e+18,6.47823253318595e+18,6.055368485494102e+18
6020.546850000018,2.2746098758304138e+18,9.219634438290805e+18,8.433587281134414e+18,7.685212951206882e+18,7.085273670591232e+18,6.591368504204193e+18,6.157543849056598e+18
6020.646850000018,2.3291569943901286e+18,9.36702538478546e+18,8.567529360580916e+18,7.804793547715406e+18,7.192065328971948e+18,6.687327709620833e+18,6.244132945007143e+18
6020.746850000019,2.375176176254437e+18,9.490478442591699e+18,8.679688603473977e+18,7.904853199889321e+18,7.281342311632931e+18,6.767482862739443e+18,6.316410069277559e+18
6020.846850000019,2.4132975965343217e+18,9.59214046119528e+18,8.772030081950513e+18,7.987182501650132e+18,7.354744236480712e+18,6.833340353204427e+18,6.375760297897534e+18
6020.946850000019,2.444242398305801e+18,9.674269791176004e+18,8.84661618603641e+18,8.053648231054298e+18,7.413966442642895e+18,6.886446400831532e+18,6.423596571742444e+18
6021.04685000002,2.4687690722213893e+18,9.739118368122663e+18,8.905500124486388e+18,8.106100268873944e+18,7.460679365919498e+18,6.928316795751808e+18,6.461298078207344e+18
6021.14685000002,2.487632675111976e+18,9.788847345963174e+18,8.950649975563166e+18,8.146305801447975e+18,7.496472160429184e+18,6.960388254788521e+18,6.49016796599648e+18
6021.2468500000205,2.501556074604459e+18,9.8254719231932e+18,8.983899224748078e+18,8.175906963807175e+18,7.52281693898912e+18,6.983988003274421e+18,6.511407246462472e+18
6021.346850000021,2.511211469202348e+18,9.85082978232202e+18,9.006918664487842e+18,8.196397249532078e+18,7.541049385295968e+18,7.00031772663791e+18,6.52610138255129e+18
6021.446850000021,2.5172100867330586e+18,9.86656746798027e+18,9.021204480351446e+18,8.209112047476522e+18,7.55236159752218e+18,7.010448187305937e+18,6.535216242168485e+18
6021.546850000022,2.520098002094087e+18,9.874139591594785e+18,9.02807788102801e+18,8.215229186675579e+18,7.557803529255404e+18,7.015321285348105e+18,6.539600547289324e+18
6021.646850000022,2.520356263718384e+18,9.874816613038404e+18,9.028692424730876e+18,8.215776101463745e+18,7.558290062580776e+18,7.015756951868409e+18,6.539992506531078e+18
6021.746850000022,2.5184038519986135e+18,9.8696978764868e+18,9.024046040993688e+18,8.21164098972495e+18,7.554611429015948e+18,7.012462874783556e+18,6.537028867735047e+18
6021.846850000023,2.5146023335573156e+18,9.859727434259196e+18,9.014995525146115e+18,8.203586028606002e+18,7.547445305067577e+18,7.006045599154351e+18,6.531255110869252e+18
6021.946850000023,2.5092613805653847e+18,9.845710916486488e+18,9.002271938529389e+18,8.192261290110587e+18,7.537369415904457e+18,6.997021991129619e+18,6.52313589791372e+18
6022.046850000023,2.50264457680651e+18,9.828332279521898e+18,8.986495867099692e+18,8.178218454448674e+18,7.524873877455895e+18,6.985830402761465e+18,6.513065203945771e+18
6022.146850000024,2.494975129298878e+18,9.808169701065667e+18,8.968191883401672e+18,8.161923761368577e+18,7.510372804031596e+18,6.972841134285747e+18,6.501375781911633e+18
6022.246850000024,2.4864412511961057e+18,9.785710205503891e+18,8.947801840967228e+18,8.143769886585094e+18,7.494214921616838e+18,6.958365975904501e+18,6.488347776260898e+18
6022.3468500000245,2.4772010867996314e+18,9.761362822789167e+18,8.925696827791889e+18,8.124086601463191e+18,7.476693073922673e+18,6.942666738464943e+18,6.474216411957092e+18
6022.446850000025,2.467387121752028e+18,9.73547023087903e+18,8.902187737166219e+18,8.103150187544325e+18,7.458052605177773e+18,6.925962766017224e+18,6.459178758133512e+18
6022.546850000025,2.457110068970153e+18,9.708318924635075e+18,8.877534497305739e+18,8.081191648751321e+18,7.438498664077484e+18,6.908437475000719e+18,6.443399610446396e+18
6022.646850000026,2.446462250397712e+18,9.680148008707916e+18,8.851954049967721e+18,8.058403805488968e+18,7.41820250799394e+18,6.89024399419149e+18,6.42701656133187e+18
6022.746850000026,2.435520511553701e+18,9.65115674022347e+18,8.825627193329998e+18,8.034947375774548e+18,7.397306903666929e+18,6.871509993693236e+18,6.410144339207654e+18
6022.846850000026,2.4243487141702467e+18,9.621510957888827e+18,8.798704413804016e+18,8.010956155925199e+18,7.375930726146953e+18,6.852341795418581e+18,6.392878500793537e+18
6022.946850000027,2.412999854909944e+18,9.59134853381589e+18,8.771310830888142e+18,7.986541412173046e+18,7.354172856045315e+18,6.83282785542882e+18,6.375298558442712e+18
6023.046850000027,2.4015178573355e+18,9.560783977375158e+18,8.743550372645858e+18,7.961795588347766e+18,7.332115469151616e+18,6.813041702777605e+18,6.357470618957747e+18
6023.146850000027,2.3899390814307415e+18,9.529912309777396e+18,8.715509289643672e+18,7.936795425817587e+18,7.309826804231183e+18,6.793044411892359e+18,6.339449603345004e+18
6023.246850000028,2.378293591025194e+18,9.49881231584611e+18,8.687259104008004e+18,7.911604581767666e+18,7.287363485643213e+18,6.772886677175556e+18,6.321281109341781e+18
6023.346850000028,2.3666062150957307e+18,9.467549266870374e+18,8.658859078807021e+18,7.886275821605719e+18,7.264772468164963e+18,6.752610550139329e+18,6.303002970959694e+18
6023.4468500000285,2.3548974345111444e+18,9.436177196291869e+18,8.630358281926731e+18,7.860852851411822e+18,7.242092662570087e+18,6.732250891430323e+18,6.284646562096436e+18
6023.546850000029,2.343184121588042e+18,9.404740798720737e+18,8.601797308381438e+18,7.835371847223851e+18,7.219356292366914e+18,6.711836582791322e+18,6.266237884676112e+18
6023.646850000029,2.3314801559686354e+18,9.373277012602135e+18,8.573209715763123e+18,7.809862729725891e+18,7.196590024780737e+18,6.69139153744497e+18,6.247798475871375e+18
6023.74685000003,2.3197969368711526e+18,9.341816337839241e+18,8.544623219352814e+18,7.784350225630929e+18,7.173815912596152e+18,6.67093554159657e+18,6.229346163755546e+18
6023.84685000003,2.3081438087147377e+18,9.310383931799038e+18,8.516060686269145e+18,7.758854750698364e+18,7.151052177836164e+18,6.650484954711134e+18,6.21089569620261e+18
6023.94685000003,2.296528414469391e+18,9.279000520315062e+18,8.48754096185149e+18,7.73339314384109e+18,7.128313863387557e+18,6.63005329187128e+18,6.192459263948157e+18
6024.046850000031,2.284956988798609e+18,9.247683154459818e+18,8.459079556178104e+18,7.707979277075954e+18,7.105613374513107e+18,6.60965170779982e+18,6.174046935382654e+18
6024.146850000031,2.2734346011121748e+18,9.216445838884069e+18,8.430689214108621e+18,7.68262456206875e+18,7.082960928643337e+18,6.589289398963698e+18,6.155667017806546e+18
6024.246850000031,2.2619653569908675e+18,9.185300053303272e+18,8.402380388417302e+18,7.657338370633848e+18,7.0603649288352e+18,6.56897393749385e+18,6.137326357470305e+18
6024.346850000032,2.2505525650457418e+18,9.154255185153239e+18,8.37416163235768e+18,7.632128383687343e+18,7.037832273749913e+18,6.548711548393376e+18,6.119030588693373e+18
6024.446850000032,2.2391988750972739e+18,9.123318888443429e+18,8.346039925285344e+18,7.607000880745799e+18,7.015368614869714e+18,6.528507339603588e+18,6.100784340649139e+18
6024.5468500000325,2.2279063925720074e+18,9.092497381326423e+18,8.318020942690423e+18,7.581960980044675e+18,6.992978569885532e+18,6.508365492902485e+18,6.082591408972427e+18
6024.646850000033,2.2166767731876948e+18,9.061795692799896e+18,8.29010928008546e+18,7.557012837660286e+18,6.970665899689914e+18,6.488289422273831e+18,6.064454898147354e+18
6024.746850000033,2.2055113013079365e+18,9.031217867202876e+18,8.262308638603774e+18,7.532159812608291e+18,6.948433655159509e+18,6.468281905269684e+18,6.046377339632854e+18
6024.846850000034,2.1944109547719606e+18,9.000767133703113e+18,8.234621978835249e+18,7.507404603713535e+18,6.926284298867408e+18,6.448345191957456e+18,6.028360789847471e+18
6024.946850000034,2.1833764585263816e+18,8.970446046752469e+18,8.207051648320569e+18,7.482749363065016e+18,6.90421980599613e+18,6.428481095266732e+18,6.010406911438809e+18
6025.046850000034,2.1724083289876045e+18,8.940256602471802e+18,8.179599487203956e+18,7.458195790052549e+18,6.882241747997776e+18,6.408691065904434e+18,5.992517040683031e+18
6025.146850000035,2.161506910732942e+18,8.91020033508241e+18,8.152266915779121e+18,7.433745209302599e+18,6.860351361945722e+18,6.388976254469558e+18,5.974692243377414e+18
6025.246850000035,2.150672406843918e+18,8.880278396799026e+18,8.125055007026257e+18,7.409398635265469e+18,6.838549608021137e+18,6.369337562951143e+18,5.956933361187514e+18
6025.346850000035,2.1399049039977283e+18,8.850491624016757e+18,8.097964546709742e+18,7.385156825737185e+18,6.816837217161768e+18,6.349775687421964e+18,5.93924105007711e+18
6025.446850000036,2.12920439321399e+18,8.820840592140177e+18,8.070996083166953e+18,7.361020326209528e+18,6.795214730554491e+18,6.330291153431348e+18,5.92161581217189e+18
6025.546850000036,2.1185707870076124e+18,8.791325661001413e+18,8.044149968554632e+18,7.336989506618392e+18,6.773682532366568e+18,6.310884345344585e+18,5.904058022177811e+18
6025.6468500000365,2.108003933569112e+18,8.761947012480792e+18,8.017426393017047e+18,7.313064591792231e+18,6.752240876872146e+18,6.291555530663363e+18,5.886567949284026e+18
6025.746850000037,2.097503628486376e+18,8.732704681667258e+18,7.990825412989344e+18,7.289245686679709e+18,6.730889910932951e+18,6.272304880185229e+18,5.869145775321515e+18
6025.846850000037,2.087069624433174e+18,8.703598582666925e+18,7.964346974641934e+18,7.265532797251034e+18,6.709629692628444e+18,6.253132484713546e+18,5.851791609817262e+18
6025.946850000038,2.0767016391761923e+18,8.674628529977886e+18,7.937990933299299e+18,7.24192584781441e+18,6.688460206694441e+18,6.234038368907833e+18,5.834505502474354e+18
6026.046850000038,2.0663993621915282e+18,8.645794256192143e+18,7.911757069523715e+18,7.218424695361915e+18,6.667381377316652e+18,6.215022502763617e+18,5.817287453517921e+18
6026.146850000038,2.056162460131378e+18,8.617095426655136e+18,7.88564510243621e+18,7.195029141454169e+18,6.646393078732111e+18,6.196084811127333e+18,5.800137422271778e+18
6026.246850000039,2.0459905813398618e+18,8.588531651604866e+18,7.859654700748688e+18,7.17173894206553e+18,6.625495144013773e+18,6.177225181582381e+18,5.783055334268106e+18
6026.346850000039,2.0358833595826819e+18,8.560102496223497e+18,7.833785491900086e+18,7.148553815739673e+18,6.604687372349575e+18,6.15844347098511e+18,5.766041087141074e+18
6026.446850000039,2.0258404171266678e+18,8.531807488959657e+18,7.808037069621903e+18,7.12547345034513e+18,6.583969535073721e+18,6.139739510881703e+18,5.749094555512245e+18
6026.54685000004,2.0158613672817953e+18,8.503646128418351e+18,7.782409000202591e+18,7.102497508670859e+18,6.563341380663946e+18,6.121113111997435e+18,5.732215595040141e+18
6026.64685000004,2.0059458164988099e+18,8.475617889064566e+18,7.756900827674362e+18,7.07962563306094e+18,6.542802638881979e+18,6.102564067957186e+18,5.715404045777036e+18
6026.7468500000405,1.996093366099365e+18,8.447722225944075e+18,7.731512078107106e+18,7.056857449252915e+18,6.522353024203834e+18,6.08409215836862e+18,5.698659734951239e+18
6026.846850000041,1.9863036137023521e+18,8.419958578590308e+18,7.706242263162835e+18,7.034192569556548e+18,6.501992238661706e+18,6.065697151377196e+18,5.681982479273259e+18
6026.946850000041,1.9765761543990666e+18,8.39232637425706e+18,7.681090883037604e+18,7.01163059548604e+18,6.481719974198228e+18,6.047378805783427e+18,5.66537208684726e+18
6027.046850000042,1.9669105817207276e+18,8.364825030592812e+18,7.656057428896035e+18,6.989171119939505e+18,6.461535914616687e+18,6.029136872797273e+18,5.648828358755269e+18
6027.146850000042,1.9573064884343004e+18,8.337453957852511e+18,7.631141384885461e+18,6.966813729003239e+18,6.441439737196316e+18,6.010971097491771e+18,5.632351090370113e+18
6027.246850000042,1.9477634671964406e+18,8.310212560726337e+18,7.606342229802076e+18,6.944558003445299e+18,6.42143111403021e+18,5.99288122000747e+18,5.615940072443552e+18
6027.346850000043,1.9382811110901046e+18,8.283100239851165e+18,7.581659438468603e+18,6.922403519951551e+18,6.401509713133229e+18,5.974866976550198e+18,5.599595092007951e+18
6027.446850000043,1.9288590140642112e+18,8.2561163930593e+18,7.557092482873206e+18,6.900349852148449e+18,6.381675199359435e+18,5.956928100217691e+18,5.583315933123493e+18
6027.546850000043,1.9194967712931523e+18,8.229260416409587e+18,7.532640833110523e+18,6.878396571449099e+18,6.36192723516162e+18,5.939064321684259e+18,5.567102377497279e+18
6027.646850000044,1.9101939794700672e+18,8.202531705038207e+18,7.508303958158812e+18,6.85654324775287e+18,6.342265481219975e+18,5.921275369767816e+18,5.550954204996238e+18
6027.746850000044,1.900950237045406e+18,8.17592965386036e+18,7.484081326521495e+18,6.834789450023841e+18,6.322689596962446e+18,5.903560971899524e+18,5.534871194072093e+18
6027.8468500000445,1.8917651444202258e+18,8.149453658148165e+18,7.459972406756109e+18,6.813134746768623e+18,6.303199240995138e+18,5.885920854512529e+18,5.51885312211328e+18
6027.946850000045,1.8826383041021752e+18,8.123103114006317e+18,7.43597666791033e+18,6.791578706431062e+18,6.28379407145839e+18,5.868354743363826e+18,5.502899765736468e+18
6028.046850000045,1.8735693208305833e+18,8.096877418762952e+18,7.412093579880847e+18,6.770120897717988e+18,6.264473746321145e+18,5.850862363800633e+18,5.487010901027963e+18
6028.146850000046,1.8645578016760722e+18,8.070775971290221e+18,7.388322613708242e+18,6.748760889867703e+18,6.245237923624134e+18,5.83344344098067e+18,5.471186303743441e+18
6028.246850000046,1.8556033561191286e+18,8.044798172266893e+18,7.364663241819193e+18,6.72749825287134e+18,6.226086261680835e+18,5.816097700054471e+18,5.455425749473396e+18
6028.346850000046,1.8467055961113341e+18,8.018943424392776e+18,7.341114938224796e+18,6.706332557654929e+18,6.20701841924331e+18,5.798824866316025e+18,5.439729013779976e+18
6028.446850000047,1.8378641361222088e+18,7.993211132563226e+18,7.317677178682541e+18,6.68526337622896e+18,6.188034055638887e+18,5.781624665327219e+18,5.4240958723101e+18
6028.546850000047,1.8290785931743053e+18,7.967600704010809e+18,7.294349440828412e+18,6.664290281811146e+18,6.169132830882881e+18,5.764496823020661e+18,5.408526100889072e+18
6028.646850000047,1.820348586868511e+18,7.942111548419568e+18,7.271131204284002e+18,6.643412848926816e+18,6.150314405771238e+18,5.747441065784456e+18,5.393019475597839e+18
6028.746850000048,1.8116737394013576e+18,7.916743078016762e+18,7.248021950743133e+18,6.622630653490932e+18,6.131578441956751e+18,5.730457120532136e+18,5.377575772836862e+18
6028.846850000048,1.8030536755757215e+18,7.891494707645863e+18,7.225021164041369e+18,6.601943272874787e+18,6.112924602011494e+18,5.713544714760191e+18,5.362194769378744e+18
6028.9468500000485,1.7944880228060826e+18,7.866365854824152e+18,7.202128330211498e+18,6.581350285960047e+18,6.094352549477951e+18,5.696703576595436e+18,5.346876242411676e+18
6029.046850000049,1.7859764111193344e+18,7.84135593978747e+18,7.179342937527294e+18,6.56085127318233e+18,6.07586194891073e+18,5.679933434833841e+18,5.331619969575151e+18
6029.146850000049,1.7775184731519424e+18,7.816464385524418e+18,7.15666447653763e+18,6.540445816566107e+18,6.05745246591049e+18,5.663234018972373e+18,5.31642572898937e+18
6029.24685000005,1.769113844144088e+18,7.791690617801848e+18,7.134092440092666e+18,6.520133499752404e+18,6.039123767151418e+18,5.646605059235016e+18,5.301293299279359e+18
6029.34685000005,1.7607621619313715e+18,7.767034065183025e+18,7.111626323363293e+18,6.499913908020541e+18,6.020875520403331e+18,5.630046286593916e+18,5.2862224595947e+18
6029.44685000005,1.7524630669345477e+18,7.742494159040033e+18,7.08926562385533e+18,6.479786628305037e+18,6.002707394549443e+18,5.613557432786658e+18,5.271212989625731e+18
6029.546850000051,1.7442162021475868e+18,7.718070333561011e+18,7.06700984141899e+18,6.459751249208306e+18,5.984619059600339e+18,5.597138230330085e+18,5.256264669616628e+18
6029.646850000051,1.736021213124477e+18,7.693762025753523e+18,7.044858478254783e+18,6.439807361010097e+18,5.96661018670503e+18,5.580788412531479e+18,5.241377280376114e+18
6029.746850000051,1.7278777479649382e+18,7.669568675444516e+18,7.022811038916266e+18,6.419954555674108e+18,5.948680448159419e+18,5.564507713497433e+18,5.226550603286066e+18
6029.846850000052,1.719785457299301e+18,7.645489725277493e+18,7.000867030310269e+18,6.40019242685225e+18,5.930829517412723e+18,5.548295868140857e+18,5.211784420308392e+18
6029.946850000052,1.7117439942727142e+18,7.6215246207075e+18,6.979025961695034e+18,6.380520569887081e+18,5.91305706907216e+18,5.532152612186406e+18,5.19707851399057e+18
6030.0468500000525,1.7037530145288218e+18,7.59767280999421e+18,6.957287344676676e+18,6.360938581812645e+18,5.895362778906241e+18,5.516077682174668e+18,5.182432667469968e+18
6030.146850000053,1.6958121761930314e+18,7.573933744193476e+18,6.935650693204119e+18,6.34144606135394e+18,5.877746323846807e+18,5.50007081546521e+18,5.167846664477192e+18
6030.246850000053,1.6879211398554803e+18,7.550306877147728e+18,6.91411552356304e+18,6.322042608925451e+18,5.860207381990228e+18,5.484131750238844e+18,5.153320289338693e+18
6030.346850000054,1.68007956855375e+18,7.526791665475212e+18,6.892681354368675e+18,6.302727826628651e+18,5.842745632597628e+18,5.468260225499046e+18,5.138853326978644e+18
6030.446850000054,1.672287127755438e+18,7.503387568558588e+18,6.871347706558005e+18,6.283501318248895e+18,5.825360756094593e+18,5.452455981072892e+18,5.124445562920332e+18
6030.546850000054,1.6645434853406095e+18,7.480094048532704e+18,6.850114103381204e+18,6.264362689251631e+18,5.80805243407024e+18,5.436718757611388e+18,5.110096783287032e+18
6030.646850000055,1.6568483115841812e+18,7.456910570271939e+18,6.828980070392633e+18,6.245311546778167e+18,5.790820349275867e+18,5.421048296589465e+18,5.095806774802578e+18
6030.746850000055,1.6492012791382953e+18,7.43383660137712e+18,6.807945135441406e+18,6.226347499641034e+18,5.773664185623237e+18,5.405444340305615e+18,5.081575324791599e+18
6030.846850000055,1.641602063014662e+18,7.410871612162029e+18,6.787008828661597e+18,6.207470158318982e+18,5.756583628182519e+18,5.389906631881211e+18,5.067402221179463e+18
6030.946850000056,1.634050340566974e+18,7.388015075639749e+18,6.766170682462216e+18,6.18867913495176e+18,5.739578363180036e+18,5.374434915259664e+18,5.053287252492092e+18
6031.046850000056,1.626545791473327e+18,7.365266467508714e+18,6.745430231516935e+18,6.1699740433346e+18,5.72264807799571e+18,5.359028935205294e+18,5.039230207855505e+18
6031.1468500000565,1.6190880977187325e+18,7.342625266138716e+18,6.724787012753711e+18,6.151354498912645e+18,5.705792461160468e+18,5.343688437302168e+18,5.025230876995335e+18
6031.246850000057,1.6116769435776986e+18,7.320090952556706e+18,6.70424056534422e+18,6.132820118775101e+18,5.689011202353381e+18,5.328413167952701e+18,5.011289050236129e+18
6031.346850000057,1.604312015596896e+18,7.297663010432603e+18,6.683790430693239e+18,6.114370521649384e+18,5.67230399239878e+18,5.313202874376223e+18,4.997404518500617e+18
6031.446850000058,1.5969930025779323e+18,7.27534092606499e+18,6.663436152427939e+18,6.096005327895096e+18,5.655670523263227e+18,5.298057304607409e+18,4.983577073308871e+18
6031.546850000058,1.5897195955602166e+18,7.253124188366845e+18,6.64317727638713e+18,6.07772415949798e+18,5.639110488052428e+18,5.282976207494676e+18,4.969806506777402e+18
6031.646850000058,1.582491487803945e+18,7.231012288851242e+18,6.62301335061051e+18,6.059526640063814e+18,5.622623581008113e+18,5.267959332698518e+18,4.95609261161825e+18
6031.746850000059,1.5753083747732073e+18,7.209004721617098e+18,6.602943925327865e+18,6.041412394812251e+18,5.606209497504818e+18,5.253006430689788e+18,4.942435181137969e+18
