t,Mdot,L_u,L_g,L_r,L_i,L_z,L_y
6445.73223,1.4741429033907578e+17,1.4656132640944205e+18,1.3499780584607194e+18,1.2453452255010862e+18,1.1720142518607194e+18,1.1193368828946838e+18,1.0773658764771281e+18
6445.83223,1.528556782850081e+17,1.5019482724903432e+18,1.3832885696432645e+18,1.2759796931884452e+18,1.200780612313216e+18,1.1467336193734527e+18,1.103626498163833e+18
6445.93223,1.5878675272621187e+17,1.5410708397937892e+18,1.4191528181081539e+18,1.3089612692647089e+18,1.2317480524269071e+18,1.1762210716338422e+18,1.1318828465111534e+18
6446.032230000001,1.652522403048241e+17,1.5831735747139274e+18,1.45774704123134e+18,1.344451690479994e+18,1.2650676452403182e+18,1.2079416313386555e+18,1.1622692999955574e+18
6446.132230000001,1.7230075512743437e+17,1.6284587018836457e+18,1.4992562513552497e+18,1.3826207000267927e+18,1.3008978060494868e+18,1.242044377751967e+18,1.194926248314612e+18
6446.232230000001,1.7998504966180515e+17,1.677137876733958e+18,1.5438740633302226e+18,1.4236458770908454e+18,1.3394040971486845e+18,1.2786848382489231e+18,1.2299998014936655e+18
6446.332230000002,1.883622575688108e+17,1.7294318509531438e+18,1.5918023851408776e+18,1.467712338092252e+18,1.3807589058851533e+18,1.3180246208976579e+18,1.2676413701619116e+18
6446.432230000002,1.9749412108420182e+17,1.7855699626349412e+18,1.6432509478954217e+18,1.5150122873205396e+18,1.4251409743358216e+18,1.3602308981527703e+18,1.3080070972454986e+18
6446.5322300000025,2.0744719391811114e+17,1.8457894230370557e+18,1.6984366494430036e+18,1.5657443927488064e+18,1.4727347571566853e+18,1.4054757192718164e+18,1.351257120332595e+18
6446.632230000003,2.1829300881456275e+17,1.9103343699568476e+18,1.757582684112501e+18,1.6201129611222264e+18,1.5237295826789238e+18,1.4539351280059569e+18,1.3975546434214426e+18
6446.732230000003,2.301081969314863e+17,1.9794546562446723e+18,1.8209174296813156e+18,1.6783268850984978e+18,1.578318591286415e+18,1.505788061588749e+18,1.447064796830353e+18
6446.832230000004,2.42974544104263e+17,2.0534043411115901e+18,1.8886730618629688e+18,1.7405983344490747e+18,1.6366974246971287e+18,1.5612150072473764e+18,1.49995326491229e+18
6446.932230000004,2.56978966904626e+17,2.1324398518754033e+18,1.96108386655765e+18,1.8071411633202486e+18,1.6990626402077832e+18,1.6203963936069816e+18,1.5563846630743378e+18
6447.032230000004,2.7221338929012493e+17,2.2168177848901166e+18,2.0383842210826624e+18,1.8781690065460396e+18,1.7656098254986076e+18,1.6835106966887022e+18,1.6165206486585774e+18
6447.132230000005,2.887744986761547e+17,2.3067923169106207e+18,2.1208062178604475e+18,1.9538930402733286e+18,1.8365313925064668e+18,1.7507322439607892e+18,1.6805177546939313e+18
