t,Mdot,L_u,L_g,L_r,L_i,L_z,L_y
5753.57044,3.875796504126752e+17,2.812165987051678e+18,2.583661982019195e+18,2.378922068163714e+18,2.234060757269199e+18,2.1266846035920732e+18,2.0374231338691732e+18
5753.670440000001,3.875870664727624e+17,2.8122021890905984e+18,2.5836951328081536e+18,2.3789524953815905e+18,2.234089180066244e+18,2.1267114308375585e+18,2.0374485400073618e+18
5753.770440000001,3.8759616492646086e+17,2.812246603543723e+18,2.583735803835769e+18,2.378989824994445e+18,2.2341240505492692e+18,2.1267443438089912e+18,2.0374797094830195e+18
5753.8704400000015,3.876073274426558e+17,2.8123010933264225e+18,2.5837857010028293e+18,2.3790356227490586e+18,2.2341668313146276e+18,2.1267847229901737e+18,2.0375179496433446e+18
5753.970440000002,3.876210222777151e+17,2.812367943905316e+18,2.5838469171466547e+18,2.3790918095379005e+18,2.2342193167056904e+18,2.1268342619844073e+18,2.0375648643631885e+18
5754.070440000002,3.8763782391999814e+17,2.8124499591241206e+18,2.5839220197901404e+18,2.379160741938278e+18,2.2342837080447483e+18,2.1268950385207631e+18,2.0376224212872271e+18
5754.170440000003,3.876584371915039e+17,2.8125505787510287e+18,2.5840141587814164e+18,2.3792453110076093e+18,2.2343627059175242e+18,2.1269696015544824e+18,2.0376930343123067e+18
5754.270440000003,3.8768372681811034e+17,2.812674022666586e+18,2.5841271983284736e+18,2.379349063468906e+18,2.2344596233716316e+18,2.1270610781054198e+18,2.03777966476013e+18
5754.370440000003,3.877147537093198e+17,2.8128254677217546e+18,2.5842658789501297e+18,2.379476350353943e+18,2.2345785247619584e+18,2.1271733043008934e+18,2.0378859454689723e+18
5754.470440000004,3.877528194701769e+17,2.8130112646571366e+18,2.5844360161112115e+18,2.3796325093155763e+18,2.2347243960442545e+18,2.1273109860971256e+18,2.0380163329870124e+18
5754.570440000004,3.877995210135122e+17,2.8132392041394944e+18,2.5846447438346373e+18,2.379824088219952e+18,2.2349033536247987e+18,2.1274798963859884e+18,2.0381762942162568e+18
5754.670440000004,3.8785681756479194e+17,2.813518843010208e+18,2.5849008134495764e+18,2.3800591193422167e+18,2.2351229004732954e+18,2.1276871167022006e+18,2.038372535283317e+18
5754.770440000005,3.879271128720461e+17,2.813861904331362e+18,2.5852149599158707e+18,2.3803474555824594e+18,2.2353922401602404e+18,2.1279413335888558e+18,2.038613282156602e+18
5754.870440000005,3.8801335607178304e+17,2.81428276785934e+18,2.5856003509522514e+18,2.380701182676271e+18,2.2357226618674263e+18,2.1282532019301197e+18,2.038908624658324e+18
5754.9704400000055,3.8811916544418714e+17,2.8147990712861215e+18,2.5860731375931e+18,2.381135124491323e+18,2.2361280123293632e+18,2.1286357903020644e+18,2.0392709381124198e+18
5755.070440000006,3.882489802533536e+17,2.815432447123101e+18,2.586653128950406e+18,2.3816674623105966e+18,2.2366252742177853e+18,2.1291051267418488e+18,2.039715400034939e+18
5755.170440000006,3.884082470434672e+17,2.816209425592803e+18,2.5873646189845714e+18,2.3823204936144307e+18,2.237235274783247e+18,2.129680867387511e+18,2.0402606231013071e+18
5755.270440000007,3.8860364820917626e+17,2.817162540590035e+18,2.588237399218189e+18,2.3831215614967685e+18,2.23798355381185e+18,2.130387115377644e+18,2.0409294302860298e+18
5755.370440000007,3.888433824275008e+17,2.8183316838557553e+18,2.58930799872577e+18,2.3841041926364554e+18,2.238901426280237e+18,2.1312534233514547e+18,2.0417498036848274e+18
5755.470440000007,3.8913750870856525e+17,2.819765762269088e+18,2.590621201668907e+18,2.3853094899385595e+18,2.240027282726428e+18,2.1323160200671183e+18,2.0427560452941194e+18
5755.570440000008,3.8949836847857197e+17,2.821524724884896e+18,2.592231903376267e+18,2.3867878357966054e+18,2.2414081795120074e+18,2.1336193102577224e+18,2.043990196120051e+18
5755.670440000008,3.8994110335737274e+17,2.823682040342996e+18,2.5942073787804416e+18,2.3886009736679823e+18,2.2431017820740183e+18,2.1352177070898452e+18,2.0455037696197993e+18
5755.770440000008,3.9048429026219955e+17,2.826327721871445e+18,2.596630052211936e+18,2.390824549567161e+18,2.2451787371931443e+18,2.1371778686967532e+18,2.0473598668349233e+18
5755.870440000009,3.911507203087385e+17,2.8295720165869696e+18,2.5996008753755535e+18,2.3935512113996795e+18,2.2477255654465871e+18,2.1395814244068823e+18,2.0496357538137946e+18
5755.970440000009,3.91968353867046e+17,2.833549898366629e+18,2.603243440982552e+18,2.3968943829481866e+18,2.2508481825059635e+18,2.1425282925844792e+18,2.0524259971115794e+18
5756.0704400000095,3.929714912629771e+17,2.838426529245846e+18,2.6077089829979643e+18,2.400992850783026e+18,2.2546761777601802e+18,2.1461407103875338e+18,2.0558462702114327e+18
5756.17044000001,3.942022072156383e+17,2.8444038827748726e+18,2.613182440494202e+18,2.406016326119862e+18,2.259368000588188e+18,2.1505681158924713e+18,2.0600379622557806e+18
5756.27044000001,3.957121073937892e+17,2.8517287531502177e+18,2.619889789859098e+18,2.4121721689088604e+18,2.2651172276963932e+18,2.155993044125461e+18,2.065173739664257e+18
5756.370440000011,3.975644776610211e+17,2.860702404395834e+18,2.6281068779001533e+18,2.4197134866286705e+18,2.272160107708823e+18,2.1626382189961203e+18,2.071464229433587e+18
5756.470440000011,3.998369107830847e+17,2.8716921410737915e+18,2.638170013156666e+18,2.428948842512447e+18,2.2807845988648353e+18,2.1707750401650268e+18,2.0791660073643715e+18
5756.570440000011,4.026245115284357e+17,2.8851451003226035e+18,2.6504885893002235e+18,2.4402538224230917e+18,2.2913411275583695e+18,2.180733672859267e+18,2.088591080530401e+18
5756.670440000012,4.060437987724384e+17,2.9016045653495404e+18,2.6655600145098685e+18,2.4540847085321283e+18,2.3042552920283896e+18,2.1929149421905764e+18,2.1001180437010906e+18
5756.770440000012,4.102374412960606e+17,2.921729068654758e+18,2.6839871911260954e+18,2.4709944792221107e+18,2.32004270512548e+18,2.20780420023239e+18,2.1142050529724961e+18
5756.870440000012,4.15379980105403e+17,2.946314467808246e+18,2.706498711049487e+18,2.491651279938462e+18,2.3393260951975747e+18,2.2259872569232264e+18,2.131404679953262e+18
5756.970440000013,4.216846998431435e+17,2.976319006153779e+18,2.7339717754655304e+18,2.516859362310866e+18,2.362854639182341e+18,2.2481683200605307e+18,2.1523805626006636e+18
5757.070440000013,4.294118072854898e+17,3.012891070960905e+18,2.7674575718144333e+18,2.547582230917958e+18,2.3915252509291735e+18,2.2751896406428037e+18,2.177925521103909e+18
5757.1704400000135,4.3887804250647654e+17,3.0573988719880397e+18,2.8082083912060447e+18,2.5849673172829716e+18,2.4264051419698627e+18,2.3080521613698473e+18,2.2089804153658796e+18
5757.270440000014,4.5046776597398976e+17,3.111460506756482e+18,2.8577050747769457e+18,2.6303708533185116e+18,2.468754349554477e+18,2.347935860225765e+18,2.2466524308404815e+18
5757.370440000014,4.646453981628584e+17,3.1769717637695585e+18,2.9176823541748116e+18,2.6853806641661507e+18,2.520046015973623e+18,2.396217602038825e+18,2.2922306327223457e+18
5757.470440000015,4.819687863470022e+17,3.256127448820849e+18,2.9901482146563564e+18,2.751833265306329e+18,2.5819809337598193e+18,2.45448309777485e+18,2.3471954739280614e+18
5757.570440000015,5.031025664705595e+17,3.351429938297561e+18,3.0773915006350976e+18,2.831819878488729e+18,2.6564912010633124e+18,2.5245279953004826e+18,2.4132174656132557e+18
5757.670440000015,5.2882979203936685e+17,3.465676089223433e+18,3.181969623655761e+18,2.9276737989053e+18,2.745725796610631e+18,2.6083412407127363e+18,2.4921384925512003e+18
5757.770440000016,5.6005893628007315e+17,3.601910774609001e+18,3.306665611168102e+18,3.041929136519087e+18,2.8520086827492956e+18,2.70806187518e+18,2.5859275171625856e+18
5757.870440000016,5.978218078164955e+17,3.763332695547259e+18,3.454401339499449e+18,3.1772387867340897e+18,2.977758158097277e+18,2.8258988640095867e+18,2.696601169007416e+18
5757.970440000016,6.432560616792516e+17,3.9531367718030566e+18,3.628092567727637e+18,3.336238459421556e+18,3.1253555033308667e+18,2.964003279495313e+18,2.826099825009679e+18
5758.070440000017,6.975642194476319e+17,4.174278970385014e+18,3.8304328413832924e+18,3.521345146697316e+18,3.2969528852733087e+18,3.124284502010287e+18,2.9761124851795087e+18
5758.170440000017,7.61940250027856e+17,4.4291560852602435e+18,4.063599484910693e+18,3.7344844395413284e+18,3.494216778403678e+18,3.3081686661552307e+18,3.147850445514217e+18
5758.2704400000175,8.374561361533119e+17,4.719206972023993e+18,4.328887819940585e+18,3.976753513026684e+18,3.7180154711095373e+18,3.516309686504964e+18,3.3417814749839135e+18
5758.370440000018,9.249061233920337e+17,5.044464197592918e+18,4.626300474182859e+18,4.2480462213650063e+18,3.9680779733249413e+18,3.748280845238e+18,3.557352543195017e+18
5758.470440000018,1.0246168250972986e+18,5.40311415947265e+18,4.95414547722147e+18,4.5466916802052495e+18,4.242674493678933e+18,4.002295402868234e+18,3.792747194426518e+18
5758.570440000019,1.1362467037092987e+18,5.791152762457598e+18,5.308723529193442e+18,4.869181708163855e+18,4.5383891908568064e+18,4.2750216448703524e+18,4.044737331179592e+18
