t,Mdot,L_u,L_g,L_r,L_i,L_z,L_y
6362.90335,4.996640773585203e+16,7.038610635641061e+17,6.510954204835473e+17,6.022525484430867e+17,5.6766632333668154e+17,5.428702893016328e+17,5.233782213614225e+17
6363.00335,5.004081897763219e+16,7.045742037216538e+17,6.517504239154025e+17,6.028556904750278e+17,5.6823348156672954e+17,5.4341186050254803e+17,5.2389964896958016e+17
6363.10335,5.012805558075329e+16,7.054098170813216e+17,6.525179136403258e+17,6.03562410952633e+17,5.688980378504983e+17,5.440464347595435e+17,5.245106188534091e+17
6363.203350000001,5.023033578581931e+16,7.063889223153448e+17,6.53417193417956e+17,6.043904844099745e+17,5.6967670582551296e+17,5.447899711711577e+17,5.2522649566547046e+17
6363.303350000001,5.03502643063187e+16,7.075361395907725e+17,6.544708742978136e+17,6.053607304673929e+17,5.70589062349391e+17,5.4566116266366957e+17,5.2606527583596224e+17
6363.403350000001,5.049090068022628e+16,7.088803054539781e+17,6.557054391425528e+17,6.064975335245697e+17,5.716580361115206e+17,5.4668190247203226e+17,5.270480365570011e+17
6363.503350000002,5.06558400726433e+16,7.104551918272677e+17,6.57151902688469e+17,6.07829450376959e+17,5.729104788937672e+17,5.478778295074591e+17,5.281994606626169e+17
6363.603350000002,5.084930892233799e+16,7.123003464064321e+17,6.588465829910985e+17,6.093899203307283e+17,5.7437783317519e+17,5.492789656758534e+17,5.295484499607674e+17
6363.7033500000025,5.107627832525956e+16,7.144620744854482e+17,6.608320026069857e+17,6.112180946901345e+17,5.76096911933503e+17,5.509204602667397e+17,5.3112884154410586e+17
6363.803350000003,5.134259866440922e+16,7.169945853517892e+17,6.63157940711182e+17,6.133598051059028e+17,5.781108089494807e+17,5.528434588681922e+17,5.3298024384320365e+17
6363.903350000003,5.165515975734632e+16,7.199613299234298e+17,6.658826605707995e+17,6.158686932279153e+17,5.804699606919025e+17,5.550961168999789e+17,5.351490117078025e+17
6364.003350000004,5.202208173721492e+16,7.234365602589216e+17,6.690743404070419e+17,6.188075274171465e+17,5.832333839651884e+17,5.577347808081776e+17,5.3768938261934317e+17
6364.103350000004,5.245294305703531e+16,7.275071459726938e+17,6.728127396872279e+17,6.222497359446034e+17,5.864701169427661e+17,5.6082536323128915e+17,5.4066479925006765e+17
6364.203350000004,5.295905346804146e+16,7.322746874132307e+17,6.771911372780675e+17,6.262811901228348e+17,5.902608949700841e+17,5.644449420125417e+17,5.441494469691187e+17
