t,Mdot,L_u,L_g,L_r,L_i,L_z,L_y
6078.90919,2.520356263718471e+18,9.874816613038637e+18,9.028692424731088e+18,8.215776101463935e+18,7.558290062580947e+18,7.015756951868563e+18,6.539992506531215e+18
6079.009190000001,2.5203486849751194e+18,9.87479674602802e+18,9.0286743911248e+18,8.215760052437361e+18,7.558275785458551e+18,7.015744167436394e+18,6.539981004687656e+18
6079.109190000001,2.5203411202607995e+18,9.874776915773354e+18,9.028656390881753e+18,8.215744033100697e+18,7.55826153474627e+18,7.015731406651652e+18,6.539969524117981e+18
6079.209190000001,2.5203335695502587e+18,9.874757122208557e+18,9.028638423941978e+18,8.215728043400585e+18,7.558247310396642e+18,7.015718669471844e+18,6.539958064783965e+18
6079.309190000002,2.520326032818285e+18,9.874737365267638e+18,9.028620490245575e+18,8.21571208328372e+18,7.558233112362263e+18,7.015705955854531e+18,6.539946626647434e+18
6079.409190000002,2.5203185100397194e+18,9.874717644884767e+18,9.028602589732793e+18,8.215696152696945e+18,7.558218940595846e+18,7.015693265757379e+18,6.539935209670313e+18
6079.5091900000025,2.520311001189441e+18,9.8746979609942e+18,9.028584722343956e+18,8.215680251587158e+18,7.558204795050171e+18,7.015680599138109e+18,6.539923813814564e+18
6079.609190000003,2.520303506242376e+18,9.874678313530309e+18,9.028566888019505e+18,8.215664379901356e+18,7.558190675678091e+18,7.015667955954518e+18,6.539912439042225e+18
6079.709190000003,2.520296025173492e+18,9.874658702427585e+18,9.028549086699971e+18,8.215648537586635e+18,7.558176582432557e+18,7.015655336164479e+18,6.539901085315407e+18
6079.809190000004,2.520288557957801e+18,9.874639127620637e+18,9.028531318326001e+18,8.215632724590178e+18,7.558162515266587e+18,7.015642739725936e+18,6.539889752596269e+18
6079.909190000004,2.520281104570362e+18,9.874619589044179e+18,9.028513582838345e+18,8.215616940859263e+18,7.558148474133302e+18,7.015630166596908e+18,6.539878440847059e+18
6080.009190000004,2.5202736649862687e+18,9.874600086633048e+18,9.028495880177853e+18,8.215601186341263e+18,7.558134458985883e+18,7.01561761673549e+18,6.539867150030076e+18
6080.109190000005,2.5202662391806735e+18,9.87458062032219e+18,9.02847821028548e+18,8.215585460983636e+18,7.558120469777603e+18,7.015605090099845e+18,6.539855880107685e+18
6080.209190000005,2.5202588271287526e+18,9.874561190046654e+18,9.028460573102274e+18,8.215569764733934e+18,7.558106506461817e+18,7.015592586648206e+18,6.53984463104232e+18
6080.309190000005,2.520251428805747e+18,9.874541795741647e+18,9.02844296856942e+18,8.215554097539811e+18,7.558092568991966e+18,7.015580106338902e+18,6.539833402796493e+18
6080.409190000006,2.520244044186923e+18,9.87452243734241e+18,9.028425396628144e+18,8.215538459348982e+18,7.55807865732155e+18,7.015567649130292e+18,6.539822195332748e+18
6080.509190000006,2.5202366732475976e+18,9.874503114784375e+18,9.028407857219835e+18,8.215522850109292e+18,7.558064771404176e+18,7.015555214980846e+18,6.539811008613727e+18
6080.6091900000065,2.520229315963136e+18,9.874483828003058e+18,9.028390350285969e+18,8.215507269768663e+18,7.558050911193532e+18,7.015542803849101e+18,6.539799842602132e+18
6080.709190000007,2.520221972308937e+18,9.874464576934054e+18,9.028372875768089e+18,8.215491718275084e+18,7.558037076643355e+18,7.015530415693636e+18,6.539788697260708e+18
6080.809190000007,2.5202146422604503e+18,9.874445361513134e+18,9.028355433607891e+18,8.215476195576679e+18,7.558023267707503e+18,7.015518050473146e+18,6.539777572552292e+18
6080.909190000008,2.520207325793164e+18,9.874426181676132e+18,9.028338023747141e+18,8.215460701621622e+18,7.558009484339889e+18,7.015505708146369e+18,6.539766468439773e+18
6081.009190000008,2.5202000228826076e+18,9.874407037359012e+18,9.028320646127708e+18,8.215445236358197e+18,7.557995726494514e+18,7.015493388672115e+18,6.539755384886099e+18
6081.109190000008,2.5201927335043615e+18,9.874387928497852e+18,9.028303300691584e+18,8.215429799734784e+18,7.557981994125465e+18,7.015481092009289e+18,6.539744321854298e+18
6081.209190000009,2.520185457634043e+18,9.874368855028845e+18,9.02828598738084e+18,8.215414391699843e+18,7.5579682871869e+18,7.015468818116842e+18,6.539733279307455e+18
6081.309190000009,2.520178195247309e+18,9.874349816888269e+18,9.028268706137652e+18,8.215399012201914e+18,7.557954605633056e+18,7.015456566953809e+18,6.539722257208712e+18
6081.409190000009,2.5201709463198643e+18,9.874330814012547e+18,9.028251456904303e+18,8.215383661189649e+18,7.557940949418258e+18,7.015444338479294e+18,6.539711255521286e+18
6081.50919000001,2.5201637108274555e+18,9.8743118463382e+18,9.028234239623181e+18,8.215368338611784e+18,7.557927318496911e+18,7.015432132652478e+18,6.539700274208454e+18
6081.60919000001,2.5201564887458714e+18,9.87429291380185e+18,9.028217054236761e+18,8.215353044417124e+18,7.557913712823487e+18,7.015419949432599e+18,6.539689313233554e+18
6081.7091900000105,2.520149280050941e+18,9.87427401634024e+18,9.028199900687629e+18,8.215337778554589e+18,7.557900132352551e+18,7.015407788778982e+18,6.539678372559995e+18
6081.809190000011,2.520142084718542e+18,9.87425515389024e+18,9.028182778918476e+18,8.215322540973187e+18,7.557886577038752e+18,7.015395650651021e+18,6.539667452151252e+18
6081.909190000011,2.520134902724583e+18,9.874236326388791e+18,9.028165688872075e+18,8.215307331621999e+18,7.557873046836793e+18,7.015383535008169e+18,6.53965655197085e+18
6082.009190000012,2.520127734045024e+18,9.874217533772966e+18,9.028148630491303e+18,8.215292150450185e+18,7.557859541701471e+18,7.015371441809948e+18,6.539645671982378e+18
6082.109190000012,2.5201205786558684e+18,9.874198775979966e+18,9.02813160371916e+18,8.215276997407043e+18,7.557846061587683e+18,7.015359371015978e+18,6.539634812149514e+18
6082.209190000012,2.5201134365331533e+18,9.874180052947077e+18,9.02811460849873e+18,8.215261872441917e+18,7.557832606450373e+18,7.015347322585933e+18,6.539623972435977e+18
6082.309190000013,2.5201063076529644e+18,9.874161364611682e+18,9.028097644773176e+18,8.215246775504231e+18,7.557819176244565e+18,7.015335296479532e+18,6.539613152805543e+18
6082.409190000013,2.5200991919914255e+18,9.874142710911318e+18,9.028080712485797e+18,8.215231706543548e+18,7.557805770925386e+18,7.015323292656611e+18,6.539602353222074e+18
