t,Mdot,L_u,L_g,L_r,L_i,L_z,L_y
6450.248260000009,1.0752342171622213e+17,1.1839821235400417e+18,1.0917276414123768e+18,1.0077957732104315e+18,9.488718272294134e+17,9.066652578997833e+17,8.73277162188303e+17
6450.34826000001,1.3896787372532216e+17,1.408322561353626e+18,1.297452785638872e+18,1.1970369518676844e+18,1.126646783365943e+18,1.0761196693113668e+18,1.0359260848590511e+18
6450.44826000001,2.1294830283816403e+17,1.878662969334222e+18,1.7285609150535936e+18,1.593435956244268e+18,1.4987093539609787e+18,1.430161321914853e+18,1.3748447445824502e+18
6450.5482600000105,3.817458623432146e+17,2.7836164445943404e+18,2.557518469862674e+18,2.354925739479813e+18,2.2116435245258107e+18,2.1055233797285576e+18,2.0173801091432873e+18
6450.648260000011,7.203698155930986e+17,4.2654284894074327e+18,3.913823317140824e+18,3.597594215114858e+18,3.367562405268297e+18,3.190150353615473e+18,3.037672186016415e+18
6450.748260000011,1.2411069425948419e+18,6.14426520585815e+18,5.631257675579123e+18,5.162047310587303e+18,4.806209951244364e+18,4.521299823184638e+18,4.271650298895089e+18
6450.848260000012,1.7953794620656425e+18,7.868982908597144e+18,7.20451255591682e+18,6.583495114572925e+18,6.096287045961697e+18,5.69845791253576e+18,5.348472077443664e+18
6450.948260000012,2.2010824084021225e+18,9.019074570470563e+18,8.251267800320744e+18,7.522288461249574e+18,6.939601962039622e+18,6.460332921233869e+18,6.039194300868924e+18
6451.048260000012,2.4180840104213053e+18,9.604866794026332e+18,8.783588347145824e+18,7.997484340988097e+18,7.363925488727749e+18,6.84157511468848e+18,6.383179224061041e+18
6451.148260000013,2.504077390441094e+18,9.832096780268947e+18,8.989913272420511e+18,8.181260520372439e+18,7.527580877653431e+18,6.988255015369474e+18,6.515247053330632e+18
6451.248260000013,2.5203562637184727e+18,9.874816613038645e+18,9.028692424731097e+18,8.215776101463942e+18,7.558290062580952e+18,7.015756951868569e+18,6.53999250653122e+18
6451.348260000013,2.5040222193364357e+18,9.831951839884902e+18,8.989781696344617e+18,8.181143396679271e+18,7.527476655693143e+18,6.988161666577363e+18,6.515163051801726e+18
6451.448260000014,2.4734914025196764e+18,9.751579447063101e+18,8.91681418799667e+18,8.116176366403416e+18,7.469650672868339e+18,6.93635624881102e+18,6.468535660488429e+18
6451.548260000014,2.4371745722582646e+18,9.65554213378484e+18,8.829609648966525e+18,8.038495861233494e+18,7.400468246354369e+18,6.874344509500456e+18,6.41269732104012e+18
6451.6482600000145,2.3987737646393134e+18,9.553472103189764e+18,8.736909068285089e+18,7.95587488183661e+18,7.326837333159851e+18,6.808306516765167e+18,6.35320365559443e+18
6451.748260000015,2.35988884785341e+18,9.449557360866759e+18,8.64251406252816e+18,7.871696449469854e+18,7.251766809025437e+18,6.740935842813496e+18,6.29247733870552e+18
6451.848260000015,2.3212021029916216e+18,9.345602976563536e+18,8.548064010488701e+18,7.787421249098715e+18,7.17655756240146e+18,6.67339833326511e+18,6.231567883287451e+18
6451.948260000016,2.282999239249716e+18,9.242379390525815e+18,8.454259296631089e+18,7.703674724848245e+18,7.101767932864652e+18,6.606195310958926e+18,6.170927253083537e+18
6452.048260000016,2.2453953786953006e+18,9.140209465807365e+18,8.361393997437735e+18,7.620720679568645e+18,7.027634520896318e+18,6.539539989310963e+18,6.110748205510266e+18
6452.148260000016,2.20843248494139e+18,9.039222818374528e+18,8.269586704982281e+18,7.538666604832939e+18,6.954254746735281e+18,6.47352086213668e+18,6.051111225744976e+18
6452.248260000017,2.1721212563072115e+18,8.939465761441627e+18,8.178880331413053e+18,7.457552513951518e+18,6.881665886422416e+18,6.408172483951209e+18,5.992048211387765e+18
6452.348260000017,2.136459117255656e+18,8.840948787339336e+18,8.08928522155202e+18,7.377389338329107e+18,6.809879258066297e+18,6.343506104654411e+18,5.933570050858391e+18
6452.448260000017,2.1014379394697948e+18,8.743667064014204e+18,8.000797767843657e+18,7.298175516380445e+18,6.738895002610034e+18,6.279522923253636e+18,5.875678561361851e+18
6452.548260000018,2.0670473529433498e+18,8.647609279984022e+18,7.913408445586544e+18,7.219904158963409e+18,6.668708473050837e+18,6.21621982073213e+18,5.818371655472245e+18
6452.648260000018,2.0332761640640801e+18,8.55276145975597e+18,7.827105280307057e+18,7.14256614376284e+18,6.599312995820268e+18,6.153591839417992e+18,5.761645576838047e+18
6452.7482600000185,2.000112961250679e+18,8.459108608427761e+18,7.741875343156194e+18,7.066151451141054e+18,6.530701063961271e+18,6.091633255066832e+18,5.70549586745605e+18
6452.848260000019,1.9675463719560527e+18,8.366635419395303e+18,7.657705395041075e+18,6.990649740417373e+18,6.462864852462858e+18,6.030338040269396e+18,5.649917786027651e+18
6452.948260000019,1.9355651701062134e+18,8.275326577735568e+18,7.574582163297761e+18,6.91605059807527e+18,6.395796440615161e+18,5.969700064608427e+18,5.594906488779817e+18
6453.04826000002,1.9041583194133281e+18,8.185166889119807e+18,7.492492459757886e+18,6.842343644275954e+18,6.329487907737625e+18,5.909713180965754e+18,5.540457107501843e+18
6453.14826000002,1.8733149892315955e+18,8.09614133346168e+18,7.411423230367094e+18,6.769518578180365e+18,6.263931374183085e+18,5.850371262596265e+18,5.486564783110106e+18
6453.24826000002,1.8430245586923484e+18,8.008235086115216e+18,7.331361575273884e+18,6.697565196849478e+18,6.199119018694993e+18,5.791668218914554e+18,5.433224679973821e+18
6453.348260000021,1.8132766158711066e+18,7.921433525101283e+18,7.252294756189294e+18,6.626473402740588e+18,6.13504308554998e+18,5.733598002080502e+18,5.380431991920762e+18
6453.448260000021,1.7840609548832458e+18,7.835722232337049e+18,7.174210198269285e+18,6.556233206285745e+18,6.071695887290924e+18,5.676154609610579e+18,5.328181944647465e+18
6453.548260000021,1.7553675721502943e+18,7.7510869923105e+18,7.097095489650951e+18,6.486834726354124e+18,6.009069805560037e+18,5.619332085275758e+18,5.27646979657866e+18
6453.648260000022,1.7271866623681772e+18,7.667513789684232e+18,7.020938379993048e+18,6.418268189807729e+18,5.947157291115759e+18,5.563124519263067e+18,5.225290839060088e+18
6453.748260000022,1.6995086144041219e+18,7.584988806468819e+18,6.945726778604e+18,6.350523930672869e+18,5.885950863502034e+18,5.507526048023462e+18,5.174640396267373e+18
6453.8482600000225,1.672324007218148e+18,7.503498419041996e+18,6.871448752409151e+18,6.283592389153162e+18,5.82544311057257e+18,5.452530853988866e+18,5.124513824996639e+18
6453.948260000023,1.6456236058488535e+18,7.423029195131851e+18,6.798092523865351e+18,6.217464110581157e+18,5.765626687957199e+18,5.398133165237143e+18,5.074906514408244e+18
6454.048260000023,1.6193983574791724e+18,7.343567890814639e+18,6.725646468869449e+18,6.152129744350435e+18,5.706494318507993e+18,5.344327255138917e+18,5.025813885754458e+18
6454.148260000024,1.593639387587603e+18,7.265101447548881e+18,6.65409911468077e+18,6.087580042846402e+18,5.648038791741449e+18,5.29110744200113e+18,4.97723139210455e+18
6454.248260000024,1.5683379961858488e+18,7.187616989253994e+18,6.583439137865712e+18,6.023805860383093e+18,5.590252963283325e+18,5.238468088713178e+18,4.929154518072701e+18
6454.348260000024,1.5434856541421696e+18,7.111101819437141e+18,6.513655362268078e+18,5.960798152149479e+18,5.533129754319282e+18,5.186403602398561e+18,4.881578779551326e+18
6454.448260000025,1.5190739995888238e+18,7.03554341836897e+18,6.444736757006375e+18,5.89854797316647e+18,5.476662151052298e+18,5.13490843407289e+18,4.834499723450665e+18
6454.548260000025,1.4950948344116815e+18,6.960929440308044e+18,6.376672434498166e+18,5.837046477254756e+18,5.420843204167078e+18,5.083977078308467e+18,4.787912927444827e+18
6454.648260000025,1.4715401208202545e+18,6.887247710773913e+18,6.309451648512035e+18,5.77628491601424e+18,5.365666028301992e+18,5.033604072905907e+18,4.741813999724731e+18
6454.748260000026,1.4484019779959304e+18,6.814486223867487e+18,6.24306379224615e+18,5.716254637814166e+18,5.31112380152784e+18,4.983783998572163e+18,4.69619857875739e+18
6454.848260000026,1.425672678816678e+18,6.742633139638451e+18,6.17749839643383e+18,5.656947086794505e+18,5.257209764833786e+18,4.934511478605278e+18,4.651062333051827e+18
6454.9482600000265,1.40334464665626e+18,6.671676781498814e+18,6.112745127475494e+18,5.598353801878142e+18,5.203917221620156e+18,4.885781178585554e+18,4.6064009609313864e+18
6455.048260000027,1.3814104522560238e+18,6.601605633681443e+18,6.048793785596456e+18,5.540466415793524e+18,5.151239537197674e+18,4.837587806072761e+18,4.5622101903120855e+18
6455.148260000027,1.3598628106676234e+18,6.532408338743373e+18,5.985634303030741e+18,5.483276654108042e+18,5.099170138293406e+18,4.78992611030963e+18,4.5184857784872335e+18
6455.248260000028,1.3386945782648207e+18,6.464073695112723e+18,5.923256742230211e+18,5.426776334271663e+18,5.047702512562918e+18,4.742790881931148e+18,4.4752235119179167e+18
6455.348260000028,1.3178987498226253e+18,6.396590654678396e+18,5.861651294098651e+18,5.370957364670602e+18,4.996830208108488e+18,4.696176952679495e+18,4.432419206029206e+18
6455.448260000028,1.297468455662238e+18,6.329948320422174e+18,5.80080827625083e+18,5.315811743691198e+18,4.946546833003404e+18,4.650079195124696e+18,4.39006870501212e+18
6455.548260000029,1.2773969588600448e+18,6.264135944092087e+18,5.740718131295847e+18,5.26133155879351e+18,4.896846054821982e+18,4.604492522390553e+18,4.348167881631034e+18
6455.648260000029,1.2576776525191634e+18,6.199142923916459e+18,5.681371425144614e+18,5.20750898559462e+18,4.84772160017518e+18,4.559411887885811e+18,4.306712637036419e+18
6455.748260000029,1.2383040571019858e+18,6.134958802357972e+18,5.622758845341184e+18,5.154336286961506e+18,4.799167254251733e+18,4.5148322850404224e+18,4.2656989005828434e+18
6455.84826000003,1.2192698178222088e+18,6.071573263906859e+18,5.564871199417479e+18,5.101805812113262e+18,4.751176860365725e+18,4.47074874704664e+18,4.2251226296519726e+18
6455.94826000003,1.2005687020949038e+18,6.008976132912638e+18,5.507699413271183e+18,5.049909995732539e+18,4.703744319503288e+18,4.4271563466048517e+18,4.184979809480497e+18
6456.0482600000305,1.182194597043297e+18,5.947157371453894e+18,5.451234529566731e+18,4.998641357086299e+18,4.656863589886478e+18,4.3840501956741443e+18,4.1452664529929784e+18
6456.148260000031,1.1641415070606543e+18,5.886107077244749e+18,5.395467706158412e+18,4.947992499155154e+18,4.610528686529635e+18,4.341425445226978e+18,4.1059786006390497e+18
6456.248260000031,1.1464035514261955e+18,5.825815481578203e+18,5.340390214536105e+18,4.897956107771861e+18,4.5647336808067297e+18,4.299277285008373e+18,4.067112320235328e+18
6456.348260000032,1.1289749619735717e+18,5.766272947305115e+18,5.285993438292823e+18,4.848524950768393e+18,4.5194727000219597e+18,4.2576009432991324e+18,4.028663706811627e+18
6456.448260000032,1.1118500808106292e+18,5.70746996684826e+18,5.23226887161384e+18,4.799691877131503e+18,4.4747399269846543e+18,4.2163916866829215e+18,3.99062888246126e+18
6456.548260000032,1.0950233580893345e+18,5.649397160251089e+18,5.179208117787384e+18,4.751449816166901e+18,4.430529599588631e+18,4.175644819817329e+18,3.953003996195606e+18
6456.648260000033,1.078489349824465e+18,5.592045273260024e+18,5.126802887736054e+18,4.703791776671471e+18,4.386836010395405e+18,4.1353556852083287e+18,3.915785223802332e+18
6456.748260000033,1.0622427157601306e+18,5.535405175440394e+18,5.075044998569448e+18,4.656710846114017e+18,4.3436535062217016e+18,4.0955196629885343e+18,3.8789687677076854e+18
6456.848260000033,1.0462782172827374e+18,5.479467858324687e+18,5.023926372156933e+18,4.6102001898237993e+18,4.3009764877305943e+18,4.056132170698591e+18,3.8425508568422195e+18
6456.948260000034,1.0305907153794394e+18,5.424224433592905e+18,4.973439033720757e+18,4.5642530501871293e+18,4.258799409026456e+18,4.0171886630718735e+18,3.8065277465100943e+18
6457.048260000034,1.0151751686409421e+18,5.369666131284464e+18,4.923575110449165e+18,4.518862745851878e+18,4.217116777253593e+18,3.978684631822305e+18,3.7708957182618107e+18
6457.1482600000345,1.0000266313075642e+18,5.315784298040732e+18,4.874326830129007e+18,4.474022670939572e+18,4.1759231521982433e+18,3.940615605435022e+18,3.735651079770062e+18
6457.248260000035,9.851402513576015e+17,5.262570395378043e+18,4.8256865197979e+18,4.429726294265259e+18,4.1352131458940943e+18,3.9029771489599667e+18,3.700790164708827e+18
6457.348260000035,9.705112686368936e+17,5.21001599799021e+18,4.777646604415346e+18,4.3859671585647693e+18,4.094981422230934e+18,3.865764863808037e+18,3.6663093326353055e+18
6457.448260000036,9.5613501302873e+17,5.15811279208042e+18,4.730199605552884e+18,4.34273887972956e+18,4.0552226965666253e+18,3.828974387549944e+18,3.6322049688748636e+18
6457.548260000036,9.420069026629955e+17,5.10685257372145e+18,4.683338140102569e+18,4.300035146048659e+18,4.015931735341939e+18,3.792601393717305e+18,3.5984734844084936e+18
6457.648260000036,9.281224421637724e+17,5.056227247244134e+18,4.637054919003978e+18,4.257849717458007e+18,3.977103355698468e+18,3.756641591606174e+18,3.565111315763023e+18
6457.748260000037,9.144772209343997e+17,5.006228823653322e+18,4.5913427459891835e+18,4.2161764247968717e+18,3.938732425099366e+18,3.7210907260827264e+18,3.5321149249037353e+18
6457.848260000037,9.010669114791546e+17,4.95684941907085e+18,4.5461945163455826e+18,4.175009169071323e+18,3.9008138609528586e+18,3.6859445773909924e+18,3.4994807991293583e+18
6457.948260000037,8.878872677606372e+17,4.908081253204935e+18,4.5016032156961644e+18,4.134341920724571e+18,3.863342630238329e+18,3.65119896096251e+18,3.467205450969201e+18
6458.048260000038,8.749341235921117e+17,4.859916647845669e+18,4.4575619187971794e+18,4.094168718914263e+18,3.8263137491350764e+18,3.616849727227859e+18,3.4352854180824873e+18
6458.148260000038,8.622033910639159e+17,4.812348025385988e+18,4.414063788352848e+18,4.0544836707965276e+18,3.789722282653526e+18,3.582892761429916e+18,3.403717263159632e+18
6458.2482600000385,8.496910590031538e+17,4.765367907367615e+18,4.3711020738467994e+18,4.015280950816667e+18,3.7535633442688133e+18,3.549323983438686e+18,3.372497573825374e+18
6458.348260000039,8.373931914659384e+17,4.718968913051646e+18,4.328670110390181e+18,3.976554800006541e+18,3.7178320955567473e+18,3.5161393475677133e+18,3.341622962543715e+18
6458.448260000039,8.253059262613741e+17,4.673143758013085e+18,4.2867613175859717e+18,3.9382995252883917e+18,3.6825237458319514e+18,3.4833348423918316e+18,3.311090066524441e+18
6458.54826000004,8.134254735065765e+17,4.627885252759113e+18,4.245369198409483e+18,3.9005094987852e+18,3.6476335517882394e+18,3.4509064905662966e+18,3.2808955476312387e+18
6458.64826000004,8.017481142120137e+17,4.5831863013704305e+18,4.2044873381046267e+18,3.863179157137375e+18,3.61315681714103e+18,3.418850348647073e+18,3.2510360922911913e+18
6458.74826000004,7.902701988964617e+17,4.539039900165478e+18,4.1641094030959375e+18,3.826303000825837e+18,3.5790888922719073e+18,3.387162506912368e+18,3.2215084114056955e+18
6458.848260000041,7.789881462308593e+17,4.495439136386696e+18,4.1242291399157714e+18,3.789875593501179e+18,3.545425173874964e+18,3.3558390891850153e+18,3.19230924026244e+18
6458.948260000041,7.678984417104882e+17,4.452377186908934e+18,4.0848403741469194e+18,3.7538915613192064e+18,3.5121611046052644e+18,3.324876252656019e+18,3.1634353384486963e+18
6459.048260000041,7.569976363547268e+17,4.409847316969109e+18,4.045937009380002e+18,3.718345592282429e+18,3.479292172729005e+18,3.294270187708826e+18,3.134883489765508e+18
6459.148260000042,7.46282345433806e+17,4.367842878916949e+18,4.0075130261856077e+18,3.6832324355876306e+18,3.446813911775516e+18,3.2640171177444306e+18,3.1066505021428413e+18
6459.248260000042,7.357492472219538e+17,4.326357310986429e+18,3.96956248110103e+18,3.648546900979465e+18,3.414721900191023e+18,3.234113299007218e+18,3.078733207555608e+18
6459.3482600000425,7.253950817762999e+17,4.285384136087368e+18,3.932079505631202e+18,3.6142838581099213e+18,3.3830117609940803e+18,3.204555020411412e+18,3.0511284619404114e+18
6459.448260000043,7.152166497409786e+17,4.2449169606169324e+18,3.8950583052637763e+18,3.580438235903659e+18,3.351679161432646e+18,3.175338603368117e+18,3.0238331451129615e+18
6459.548260000043,7.052108111758446e+17,4.204949473290555e+18,3.8584931584980244e+18,3.5470050219291295e+18,3.3207198126427484e+18,3.1464604016128266e+18,2.9968441606860493e+18
6459.648260000044,6.953744844092662e+17,4.1654754439920195e+18,3.822378415887489e+18,3.5139792617754885e+18,3.2901294693087437e+18,3.1179168010342e+18,2.9701584359880607e+18
6459.748260000044,6.857046449144293e+17,4.1264887226422257e+18,3.7867084990960174e+18,3.4813560584351365e+18,3.259903929325051e+18,3.0897042194992394e+18,2.9437729219818516e+18
6459.848260000044,6.761983242086381e+17,4.0879832380863084e+18,3.7514778999670845e+18,3.4491305716919107e+18,3.230039033459373e+18,3.061819106686647e+18,2.917684593183984e+18
6459.948260000045,6.668526087751052e+17,4.0499529969988746e+18,3.7166811796062444e+18,3.417298017514903e+18,3.2005306650174044e+18,3.0342579439126103e+18,2.8918904475842406e+18
6460.048260000045,6.576646390067023e+17,4.0123920828067753e+18,3.68231296747634e+18,3.3858536674577295e+18,3.1713747495088865e+18,3.007017243960662e+18,2.8663875065652844e+18
6460.148260000045,6.486316081712083e+17,3.975294654629322e+18,3.64836796050548e+18,3.354792848063334e+18,3.1425672543150833e+18,2.9800935509109417e+18,2.84117281482246e+18
6460.248260000046,6.397507613975748e+17,3.938654946235509e+18,3.6148409222075203e+18,3.324110940274259e+18,3.114104188357663e+18,2.953483439969592e+18,2.8162434402836895e+18
6460.348260000046,6.310193946827119e+17,3.902467265017839e+18,3.581726681814753e+18,3.2938033788482104e+18,3.085981601768804e+18,2.927183517298132e+18,2.791596474029268e+18
6460.4482600000465,6.224348539183807e+17,3.8667259909825766e+18,3.549020133422797e+18,3.2638656517790285e+18,3.05819558556269e+18,2.9011904198429036e+18,2.7672290302116454e+18
6460.548260000047,6.139945339377202e+17,3.8314255757560146e+18,3.5167162351473725e+18,3.234293299722925e+18,3.030742271308265e+18,2.8755008151644616e+18,2.7431382459750395e+18
6460.648260000047,6.056958775810015e+17,3.7965605416065567e+18,3.484810008292913e+18,3.2050819154300247e+18,3.003617830803288e+18,2.850111401266951e+18,2.719321281374906e+18
6460.748260000048,5.975363747801421e+17,3.7621254804820925e+18,3.453296536532587e+18,3.1762271431809884e+18,2.9768184757495496e+18,2.825018906427273e+18,2.695775319297055e+18
6460.848260000048,5.895135616616508e+17,3.72811505306279e+18,3.4221709650999967e+18,3.147724678229026e+18,2.950340457429509e+18,2.80022008902431e+18,2.6724975653766446e+18
6460.948260000048,5.816250196674776e+17,3.6945239878283996e+18,3.391428499991767e+18,3.1195702662467323e+18,2.9241800663838976e+18,2.775711737367734e+18,2.649485247916582e+18
6461.048260000049,5.7386837469352224e+17,3.6613470801404923e+18,3.3610644071815276e+18,3.091759702778317e+18,2.898333632090797e+18,2.7514906695268844e+18,2.626735617805773e+18
6461.148260000049,5.662412962452915e+17,3.6285791913387453e+18,3.331074011844548e+18,3.064288832696647e+18,2.872797522645735e+18,2.727553733159239e+18,2.6042459484367437e+18
6461.248260000049,5.587414966104183e+17,3.596215247851443e+18,3.301452697593256e+18,3.0371535496654515e+18,2.847568144443086e+18,2.703897805338769e+18,2.5820135356228925e+18
6461.34826000005,5.513667300476263e+17,3.564250240319617e+18,3.27219590572323e+18,3.010349795606385e+18,2.8226419418585907e+18,2.6805197923839493e+18,2.5600356975151375e+18
6461.44826000005,5.4411479199181485e+17,3.5326792227347896e+18,3.2432991344696494e+18,2.9838735601710966e+18,2.7980153969331087e+18,2.657416629685557e+18,2.538309774518049e+18
6461.5482600000505,5.36983518274909e+17,3.501497311589964e+18,3.214757938274004e+18,2.957720880218189e+18,2.773685029057549e+18,2.634585281534158e+18,2.516833129205377e+18
6461.648260000051,5.2997078436212685e+17,3.4706996850435896e+18,3.186567927060857e+18,2.931887839294992e+18,2.7496473946589455e+18,2.6120227409472594e+18,2.4956031462349215e+18
6461.748260000051,5.2307450460334566e+17,3.4402815820963466e+18,3.1587247655246e+18,2.906370567124229e+18,2.725899086887766e+18,2.5897260294962007e+18,2.4746172322627656e+18
6461.848260000052,5.162926314992387e+17,3.410238301780421e+18,3.131224172425967e+18,2.881165239095412e+18,2.702436735306349e+18,2.567692197132652e+18,2.4538728158567977e+18
6461.948260000052,5.0962315498188474e+17,3.380565202361171e+18,3.104061919898269e+18,2.856268075761098e+18,2.679257005578606e+18,2.545918322014873e+18,2.433367347409571e+18
6462.048260000052,5.030641017094829e+17,3.3512577005506657e+18,3.0772338327629604e+18,2.8316753423376835e+18,2.656356599160761e+18,2.5244015103334676e+18,2.413098299050285e+18
6462.148260000053,4.966135343749749e+17,3.322311270733326e+18,3.050735787854777e+18,2.8073833482111104e+18,2.63373225299346e+18,2.503138896136985e+18,2.39306316455617e+18
6462.248260000053,4.902695510281881e+17,3.293721444203036e+18,3.024563713355961e+18,2.7833884464471066e+18,2.6113807391949676e+18,2.482127641157047e+18,2.3732594592629924e+18
6462.348260000053,4.84030284411259e+17,3.2654838084117094e+18,2.998713588139587e+18,2.7596870333060756e+18,2.589298864755589e+18,2.4613649346331643e+18,2.3536847199747615e+18
6462.448260000054,4.778939013070374e+17,3.2375940062290386e+18,2.973181441121801e+18,2.736275547762556e+18,2.5674834712332744e+18,2.4408479931371735e+18,2.334336504872612e+18
6462.548260000054,4.71858601900238e+17,3.2100477352133484e+18,2.94796335062298e+18,2.7131504710293545e+18,2.5459314344505405e+18,2.4205740603974195e+18,2.315212393422924e+18
6462.6482600000545,4.6592261915101056e+17,3.182840746893119e+18,2.9230554437374157e+18,2.6903083260860836e+18,2.524639664192493e+18,2.400540407122482e+18,2.2963099862844982e+18
6462.748260000055,4.600842181807235e+17,3.155968846059209e+18,2.898453895711635e+18,2.6677456772122783e+18,2.503605103906162e+18,2.3807443308246364e+18,2.2776269052149437e+18
6462.848260000055,4.543416956696801e+17,3.129427890067485e+18,2.874154929331135e+18,2.645459129524991e+18,2.4828247304010834e+18,2.361183155642989e+18,2.2591607929761882e+18
6462.948260000056,4.486933792665151e+17,3.103213788151599e+18,2.8501548143153285e+18,2.623445328520765e+18,2.462295553551076e+18,2.3418542321662254e+18,2.2409093132390705e+18
6463.048260000056,4.4313762700906285e+17,3.0773225007459763e+18,2.826449866720793e+18,2.6017009596221486e+18,2.442014615997399e+18,2.322754937255167e+18,2.2228701504877238e+18
6463.148260000056,4.3767282675640314e+17,3.0517500388184724e+18,2.803036448352406e+18,2.580222747728443e+18,2.421978992853065e+18,2.303882673864892e+18,2.205041009920153e+18
6463.248260000057,4.322973956319115e+17,3.026492463212868e+18,2.7799109661825167e+18,2.5590074567709245e+18,2.4021857914085366e+18,2.2852348708666734e+18,2.1874196173536207e+18
6463.348260000057,4.270097794770466e+17,3.001545884000806e+18,2.75706987177786e+18,2.5380518892723364e+18,2.382632150838684e+18,2.266808982869585e+18,2.1700037191235072e+18
6463.448260000057,4.21808452315687e+17,2.9769064598431447e+18,2.7345096607342285e+18,2.517352885910731e+18,2.363315241911116e+18,2.248602490041898e+18,2.1527910819841357e+18
6463.548260000058,4.1669191582876026e+17,2.9525703973604116e+18,2.712226872118621e+18,2.4969073250875167e+18,2.3442322666957655e+18,2.2306128979321815e+18,2.1357794930081042e+18
