t,Mdot,L_u,L_g,L_r,L_i,L_z,L_y
5342.85521,4.382316123257862e+17,3.0543697000653343e+18,2.8054349527146614e+18,2.5824230639385743e+18,2.424031657669079e+18,2.3058163336620037e+18,2.2068679924581773e+18
5342.95521,4.774749488433304e+17,3.235685561065868e+18,2.9714343095552143e+18,2.734673471907148e+18,2.565990486313084e+18,2.4394436965845857e+18,2.3330120142404797e+18
5343.05521,5.199161267240357e+17,3.4263063131733294e+18,3.145932346259218e+18,2.8946460805346125e+18,2.7149858994554655e+18,2.579477989689976e+18,2.46496963937728e+18
5343.155210000001,5.6561093385264314e+17,3.6258644723539154e+18,3.328589371072351e+18,3.062012815232751e+18,2.8706815651283604e+18,2.7255699876915845e+18,2.6023818348793165e+18
5343.255210000001,6.145744977647071e+17,3.8338563132808796e+18,3.518940661295244e+18,3.2363297341985736e+18,3.0326329866703846e+18,2.877270310164278e+18,2.744797865251659e+18
5343.3552100000015,6.66775751223892e+17,4.04963951333852e+18,3.7163943460088474e+18,3.417035601751994e+18,3.2002873775827994e+18,3.034030673638847e+18,2.8916777113693245e+18
5343.455210000002,7.221328640649324e+17,4.272434904615284e+18,3.920233084432713e+18,3.6034540952688814e+18,3.3729870511401887e+18,3.1952084606633477e+18,3.0423975427647913e+18
5343.555210000002,7.805100168315168e+17,4.5013327349195105e+18,4.1296199113606303e+18,3.794799961643525e+18,3.549976539395466e+18,3.36007471522996e+18,3.196258265794946e+18
5343.655210000003,8.417158564403799e+17,4.735303621326522e+18,4.343608418048598e+18,3.9901892349364004e+18,3.7304134507431665e+18,3.5278254783693297e+18,3.352496991775181e+18
5343.755210000003,9.055039037920778e+17,4.973214119305945e+18,4.56115719345678e+18,4.188653387917719e+18,3.9133828463452186e+18,3.6975961697780593e+18,3.510301086742655e+18
5343.855210000003,9.715750799649047e+17,5.21384654605917e+18,4.781148184906388e+18,4.389157035873747e+18,4.0979146831944934e+18,3.868478519340372e+18,3.6688242942232417e+18
5343.955210000004,1.0395823880207813e+18,5.455922412804414e+18,5.00240837231061e+18,4.5906185648705167e+18,4.283003657610357e+18,4.0395393758008033e+18,3.8272042804427484e+18
5344.055210000004,1.1091376424854158e+18,5.698128564748082e+18,5.223733912174805e+18,4.791932843675812e+18,4.467630609426938e+18,4.209840586477267e+18,3.984580852042483e+18
5344.155210000004,1.1798199923960008e+18,5.939144926131444e+18,5.443915721821543e+18,4.991995021733513e+18,4.650784532594512e+18,4.378459065781757e+18,4.1401140497981445e+18
5344.255210000005,1.2511858519473572e+18,6.177672623377009e+18,5.661765361672386e+18,5.1897243325597e+18,4.831484194845811e+18,4.544506159485912e+18,4.2930013329727795e+18
5344.355210000005,1.3227797498097948e+18,6.412461226461921e+18,5.876140047144528e+18,5.384086822137366e+18,5.008798402024628e+18,4.707145467067629e+18,4.442493136509211e+18
5344.4552100000055,1.3941455455695846e+18,6.642333911488901e+18,6.08596568519981e+18,5.574116005137526e+18,5.181864047505516e+18,4.865608399786925e+18,4.5879062000621046e+18
5344.555210000006,1.4648374459308204e+18,6.866209499296343e+18,6.290256976782895e+18,5.758930608323488e+18,5.349901251923905e+18,5.019206914750127e+18,4.728634221709897e+18
5344.655210000006,1.534430284886712e+18,7.083120549137545e+18,6.488133838925175e+18,5.93774877254581e+18,5.512225104939818e+18,5.167343058077902e+18,4.864155564648721e+18
5344.755210000007,1.6025286057698524e+18,7.292226958831934e+18,6.678833656027422e+18,6.109898329355301e+18,5.668253747676681e+18,5.309515154325467e+18,4.994037925677146e+18
5344.855210000007,1.668774188913618e+18,7.492824815406047e+18,6.861719142363264e+18,6.274823020702624e+18,5.817512759910298e+18,5.445320675955971e+18,5.117940044199688e+18
5344.955210000007,1.732851793605864e+18,7.684350525303541e+18,7.036281861257578e+18,6.432084767292941e+18,5.959636020704648e+18,5.574456000116091e+18,5.235610676899627e+18
5345.055210000008,1.794493013204771e+18,7.866380506653465e+18,7.202141678558074e+18,6.581362294097285e+18,6.094363380140278e+18,5.696713398680292e+18,5.346885177160513e+18
5345.155210000008,1.8534782649246136e+18,8.038626930022315e+18,7.359042612900463e+18,6.722446577550493e+18,6.221535603890439e+18,5.811975705045899e+18,5.451680095165103e+18
5345.255210000008,1.9096370407285322e+18,8.200930138297033e+18,7.506845674014816e+18,6.85523368204434e+18,6.341087128371104e+18,5.920209156007493e+18,5.549986254024567e+18
5345.355210000009,1.9628466263475791e+18,8.353248458201878e+18,7.64551935114003e+18,6.97971560366371e+18,6.45303719394323e+18,6.021454922040322e+18,5.641860762485174e+18
5345.455210000009,2.0130295487660946e+18,8.495646139340944e+18,7.775128430695207e+18,7.095969741974471e+18,6.557479913105949e+18,6.115819820463834e+18,5.727418401443687e+18
5345.5552100000095,2.0601500390093074e+18,8.628280130305766e+18,7.895821794206147e+18,7.20414758474187e+18,6.654573788240489e+18,6.203466661086641e+18,5.806822776794701e+18
5345.65521000001,2.1042097997642401e+18,8.751386336862086e+18,8.007819785053101e+18,7.304463126149754e+18,6.744531128763908e+18,6.284604611530264e+18,5.880277572506669e+18
