t,Mdot,L_u,L_g,L_r,L_i,L_z,L_y
6338.87497,7.283507216755918e+16,9.09285413741541e+17,8.396988816466203e+17,7.758806538766906e+17,7.30909590469938e+17,6.987153142736815e+17,6.733691341291642e+17
6338.97497,7.283621733614131e+16,9.092951152353313e+17,8.397077856780809e+17,7.758888491548344e+17,7.309172943750574e+17,6.987226672724059e+17,6.733762078643903e+17
6339.074970000001,7.283781082488101e+16,9.093086146675739e+17,8.397201754572106e+17,7.759002527178584e+17,7.309280142023124e+17,6.987328988202446e+17,6.733860508222312e+17
6339.174970000001,7.284002814949282e+16,9.093273988393728e+17,8.397374155695735e+17,7.759161205311516e+17,7.30942930611586e+17,6.987471357986095e+17,6.733997470849554e+17
6339.274970000001,7.284311354280645e+16,9.09353536584414e+17,8.397614047896737e+17,7.759382002277187e+17,7.309636864506735e+17,6.98766946224127e+17,6.734188051151901e+17
6339.374970000002,7.284740686169738e+16,9.09389906601756e+17,8.397947851853294e+17,7.759689235676836e+17,7.309925676750272e+17,6.987945119272211e+17,6.73445323875524e+17
6339.474970000002,7.285338103261883e+16,9.094405144596215e+17,8.39841233062635e+17,7.7601167422363e+17,7.310327550767025e+17,6.988328688142e+17,6.734822239641252e+17
6339.574970000002,7.286169416607973e+16,9.095109336586767e+17,8.399058637716699e+17,7.760711603628406e+17,7.310886745263017e+17,6.9888624115438e+17,6.735335692030243e+17
6339.674970000003,7.2873262091694e+16,9.09608919282169e+17,8.399957949103529e+17,7.761539330181266e+17,7.311664842613774e+17,6.989605066698088e+17,6.736050140585492e+17
6339.774970000003,7.28893593254926e+16,9.097452617205971e+17,8.401209298646986e+17,7.762691072541266e+17,7.312747528092754e+17,6.990638435732698e+17,6.737044260946473e+17
6339.8749700000035,7.291175963363005e+16,9.09934974304619e+17,8.402950478022804e+17,7.764293653888744e+17,7.314254020502655e+17,6.992076306639822e+17,6.738427518630258e+17
6339.974970000004,7.29429317586227e+16,9.101989452746413e+17,8.405373198188483e+17,7.766523524383208e+17,7.316350189799149e+17,6.994076993176125e+17,6.740352213037012e+17
6340.074970000004,7.298631202759136e+16,9.105662352950758e+17,8.40874417536693e+17,7.769626168369859e+17,7.31926680040765e+17,6.996860746771695e+17,6.743030227297458e+17
6340.174970000005,7.304668418062318e+16,9.110772721261466e+17,8.413434450578509e+17,7.773943089422915e+17,7.3233248777702e+17,7.000733966798716e+17,6.746756317563062e+17
6340.274970000005,7.313070885589786e+16,9.11788291518801e+17,8.419960145919653e+17,7.779949321146277e+17,7.328970969053316e+17,7.006122853529189e+17,6.751940484963293e+17
6340.374970000005,7.3247662207465e+16,9.127775080147089e+17,8.429039095808712e+17,7.788305548083712e+17,7.336826137018554e+17,7.013620167167167e+17,6.7591529531735e+17
6340.474970000006,7.34104672311596e+16,9.141536847266813e+17,8.441669492024521e+17,7.799930485783886e+17,7.347753996503913e+17,7.0240501591011e+17,6.769186622789477e+17
6340.574970000006,7.363713564975306e+16,9.16068025412164e+17,8.459239012964648e+17,7.81610131402892e+17,7.362955118487261e+17,7.038558663860417e+17,6.783143720640159e+17
6340.674970000006,7.395278730393365e+16,9.187306586740449e+17,8.483676084520621e+17,7.838592879330582e+17,7.384097871986392e+17,7.058737957810728e+17,6.802555875644754e+17
6340.774970000007,7.43924849375402e+16,9.224334522621716e+17,8.517659210112274e+17,7.869870327678068e+17,7.413499479295438e+17,7.086799521845306e+17,6.829550240833211e+17
6340.874970000007,7.500522583891955e+16,9.275815196982708e+17,8.564906024732796e+17,7.913355083647438e+17,7.454375994098897e+17,7.125812544337288e+17,6.867078783890911e+17
6340.9749700000075,7.58595847456607e+16,9.347365976782527e+17,8.630571196967875e+17,7.973790953391715e+17,7.511186350444795e+17,7.180032125524416e+17,6.919233725929937e+17
6341.074970000008,7.705173082656026e+16,9.446765077370483e+17,8.721791762137106e+17,8.057745811210683e+17,7.590103769842881e+17,7.255348872902458e+17,6.991679474166711e+17
6341.174970000008,7.87168857307219e+16,9.584761632119382e+17,8.848429848638977e+17,8.174294759591814e+17,7.699657575420378e+17,7.359900814116288e+17,7.092240143724727e+17
6341.274970000009,8.10458100351741e+16,9.776169527183388e+17,9.024075214711046e+17,8.335942041865092e+17,7.851599084698437e+17,7.504898531187875e+17,7.231691090086481e+17
6341.374970000009,8.430868615666442e+16,1.004132551090907e+18,9.26738101571737e+17,8.559848990007406e+17,8.06205449214216e+17,7.705722909787813e+17,7.424810496383332e+17
6341.474970000009,8.8889906225305e+16,1.0407996367597018e+18,9.603809872456652e+17,8.8694384554168e+17,8.353030301429421e+17,7.983356747808298e+17,7.691747747426042e+17
6341.57497000001,9.533883941930675e+16,1.091380300238958e+18,1.0067851421027039e+18,9.2964312583326e+17,8.754322181287104e+17,8.366196042343858e+17,8.059748303441452e+17
6341.67497000001,1.0444352872208365e+17,1.1609165881747036e+18,1.0705714058284851e+18,9.883315975193009e+17,9.30582574165293e+17,8.892233858277539e+17,8.565219617331517e+17
6341.77497000001,1.1733579555799357e+17,1.2560622685704883e+18,1.1578352734532316e+18,1.0686123132787903e+18,1.0060122221221791e+18,9.611483938894317e+17,9.255993724376865e+17
6341.874970000011,1.356355034162399e+17,1.385405807759875e+18,1.2764410271381967e+18,1.1777111975314819e+18,1.1084958278468064e+18,1.0588257551241257e+18,1.019338474132945e+18
6341.974970000011,1.616344800294945e+17,1.5596833631425441e+18,1.4362145692754406e+18,1.3246511078515835e+18,1.2464786496215603e+18,1.1902455953606477e+18,1.1453187850038299e+18
6342.0749700000115,1.984991905274683e+17,1.7916957220102095e+18,1.6488648056880312e+18,1.5201732685905969e+18,1.429983112384651e+18,1.3648348067412227e+18,1.3124090584007421e+18
6342.174970000012,2.5042576384682154e+17,2.0956381032183982e+18,1.927367402231521e+18,1.7761579069028017e+18,1.6700269041157583e+18,1.5928469290140864e+18,1.5301204581817628e+18
6342.274970000012,3.2260685707571494e+17,2.485475214734384e+18,2.284474343888501e+18,2.104228717174031e+18,1.9772498470132214e+18,1.883978528778743e+18,1.8072111930855378e+18
6342.374970000013,4.2078806985555814e+17,2.9720609927299907e+18,2.730073040649927e+18,2.5132821537159086e+18,2.3595160062914483e+18,2.245021220247639e+18,2.1494048257141647e+18
6342.474970000013,5.5017780882014195e+17,3.559083789888876e+18,3.267467123257878e+18,3.0060172760814525e+18,2.818612435929554e+18,2.676739970300293e+18,2.556481641079044e+18
6342.574970000013,7.136599466779177e+17,4.23871107471085e+18,3.889380782557896e+18,3.575247306753948e+18,3.3468728867151846e+18,3.1708560563153966e+18,3.019644476515321e+18
6342.674970000014,9.09726542006393e+17,4.988763541354881e+18,4.5753742388371087e+18,4.201616865115244e+18,3.925323365281639e+18,3.7086637074328893e+18,3.5205776328586783e+18
6342.774970000014,1.1311119083683987e+18,5.77358988394185e+18,5.292678223284428e+18,4.854600216641778e+18,4.525036502470401e+18,4.262725153310404e+18,4.033391996504266e+18
6342.874970000014,1.3652265911755264e+18,6.549667244509224e+18,6.001387805969371e+18,5.497542939795531e+18,5.112161594778957e+18,4.801820149925131e+18,4.529399241648023e+18
6342.974970000015,1.596706545795226e+18,7.27446657695533e+18,6.662638868177368e+18,6.095285914672331e+18,5.655018891599048e+18,5.297463913788836e+18,4.983035284915405e+18
6343.074970000015,1.8110839977339638e+18,7.915016987701046e+18,7.246449544939498e+18,6.621216486060079e+18,6.130303391845207e+18,5.729301195409935e+18,5.376524590437326e+18
6343.1749700000155,1.9978695705944384e+18,8.452754655430655e+18,7.736092346481962e+18,7.060965203142301e+18,6.526042764483643e+18,6.08742530780903e+18,5.701681346534172e+18
6343.274970000016,2.1518545538376978e+18,8.883545604279742e+18,8.128026375891687e+18,7.412057318435728e+18,6.84093061073546e+18,6.371482514345831e+18,5.958873139899257e+18
6343.374970000016,2.2726174284746854e+18,9.214228470122905e+18,8.42867387277697e+18,7.68082454708317e+18,7.081352574499518e+18,6.587843499194241e+18,6.154361769441931e+18
6343.474970000017,2.3630314150441006e+18,9.4579765909958e+18,8.650162709203428e+18,7.878519041194775e+18,7.257853158270031e+18,6.746399494901848e+18,6.297403356490982e+18
6343.574970000017,2.4276401581661036e+18,9.630249957697726e+18,8.806640889221081e+18,8.01802885039086e+18,7.382232935556119e+18,6.857993391050867e+18,6.397969470754194e+18
6343.674970000017,2.471405255986002e+18,9.746075596249141e+18,8.911816989474519e+18,8.111726037665278e+18,7.465688390344582e+18,6.9328056033074e+18,6.465339219236957e+18
6343.774970000018,2.49894983334789e+18,9.818621574112864e+18,8.977680391089164e+18,8.170370907690482e+18,7.517890381398725e+18,6.979575160720148e+18,6.507436075882339e+18
6343.874970000018,2.5142110211271946e+18,9.858700832562809e+18,9.014063632878456e+18,8.20275661931202e+18,7.546707391490344e+18,7.005384775105513e+18,6.530660537419441e+18
6343.974970000018,2.5203562637184727e+18,9.874816613038645e+18,9.028692424731097e+18,8.215776101463942e+18,7.558290062580952e+18,7.015756951868569e+18,6.53999250653122e+18
6344.074970000019,2.5198389450603356e+18,9.873460461711358e+18,9.027461422614614e+18,8.214680565848746e+18,7.557315476064732e+18,7.014884256132604e+18,6.539207360737448e+18
6344.174970000019,2.5145106016302925e+18,9.85948678185789e+18,9.014777074373071e+18,8.203391601934679e+18,7.547272326889029e+18,7.005890692291076e+18,6.531115734391934e+18
6344.2749700000195,2.505743483690378e+18,9.836473282307736e+18,8.993886218595745e+18,8.184797032371167e+18,7.530727779061366e+18,6.991073572545613e+18,6.517783352276745e+18
6344.37497000002,2.494541730850185e+18,9.807029700961356e+18,8.967156946828954e+18,8.16100237960738e+18,7.509552784634344e+18,6.972106559850622e+18,6.500714681751081e+18
6344.47497000002,2.481633487964353e+18,9.7730457658888e+18,8.936303917965722e+18,8.133531952589108e+18,7.485101575647592e+18,6.950200874555365e+18,6.480998333892289e+18
6344.574970000021,2.467543340979046e+18,9.735882659910412e+18,8.902562210222184e+18,8.103483704019092e+18,7.458349572371825e+18,6.926228902277699e+18,6.45941836110189e+18
6344.674970000021,2.452647439768909e+18,9.696517131229794e+18,8.866818117090663e+18,8.071645597110521e+18,7.429996866680745e+18,6.900816830488523e+18,6.436537579480841e+18
6344.774970000021,2.4372145519048945e+18,9.655648119082107e+18,8.829705895714484e+18,8.038581618873538e+18,7.400544646622159e+18,6.874413010418983e+18,6.412759017506047e+18
6344.874970000022,2.421436196287442e+18,9.613774724501283e+18,8.791678504067571e+18,8.004694642478925e+18,7.370351023242452e+18,6.847337872282635e+18,6.388370766677817e+18
6344.974970000022,2.4054485409086705e+18,9.571252764601076e+18,8.753058904696944e+18,7.970272010259598e+18,7.33967150183865e+18,6.8198201028664e+18,6.363578482186001e+18
6345.074970000022,2.389348205122584e+18,9.52833555964794e+18,8.714077064291017e+18,7.935518405448247e+18,7.30868816501876e+18,6.7920227305465e+18,6.338528815223945e+18
6345.174970000023,2.373203607507618e+18,9.48520323082578e+18,8.674896531226784e+18,7.900579465398052e+18,7.277530636900175e+18,6.764061864459395e+18,6.31332624684963e+18
6345.274970000023,2.357063086861149e+18,9.441983685361398e+18,8.635633473035033e+18,7.86555869740151e+18,7.246291102974577e+18,6.736020121566905e+18,6.288045150844098e+18
6345.3749700000235,2.340960699721776e+18,9.398767617251068e+18,8.596370285659494e+18,7.830529573034181e+18,7.215035050739661e+18,6.707956229717282e+18,6.262738422169814e+18
6345.474970000024,2.3249203519996687e+18,9.355619214801732e+18,8.557165308433126e+18,7.795544163260461e+18,7.183808939903004e+18,6.679911886742186e+18,6.237443640904836e+18
6345.574970000024,2.3089587397653606e+18,9.31258379588288e+18,8.51805975209156e+18,7.760639297609134e+18,7.15264567462832e+18,6.651916655050789e+18,6.212187471552753e+18
6345.674970000025,2.2930874405842862e+18,9.26969324844637e+18,8.479082635755084e+18,7.725840954230695e+18,7.121568504980606e+18,6.623991452029906e+18,6.186988800851748e+18
6345.774970000025,2.2773143998287964e+18,9.226969905169328e+18,8.44025430326413e+18,7.691167387405623e+18,7.090593807100043e+18,6.596151037902817e+18,6.161860974770158e+18
6345.874970000025,2.2616449865236652e+18,9.18442930188025e+18,8.401588926742726e+18,7.656631354797375e+18,7.059733063658764e+18,6.568405788395553e+18,6.136813392761404e+18
6345.974970000026,2.2460827431536566e+18,9.142082140809331e+18,8.363096288617653e+18,7.622241703179297e+18,7.028994274283946e+18,6.540762957498998e+18,6.111852643679614e+18
6346.074970000026,2.230629918012457e+18,9.099935687622268e+18,8.324783049806697e+18,7.588004497207167e+18,6.998382959837434e+18,6.513227576840539e+18,6.086983314985685e+18
6346.174970000026,2.2152878430938163e+18,9.05799476540149e+18,8.286653652111549e+18,7.553923822808999e+18,6.967902877411097e+18,6.485803096157997e+18,6.062208569139284e+18
6346.274970000027,2.200057202303617e+18,9.016262461786493e+18,8.248710960261237e+18,7.52000235893234e+18,6.937556529318531e+18,6.458491839361343e+18,6.037530554121903e+18
6346.374970000027,2.1849382218052173e+18,8.974740632011325e+18,8.210956718686004e+18,7.486241784409965e+18,6.907345525411793e+18,6.431295329258392e+18,6.012950695803988e+18
6346.4749700000275,2.169930805090821e+18,8.933430256728392e+18,8.173391876464949e+18,7.452643067477294e+18,6.877270840976702e+18,6.404214518754699e+18,5.988469906153233e+18
