t,Mdot,L_u,L_g,L_r,L_i,L_z,L_y
5698.8918,2.5203562637184707e+18,9.87481661303863e+18,9.028692424731083e+18,8.215776101463931e+18,7.558290062580944e+18,7.015756951868559e+18,6.539992506531213e+18
5698.991800000001,2.518489634300972e+18,9.86992280415235e+18,9.024250213527543e+18,8.21182269825376e+18,7.554773081205717e+18,7.012607630268767e+18,6.537159103967024e+18
5699.091800000001,2.5166247326875484e+18,9.865032313734009e+18,9.019810970711974e+18,8.207871830969925e+18,7.551258242534895e+18,7.009460137405519e+18,6.534327277851689e+18
5699.191800000001,2.514761557201749e+18,9.860145139569295e+18,9.015374694382759e+18,8.203923498135908e+18,7.547745545448975e+18,7.006314472410929e+18,6.531497027497064e+18
5699.291800000002,2.512900106168749e+18,9.855261279445221e+18,9.010941382639275e+18,8.199977698275782e+18,7.544234988828767e+18,7.003170634417272e+18,6.52866835221508e+18
5699.391800000002,2.511040377915346e+18,9.850380731150082e+18,9.006511033581871e+18,8.196034429914161e+18,7.540726571555344e+18,7.00002862255695e+18,6.525841251317723e+18
5699.4918000000025,2.5091823707699835e+18,9.845503492473582e+18,9.002083645311967e+18,8.192093691576313e+18,7.53722029251015e+18,6.996888435962573e+18,6.523015724117085e+18
5699.591800000003,2.5073260830627133e+18,9.840629561206702e+18,8.99765921593194e+18,8.188155481788046e+18,7.533716150574899e+18,6.993750073766879e+18,6.520191769925323e+18
5699.691800000003,2.505471513125223e+18,9.835758935141798e+18,8.993237743545196e+18,8.184219799075784e+18,7.530214144631646e+18,6.990613535102791e+18,6.517369388054685e+18
5699.791800000004,2.503618659290825e+18,9.830891612072546e+18,8.988819226256171e+18,8.180286641966547e+18,7.526714273562754e+18,6.987478819103394e+18,6.514548577817501e+18
5699.891800000004,2.501767519894448e+18,9.826027589793962e+18,8.984403662170278e+18,8.176356008987931e+18,7.523216536250892e+18,6.984345924901934e+18,6.511729338526175e+18
5699.991800000004,2.499918093272647e+18,9.821166866102374e+18,8.97999104939395e+18,8.172427898668115e+18,7.519720931579042e+18,6.981214851631807e+18,6.508911669493195e+18
5700.091800000005,2.4980703777635937e+18,9.816309438795469e+18,8.975581386034631e+18,8.168502309535891e+18,7.516227458430509e+18,6.978085598426597e+18,6.506095570031129e+18
5700.191800000005,2.4962243717070833e+18,9.81145530567227e+18,8.971174670200788e+18,8.164579240120648e+18,7.512736115688919e+18,6.974958164420047e+18,6.503281039452644e+18
5700.291800000005,2.494380073444519e+18,9.806604464533098e+18,8.966770900001859e+18,8.160658688952331e+18,7.509246902238191e+18,6.971832548746049e+18,6.500468077070465e+18
5700.391800000006,2.492537481318929e+18,9.801756913179654e+18,8.962370073548343e+18,8.156740654561514e+18,7.505759816962587e+18,6.968708750538687e+18,6.497656682197422e+18
5700.491800000006,2.4906965936749496e+18,9.796912649414932e+18,8.957972188951703e+18,8.152825135479352e+18,7.502274858746666e+18,6.965586768932197e+18,6.494846854146415e+18
5700.5918000000065,2.488857408858829e+18,9.792071671043279e+18,8.95357724432443e+18,8.148912130237583e+18,7.498792026475308e+18,6.962466603060978e+18,6.492038592230427e+18
5700.691800000007,2.4870199252184284e+18,9.787233975870362e+18,8.94918523778003e+18,8.14500163736855e+18,7.495311319033714e+18,6.959348252059604e+18,6.489231895762536e+18
5700.791800000007,2.4851841411032233e+18,9.782399561703193e+18,8.944796167433008e+18,8.141093655405192e+18,7.491832735307404e+18,6.956231715062816e+18,6.486426764055905e+18
5700.891800000008,2.483350054864293e+18,9.777568426350115e+18,8.940410031398894e+18,8.137188182881039e+18,7.488356274182217e+18,6.953116991205527e+18,6.483623196423773e+18
5700.991800000008,2.481517664854322e+18,9.77274056762079e+18,8.936026827794205e+18,8.133285218330216e+18,7.484881934544306e+18,6.950004079622815e+18,6.480821192179473e+18
5701.091800000008,2.479686969427603e+18,9.767915983326196e+18,8.931646554736473e+18,8.12938476028743e+18,7.481409715280138e+18,6.946892979449917e+18,6.478020750636409e+18
5701.191800000009,2.47785796694003e+18,9.763094671278674e+18,8.927269210344249e+18,8.125486807287999e+18,7.477939615276504e+18,6.943783689822249e+18,6.475221871108084e+18
5701.291800000009,2.476030655749105e+18,9.758276629291885e+18,8.922894792737096e+18,8.121591357867837e+18,7.474471633420524e+18,6.940676209875402e+18,6.47242455290809e+18
5701.391800000009,2.474205034213927e+18,9.75346185518079e+18,8.918523300035556e+18,8.117698410563433e+18,7.471005768599611e+18,6.937570538745115e+18,6.469628795350089e+18
5701.49180000001,2.472381100695193e+18,9.748650346761718e+18,8.914154730361215e+18,8.113807963911897e+18,7.467542019701534e+18,6.934466675567323e+18,6.466834597747848e+18
5701.59180000001,2.470558853555204e+18,9.743842101852301e+18,8.909789081836656e+18,8.109920016450928e+18,7.464080385614358e+18,6.931364619478118e+18,6.464041959415214e+18
5701.6918000000105,2.4687382911578537e+18,9.739037118271513e+18,8.90542635258546e+18,8.106034566718806e+18,7.460620865226472e+18,6.928264369613769e+18,6.461250879666118e+18
