t,Mdot,L_u,L_g,L_r,L_i,L_z,L_y
5825.61411,5.870875200263062e+16,7.854330621437856e+17,7.260048538104072e+17,6.71223692762872e+17,6.325184225092724e+17,6.047916649363114e+17,5.829880906491968e+17
5825.714110000001,5.870875200263109e+16,7.854330621437892e+17,7.260048538104105e+17,6.712236927628754e+17,6.325184225092753e+17,6.047916649363142e+17,5.829880906491996e+17
5825.814110000001,5.870875200263234e+16,7.854330621438013e+17,7.260048538104219e+17,6.712236927628856e+17,6.325184225092851e+17,6.047916649363237e+17,5.829880906492086e+17
5825.9141100000015,5.8708752002635304e+16,7.854330621438276e+17,7.260048538104458e+17,6.712236927629078e+17,6.325184225093057e+17,6.047916649363433e+17,5.829880906492275e+17
5826.014110000002,5.870875200264306e+16,7.854330621438979e+17,7.260048538105101e+17,6.71223692762967e+17,6.325184225093617e+17,6.047916649363965e+17,5.829880906492788e+17
5826.114110000002,5.870875200266271e+16,7.854330621440769e+17,7.260048538106748e+17,6.712236927631185e+17,6.32518422509504e+17,6.047916649365326e+17,5.829880906494099e+17
5826.214110000003,5.870875200271254e+16,7.854330621445303e+17,7.260048538110908e+17,6.712236927635013e+17,6.32518422509864e+17,6.047916649368764e+17,5.829880906497407e+17
5826.314110000003,5.870875200283944e+16,7.854330621456836e+17,7.260048538121499e+17,6.712236927644764e+17,6.325184225107808e+17,6.047916649377517e+17,5.82988090650583e+17
5826.414110000003,5.870875200316217e+16,7.854330621486181e+17,7.260048538148442e+17,6.712236927669569e+17,6.325184225131131e+17,6.047916649399784e+17,5.829880906527264e+17
5826.514110000004,5.870875200398281e+16,7.854330621560804e+17,7.26004853821696e+17,6.71223692773265e+17,6.325184225190438e+17,6.047916649456407e+17,5.829880906581765e+17
5826.614110000004,5.870875200606992e+16,7.854330621750579e+17,7.260048538391206e+17,6.712236927893068e+17,6.325184225341266e+17,6.047916649600404e+17,5.829880906720367e+17
5826.714110000004,5.870875201137808e+16,7.854330622233234e+17,7.26004853883437e+17,6.712236928301059e+17,6.325184225724868e+17,6.04791664996664e+17,5.829880907072879e+17
5826.814110000005,5.870875202487805e+16,7.854330623460759e+17,7.260048539961452e+17,6.71223692933869e+17,6.325184226700468e+17,6.047916650898075e+17,5.829880907969409e+17
5826.914110000005,5.870875205921206e+16,7.854330626582659e+17,7.260048542827903e+17,6.71223693197765e+17,6.325184229181667e+17,6.047916653266947e+17,5.829880910249513e+17
5827.0141100000055,5.870875214653259e+16,7.8543306345225e+17,7.26004855011807e+17,6.712236938689238e+17,6.325184235492028e+17,6.047916659291633e+17,5.829880916048436e+17
5827.114110000006,5.87087523686115e+16,7.854330654715575e+17,7.260048568658853e+17,6.71223695575855e+17,6.325184251540916e+17,6.04791667461397e+17,5.8298809307966e+17
5827.214110000006,5.8708752933416584e+16,7.85433070607189e+17,7.260048615812959e+17,6.712236999170308e+17,6.325184292357463e+17,6.047916713582712e+17,5.829880968305069e+17
5827.314110000007,5.8708754369864296e+16,7.854330836684476e+17,7.260048735738226e+17,6.71223710957781e+17,6.32518439616466e+17,6.047916812690458e+17,5.82988106369895e+17
5827.414110000007,5.870875802312835e+16,7.854331168866606e+17,7.260049040739693e+17,6.712237390373092e+17,6.325184660173646e+17,6.047917064747493e+17,5.82988130631066e+17
5827.514110000007,5.870876731433891e+16,7.854332013693027e+17,7.260049816438548e+17,6.712238104509263e+17,6.325185331617846e+17,6.047917705794757e+17,5.829881923335976e+17
5827.614110000008,5.870879094433034e+16,7.854334162308566e+17,7.26005178924452e+17,6.71223992074516e+17,6.325187039276838e+17,6.047919336146346e+17,5.829883492593445e+17
5827.714110000008,5.870885104161755e+16,7.854339626802077e+17,7.260056806608137e+17,6.712244539909952e+17,6.325191382302057e+17,6.047923482558538e+17,5.829887483627233e+17
5827.814110000008,5.8709003884874936e+16,7.854353524442564e+17,7.260069567079953e+17,6.71225628765768e+17,6.325202427754396e+17,6.047934027972356e+17,5.829897633872984e+17
5827.914110000009,5.870939260585627e+16,7.854388869778492e+17,7.260102020298135e+17,6.712286165253389e+17,6.32523051922911e+17,6.047960847718154e+17,5.829923448602775e+17
5828.014110000009,5.871038122813861e+16,7.854478762153632e+17,7.26018455726429e+17,6.712362151741279e+17,6.325301963146596e+17,6.048029057297747e+17,5.829989102164045e+17
5828.1141100000095,5.871289557167977e+16,7.854707381421124e+17,7.260394469835823e+17,6.712555404767572e+17,6.325483663252884e+17,6.048202531651837e+17,5.830156075901576e+17
5828.21411000001,5.871929031945925e+16,7.855288815963226e+17,7.26092832860846e+17,6.713046894215128e+17,6.325945770786257e+17,6.048643719059844e+17,5.830580730597183e+17
5828.31411000001,5.873555456142386e+16,7.856767528525834e+17,7.262286045280806e+17,6.714296856365078e+17,6.327121008295995e+17,6.049765752004591e+17,5.831660716929181e+17
5828.414110000011,5.8776923426116936e+16,7.860528098598144e+17,7.265738902751028e+17,6.7174756775703e+17,6.330109793526185e+17,6.052619229353147e+17,5.834407261452918e+17
5828.514110000011,5.888216507617014e+16,7.870091011538949e+17,7.27451929858289e+17,6.725559204334057e+17,6.337710063907446e+17,6.059875410968014e+17,5.84139150295745e+17
5828.614110000011,5.915001349905185e+16,7.894404145692378e+17,7.296842789888763e+17,6.746110879093384e+17,6.357033050393216e+17,6.078323516461267e+17,5.859148112642085e+17
5828.714110000012,5.983244760997416e+16,7.956187502864091e+17,7.353569265464659e+17,6.798334459891876e+17,6.406134103814524e+17,6.125201001381562e+17,5.904267723697523e+17
5828.814110000012,6.15758408501095e+16,8.112984251412338e+17,7.497526728687606e+17,6.930861466786623e+17,6.530735036478892e+17,6.244156474684424e+17,6.01875753959292e+17
5828.914110000012,6.605817744361265e+16,8.509585863706884e+17,7.861617664527173e+17,7.266022968216563e+17,6.845838199977139e+17,6.544964104385516e+17,6.308240145864317e+17
5829.014110000013,7.774386089513e+16,9.504241839606843e+17,8.774538203916664e+17,8.106290333834423e+17,7.635734985730724e+17,7.298897199873308e+17,7.033566176238808e+17
5829.114110000013,1.0894624443466357e+17,1.1945641561529956e+18,1.1014334073995144e+18,1.0167250761393076e+18,9.572618701279048e+17,9.146660734706404e+17,8.809621769400607e+17
5829.2141100000135,1.9379802611969955e+17,1.7629536660323617e+18,1.622524286346848e+18,1.495957333637466e+18,1.4072624230399695e+18,1.3432305041242783e+18,1.2917503999071227e+18
5829.314110000014,4.132039864058691e+17,2.9359238633851894e+18,2.6969846389123415e+18,2.482921202791255e+18,2.3311767718779945e+18,2.2183033857641347e+18,2.1241368879294264e+18
5829.414110000014,8.71242682273425e+17,4.846147283131938e+18,4.4449709941263887e+18,4.082682269113043e+18,3.8157239858853683e+18,3.6070237825838024e+18,3.426152006205662e+18
5829.514110000015,1.5092352455283912e+18,7.004976720697996e+18,6.416854074207881e+18,5.873356515548974e+18,5.453801972459131e+18,5.114053267822332e+18,4.815426348831991e+18
5829.614110000015,2.0552825970683917e+18,8.614626537344305e+18,7.883398692548555e+18,7.193016256594036e+18,6.644587111905993e+18,6.194455128345881e+18,5.798661447369223e+18
5829.714110000015,2.362465920645792e+18,9.45646185496748e+18,8.648786621021841e+18,7.877291593811708e+18,7.256758193077623e+18,6.745416576563043e+18,6.296517175111258e+18
5829.814110000016,2.4876761077322875e+18,9.788961698982818e+18,8.950753793589326e+18,8.146398237856889e+18,7.49655443795756e+18,6.960461967200696e+18,6.490234311684299e+18
5829.914110000016,2.520356263718472e+18,9.874816613038637e+18,9.028692424731088e+18,8.215776101463935e+18,7.558290062580947e+18,7.015756951868563e+18,6.539992506531215e+18
5830.014110000016,2.513461951746305e+18,9.856735512373359e+18,9.012279618473332e+18,8.201168785290661e+18,7.545294704359392e+18,7.004119659750645e+18,6.529522247128429e+18
5830.114110000017,2.4909395023283753e+18,9.797551927845163e+18,8.958552562927189e+18,8.15334185925097e+18,7.502734768591556e+18,6.965998781852535e+18,6.495217675562047e+18
5830.214110000017,2.4625827937032064e+18,9.722782223113228e+18,8.89066726037652e+18,8.0928893521288e+18,7.448915833742471e+18,6.91777425128077e+18,6.451806379952022e+18
5830.3141100000175,2.432243145674234e+18,9.64246455351911e+18,8.817733558432787e+18,8.027913663052468e+18,7.391040302411443e+18,6.865891029771519e+18,6.40508330236393e+18
5830.414110000018,2.4014100434217313e+18,9.560496750512216e+18,8.743289489070199e+18,7.961563015736711e+18,7.331908142361387e+18,6.812855707137273e+18,6.357303017873951e+18
5830.514110000018,2.3706537774296264e+18,9.478382086270112e+18,8.668700040215603e+18,7.895053039957613e+18,7.272601507644839e+18,6.759637783805471e+18,6.309338082095436e+18
5830.614110000019,2.3401898203313874e+18,9.396696221740417e+18,8.59448827390197e+18,7.828850306729443e+18,7.213536434303097e+18,6.706610481650471e+18,6.261524745648826e+18
5830.714110000019,2.3100971473492014e+18,9.315656434006022e+18,8.520851913177446e+18,7.763131797368236e+18,7.154871292624008e+18,6.653916261725374e+18,6.213991624852997e+18
5830.814110000019,2.2804023234844577e+18,9.235341709286124e+18,8.447863113097162e+18,7.697962661505877e+18,7.096664887892595e+18,6.601608369478666e+18,6.166787026350284e+18
5830.91411000002,2.2511118351159007e+18,9.155777724276585e+18,8.375545608412772e+18,7.633364894903272e+18,7.038937576697756e+18,6.549705577590872e+18,6.119928210243801e+18
5831.01411000002,2.222224512882496e+18,9.076969640801237e+18,8.303904490354911e+18,7.569343859426794e+18,6.981694880178331e+18,6.498213347177954e+18,6.073420441089345e+18
5831.11411000002,2.1937363032107845e+18,8.998914758405343e+18,8.232937696978504e+18,7.505898521506986e+18,6.924936605437157e+18,6.447132006101926e+18,6.027264353785155e+18
5831.214110000021,2.165642100278811e+18,8.921607395117672e+18,8.162640446480465e+18,7.44302540440547e+18,6.868660368629276e+18,6.396459909382593e+18,5.981458801248701e+18
5831.314110000021,2.137936448787747e+18,8.845040769774806e+18,8.093006947401515e+18,7.380720113697817e+18,6.812862955611726e+18,6.346194660404848e+18,5.936001955254426e+18
5831.4141100000215,2.1106138129991885e+18,8.769207727573175e+18,8.024031058097596e+18,7.318977925940366e+18,6.757540847359294e+18,6.296333582742964e+18,5.890891731938661e+18
5831.514110000022,2.083668679182611e+18,8.694101019358746e+18,7.95570654078961e+18,7.257794015704669e+18,6.702690422782491e+18,6.246873902402229e+18,5.84612595622621e+18
5831.614110000022,2.057095594088313e+18,8.619713408761642e+18,7.888027159185354e+18,7.197163543015856e+18,6.648308036948791e+18,6.197812818160086e+18,5.801702425328087e+18
5831.714110000023,2.0308891788622113e+18,8.546037712923267e+18,7.820986715748035e+18,7.137081686906177e+18,6.594390051182386e+18,6.149147528667894e+18,5.75761893322301e+18
5831.814110000023,2.0050441335428086e+18,8.473066817611823e+18,7.754579065681489e+18,7.077543658169866e+18,6.5409328445794e+18,6.100875242845516e+18,5.713873280057062e+18
5831.914110000023,1.9795552379558927e+18,8.400793682464888e+18,7.688798121935535e+18,7.018544704091171e+18,6.487932818346696e+18,6.052993183821239e+18,5.67046327571416e+18
5832.014110000024,1.9544173512405358e+18,8.329211342430901e+18,7.623637856750536e+18,6.960080110075753e+18,6.435386397370374e+18,6.005498590378817e+18,5.627386741134269e+18
5832.114110000024,1.9296254108640668e+18,8.258312907751651e+18,7.55909230187043e+18,6.902145200088442e+18,6.383290030715525e+18,5.95838871744234e+18,5.584641508761976e+18
5832.214110000024,1.905174431455291e+18,8.188091563389627e+18,7.495155548246112e+18,6.844735336632106e+18,6.331640191714663e+18,5.911660836190636e+18,5.542225422660054e+18
5832.314110000025,1.8810595035820111e+18,8.11854056824846e+18,7.43182174554585e+18,6.78784592055097e+18,6.280433377898437e+18,5.865312234029554e+18,5.500136338494507e+18
5832.414110000025,1.857275792521153e+18,8.049653254321091e+18,7.369085101595361e+18,6.731472390768073e+18,6.229666110866827e+18,5.819340214510635e+18,5.458372123471103e+18
5832.5141100000255,1.8338185370396298e+18,7.981423025817046e+18,7.306939881794239e+18,6.675610223998729e+18,6.17933493613842e+18,5.773742097230013e+18,5.416930656254012e+18
5832.614110000026,1.8106830481928003e+18,7.913843358289181e+18,7.245380408527469e+18,6.620254934456735e+18,6.129436422992654e+18,5.728515217721044e+18,5.375809826878837e+18
5832.714110000026,1.7878647081427213e+18,7.846907797766921e+18,7.184401060578375e+18,6.565402073559089e+18,6.07996716431033e+18,5.683656927345358e+18,5.335007536664204e+18
5832.814110000027,1.765358968996964e+18,7.780609959899356e+18,7.123996272546199e+18,6.511047229632049e+18,6.030923776414837e+18,5.639164593184625e+18,5.294521698124058e+18
5832.914110000027,1.74316135166787e+18,7.714943529108758e+18,7.064160534268923e+18,6.457186027619095e+18,5.982302898914631e+18,5.595035597933502e+18,5.254350234881049e+18
5833.014110000027,1.7212674447521124e+18,7.649902257755138e+18,7.004888390251901e+18,6.403814128791399e+18,5.934101194547505e+18,5.551267339794213e+18,5.214491081581478e+18
5833.114110000028,1.6996729034301135e+18,7.585479965311642e+18,6.946174439102243e+18,6.350927230460649e+18,5.88631534902652e+18,5.507857232372687e+18,5.174942183811667e+18
5833.214110000028,1.6783734483850778e+18,7.521670537551001e+18,6.888013332969189e+18,6.298521065694565e+18,5.838942070887877e+18,5.464802704576511e+18,5.135701498016049e+18
5833.314110000028,1.6573648647411533e+18,7.458467925742492e+18,6.830399776990106e+18,6.246591403034713e+18,5.791978091340382e+18,5.422101200514363e+18,5.096766991416653e+18
5833.414110000029,1.6366430010204503e+18,7.395866145859785e+18,6.773328528742427e+18,6.195134046216995e+18,5.74542016411686e+18,5.379750179397251e+18,5.058136641934278e+18
5833.514110000029,1.6162037681184717e+18,7.333859277799038e+18,6.716794397701108e+18,6.144144833894373e+18,5.699265065327101e+18,5.337747115441202e+18,5.019808438111061e+18
5833.6141100000295,1.596043138297699e+18,7.272441464607656e+18,6.660792244701992e+18,6.093619639362267e+18,5.653509593312711e+18,5.296089497771727e+18,4.981780379034725e+18
5833.71411000003,1.576157144198869e+18,7.211606911722972e+18,6.605316981410528e+18,6.043554370286082e+18,5.608150568503437e+18,5.254774830329672e+18,4.944050474264136e+18
5833.81411000003,1.5565418778697096e+18,7.151349886221303e+18,6.550363569796249e+18,5.993944968431308e+18,5.563184833275295e+18,5.213800631778758e+18,4.90661674375649e+18
5833.914110000031,1.537193489810723e+18,7.091664716076827e+18,6.495927021612636e+18,5.944787409395833e+18,5.518609251810215e+18,5.17316443541455e+18,4.86947721779586e+18
5834.014110000031,1.51810818803773e+18,7.032545789430328e+18,6.442002397882471e+18,5.896077702344571e+18,5.474420709957267e+18,5.132863789074924e+18,4.832629936923213e+18
5834.114110000031,1.4992822371608422e+18,6.973987553867748e+18,6.388584808388624e+18,5.847811889746423e+18,5.430616115095526e+18,5.092896255052064e+18,4.79607295186785e+18
5834.214110000032,1.4807119574795438e+18,6.915984515708197e+18,6.335669411170121e+18,5.799986047113396e+18,5.387192395998342e+18,5.053259410005802e+18,4.759804323480205e+18
5834.314110000032,1.462393724093593e+18,6.858531239301598e+18,6.283251412023605e+18,5.75259628274204e+18,5.344146502699235e+18,5.01395084487849e+18,4.723822122666095e+18
5834.414110000032,1.4443239660294067e+18,6.801622346335482e+18,6.231326064009925e+18,5.705638737456942e+18,5.301475406359117e+18,4.974968164811113e+18,4.688124430322204e+18
5834.514110000033,1.4264991653816886e+18,6.745252515151214e+18,6.179888666966069e+18,5.659109584356547e+18,5.259176099135097e+18,4.936308989060934e+18,4.652709337273052e+18
5834.614110000033,1.4089158564699446e+18,6.689416480069157e+18,6.128934567022118e+18,5.613005028560934e+18,5.217245594050587e+18,4.897970950920331e+18,4.617574944209152e+18
5834.7141100000335,1.3915706250096591e+18,6.634109030722924e+18,6.07845915612338e+18,5.567321306961863e+18,5.175680924866856e+18,4.859951697637054e+18,4.5827193616265344e+18
5834.814110000034,1.3744601072978248e+18,6.579325011402427e+18,6.028457871557534e+18,5.522054687974782e+18,5.134479145955906e+18,4.822248890335698e+18,4.5481407097675167e+18
5834.914110000034,1.3575809894125635e+18,6.525059320405749e+18,5.978926195486814e+18,5.477201471292972e+18,5.093637332174715e+18,4.784860203940495e+18,4.51383711856276e+18
5835.014110000035,1.3409300064265644e+18,6.471306909399552e+18,5.929859654485111e+18,5.432757987643652e+18,5.053152578740734e+18,4.747783327099301e+18,4.479806727574503e+18
5835.114110000035,1.3245039416340902e+18,6.418062782788099e+18,5.881253819079993e+18,5.388720598546158e+18,5.01302200110872e+18,4.711015962108833e+18,4.4460476859410775e+18
5835.214110000035,1.3082996257912822e+18,6.365321997090631e+18,5.833104303299609e+18,5.345085696072052e+18,4.973242734848764e+18,4.674555824841073e+18,4.4125581523225687e+18
5835.314110000036,1.292313936369525e+18,6.313079660327004e+18,5.78540676422434e+18,5.301849702607189e+18,4.933811935525563e+18,4.63840064467082e+18,4.379336294847655e+18
5835.414110000036,1.276543796821625e+18,6.261330931411633e+18,5.738156901543324e+18,5.259009070615775e+18,4.894726778578944e+18,4.6025481644044626e+18,4.3463802910616474e+18
5835.514110000036,1.260986175860544e+18,6.210071019555327e+18,5.691350457115562e+18,5.21656028240624e+18,4.855984459205448e+18,4.566996140209741e+18,4.313688327875581e+18
5835.614110000037,1.2456380867504804e+18,6.159295183675247e+18,5.644983214535811e+18,5.17449984989907e+18,4.817582192241176e+18,4.531742341546715e+18,4.2812586015164805e+18
5835.714110000037,1.2304965866100393e+18,6.108998731812619e+18,5.599050998705028e+18,5.13282431439645e+18,4.779517212045676e+18,4.4967845510997197e+18,4.249089317478688e+18
5835.8141100000375,1.215558775727291e+18,6.059177020558253e+18,5.55354967540543e+18,5.091530246353789e+18,4.741786772388188e+18,4.462120564710421e+18,4.2171786904762726e+18
5835.914110000038,1.200821796886478e+18,6.009825454485675e+18,5.508475150880081e+18,5.050614245153028e+18,4.704388146328927e+18,4.427748191311848e+18,4.185524944396477e+18
5836.014110000038,1.1862828347061535e+18,5.960939485591821e+18,5.463823371416965e+18,5.010072938877769e+18,4.667318626113434e+18,4.39366525286344e+18,4.1541263122542106e+18
5836.114110000039,1.1719391149885535e+18,5.91251461274515e+18,5.419590322937497e+18,4.969902984090137e+18,4.630575523055933e+18,4.3598695842870584e+18,4.1229810361475246e+18
