t,Mdot,L_u,L_g,L_r,L_i,L_z,L_y
6036.9286,2.208749932413768e+16,4.030390634884076e+17,3.7455309764192224e+17,3.4746864802796077e+17,3.2801187199278816e+17,3.139661781637818e+17,3.0289834421879494e+17
6037.028600000001,2.2087508165039252e+16,4.030391741130722e+17,3.745531994586829e+17,3.474687419016197e+17,3.280119603254195e+17,3.1396626255704723e+17,3.0289842553337306e+17
6037.128600000001,2.208752362467288e+16,4.030393675567464e+17,3.745533775004276e+17,3.4746890605366944e+17,3.280121147881586e+17,3.1396641013121926e+17,3.028985677240025e+17
6037.228600000001,2.208755065814884e+16,4.030397058217661e+17,3.745536888328831e+17,3.4746919309792826e+17,3.280123848892174e+17,3.1396666818659437e+17,3.028988163654531e+17
6037.328600000002,2.208759793022496e+16,4.030402973284234e+17,3.745542332439466e+17,3.4746969503746925e+17,3.280128572010546e+17,3.139671194347634e+17,3.0289925115197574e+17
6037.428600000002,2.2087680592550788e+16,4.0304133166567565e+17,3.74555185227549e+17,3.474705727533016e+17,3.2801368310844454e+17,3.139679085092e+17,3.0290001144077805e+17
6037.528600000002,2.208782514013675e+16,4.030431403578622e+17,3.745568499121314e+17,3.4747210756965395e+17,3.280151273300422e+17,3.1396928832291034e+17,3.0290134091853274e+17
6037.628600000003,2.2088077903747428e+16,4.030463031241426e+17,3.745597608597004e+17,3.474747914233425e+17,3.2801765276536416e+17,3.139717011314916e+17,3.02903665707231e+17
6037.728600000003,2.208851990052681e+16,4.030518336882859e+17,3.7456485108138074e+17,3.4747948453770336e+17,3.280220688617614e+17,3.139759202833719e+17,3.029077309433224e+17
6037.8286000000035,2.2089292803783148e+16,4.0306150469272736e+17,3.7457375208155904e+17,3.4748769113700166e+17,3.2802979105429357e+17,3.1398329808940224e+17,3.029148396049112e+17
6037.928600000004,2.2090644358860816e+16,4.030784158529488e+17,3.7458931677490515e+17,3.4750204156815974e+17,3.2804329442924243e+17,3.139961992541905e+17,3.0292727013125696e+17
6038.028600000004,2.2093007811265788e+16,4.031079874407525e+17,3.7461653386551674e+17,3.475271353439637e+17,3.2806690700459974e+17,3.140187587781811e+17,3.029490066759293e+17
6038.128600000005,2.2097140834316364e+16,4.031596974780463e+17,3.746641267158098e+17,3.475710152726506e+17,3.281081968443428e+17,3.140582072092747e+17,3.0298701601149395e+17
6038.228600000005,2.2104368573922536e+16,4.0325011929417274e+17,3.7474734902375955e+17,3.476477450168205e+17,3.281803974649852e+17,3.1412718787878816e+17,3.030534802277662e+17
6038.328600000005,2.2117008981273572e+16,4.0340823257305517e+17,3.748928729123192e+17,3.4778191579232237e+17,3.283066484948955e+17,3.142478084254566e+17,3.031697004418714e+17
6038.428600000006,2.213911758517932e+16,4.036847087317277e+17,3.751473347226004e+17,3.480165253118234e+17,3.285274094749432e+17,3.144587239178201e+17,3.033729214857844e+17
6038.528600000006,2.217779292973993e+16,4.04168142263813e+17,3.755922731489225e+17,3.4842675005023744e+17,3.2891341896126106e+17,3.1482751788199814e+17,3.0372826114644045e+17
6038.628600000006,2.2245468741494816e+16,4.0501341651864096e+17,3.763702338801284e+17,3.491440118714576e+17,3.295883398686621e+17,3.154723373092257e+17,3.043495555416038e+17
6038.728600000007,2.236395074013291e+16,4.064912522707349e+17,3.7773036502971085e+17,3.5039801184450176e+17,3.3076831000258374e+17,3.165996780675097e+17,3.054357649449693e+17
6038.828600000007,2.257156231595734e+16,4.090746855226085e+17,3.801079850835681e+17,3.525900770362613e+17,3.328309528556049e+17,3.185703141182351e+17,3.073344943266613e+17
6038.9286000000075,2.293590122219279e+16,4.1358977359708474e+17,3.8426321611122944e+17,3.5642093705299725e+17,3.3643559211494016e+17,3.220141390120799e+17,3.1065263451656275e+17
6039.028600000008,2.3576927549849344e+16,4.214775328494406e+17,3.915218472497064e+17,3.631126740268942e+17,3.4273204177601254e+17,3.2802960920570566e+17,3.164484964947144e+17
6039.128600000008,2.4709633539878188e+16,4.352470224602889e+17,4.041917081887339e+17,3.74792256303554e+17,3.537213295682619e+17,3.385282756441588e+17,3.265636723938614e+17
