t,Mdot,L_u,L_g,L_r,L_i,L_z,L_y
3827.81091,5.880921840931769e+16,7.863463218906166e+17,7.268433850403937e+17,6.719956738613961e+17,6.332442530822935e+17,6.054846357685655e+17,5.836550926365133e+17
3827.91091,5.885928279607316e+16,7.868012261918171e+17,7.272610652200586e+17,6.723802041996072e+17,6.336057950717216e+17,6.058298095537967e+17,5.839873302801087e+17
3828.01091,5.892390050314086e+16,7.873881800600754e+17,7.277999885130243e+17,6.728763544088919e+17,6.34072283596196e+17,6.062751780993258e+17,5.84416006808639e+17
3828.11091,5.900730771038336e+16,7.881454961052079e+17,7.284953314757713e+17,6.735165086383578e+17,6.346741664290888e+17,6.068498102312852e+17,5.849691008097396e+17
3828.21091,5.911497737239959e+16,7.891225902165745e+17,7.293924646367843e+17,6.74342435524929e+17,6.35450714531325e+17,6.075911981494428e+17,5.856826979406035e+17
3828.3109099999997,5.925398272359005e+16,7.903831908047578e+17,7.305498986156644e+17,6.754080001952975e+17,6.364525717350577e+17,6.085476914264594e+17,5.866033332727479e+17
3828.4109099999996,5.943346918906414e+16,7.920094698265619e+17,7.320430762525939e+17,6.76782654936505e+17,6.377450364186464e+17,6.09781629686797e+17,5.877910058343039e+17
3828.5109099999995,5.966526802470129e+16,7.941073564239379e+17,7.339692500098354e+17,6.785559286785953e+17,6.394122820716196e+17,6.11373371380391e+17,5.893230551642477e+17
3828.6109099999994,5.996469586043953e+16,7.96813365138825e+17,7.364537490738113e+17,6.808431953451475e+17,6.415627799237137e+17,6.134264697147194e+17,5.912991411932282e+17
3828.7109099999993,6.035159904867104e+16,8.003033593579926e+17,7.396580217884672e+17,6.837930757515776e+17,6.443362568838935e+17,6.160743135748868e+17,5.938476327968556e+17
3828.8109099999992,6.085172187463639e+16,8.048037799290738e+17,7.437899390232512e+17,6.875969195555503e+17,6.479126082202449e+17,6.19488633318846e+17,5.971337889555666e+17
3828.910909999999,6.149850548814227e+16,8.106060013251643e+17,7.491169650912268e+17,6.925009248330132e+17,6.52523288594649e+17,6.23890370418078e+17,6.01370211154839e+17
3829.010909999999,6.233546303154376e+16,8.180846343770331e+17,7.559829457449757e+17,6.9882158389435e+17,6.584658278697618e+17,6.295635265039342e+17,6.068301567346825e+17
3829.110909999999,6.3419330322724456e+16,8.277207731403858e+17,7.64829425330484e+17,7.069652927969344e+17,6.661222573892753e+17,6.368727392336028e+17,6.138644278417321e+17
3829.210909999999,6.482426671199931e+16,8.401313750283558e+17,7.762225790228298e+17,7.17453120848297e+17,6.759823806935625e+17,6.462854719910687e+17,6.229226816057658e+17
3829.310909999999,6.664748535674077e+16,8.561061469599201e+17,7.908870117692712e+17,7.309518872000733e+17,6.886729626455421e+17,6.583998347048347e+17,6.345801266336262e+17
3829.4109099999987,6.9016835723824344e+16,8.76653444024127e+17,8.097477945088614e+17,7.483127987247562e+17,7.049940086789352e+17,6.739791403481384e+17,6.495706445918817e+17
3829.5109099999986,7.210105317773282e+16,9.030566941455501e+17,8.339821099460077e+17,7.706189017902563e+17,7.259632994045734e+17,6.93994284716823e+17,6.688273411968371e+17
3829.6109099999985,7.61236360334536e+16,9.369426096830098e+17,8.650816433766941e+17,7.992423787291296e+17,7.528701285665961e+17,7.1967481017581e+17,6.93531280798237e+17
3829.7109099999984,8.138159983048085e+16,9.803617169541696e+17,9.049261803925801e+17,8.359120952747881e+17,7.873385894930547e+17,7.525689030789897e+17,7.251685155444183e+17
3829.8109099999983,8.827064796355155e+16,1.0358801881247683e+18,9.558674542525624e+17,8.827904940883713e+17,8.313994931598043e+17,7.946113054882911e+17,7.655942048392252e+17
3829.9109099999982,9.731847496030955e+16,1.1066791006728682e+18,1.0208196703773697e+18,9.425565154627086e+17,8.875676752120854e+17,8.481957871494228e+17,8.171002204864443e+17
3830.010909999998,1.0922775063932002e+17,1.1966524133570916e+18,1.103348719140822e+18,1.0184871476359485e+18,9.58917506947659e+17,9.162448651542017e+17,8.824785908022588e+17
3830.110909999998,1.2492939899474885e+17,1.3104873661355256e+18,1.2077451696334246e+18,1.1145238056600632e+18,1.0491432051622605e+18,1.0022632148988678e+18,9.650668233463514e+17
3830.210909999998,1.4564441603017034e+17,1.453700052538346e+18,1.3390561344489167e+18,1.2353004412835817e+18,1.162581454363864e+18,1.1103521392936498e+18,1.0687521285418935e+18
3830.310909999998,1.7294776196190112e+17,1.632584652005339e+18,1.5030380652671462e+18,1.3860980937195292e+18,1.3041618974950497e+18,1.2451506885064522e+18,1.1979002663606036e+18
3830.410909999998,2.0881989945516346e+17,1.8540191146787625e+18,1.7059781648618534e+18,1.5726769966588593e+18,1.4792377830620872e+18,1.411656502517338e+18,1.3571636324665938e+18
3830.5109099999977,2.556600643224283e+17,2.12505826273484e+18,1.954321195524661e+18,1.8009268343648238e+18,1.6932392616125066e+18,1.614871657480254e+18,1.5511183882769185e+18
3830.6109099999976,3.162220648623206e+17,2.4522477369561114e+18,2.254040537630307e+18,2.0762774212813194e+18,1.9510952842574991e+18,1.8592261897712614e+18,1.7836924636018135e+18
3830.7109099999975,3.9342391819598534e+17,2.840624599889067e+18,2.60972175680061e+18,2.4028401582179533e+18,2.2564015423227139e+18,2.1477688631428826e+18,2.057387768812337e+18
3830.8109099999974,4.899877929456051e+17,3.292448840253192e+18,3.0233987186860995e+18,2.7823203241325373e+18,2.610385682626683e+18,2.4811921343302564e+18,2.3723775921102633e+18
3830.9109099999973,6.079005933634743e+17,3.8058385400397363e+18,3.493300705737463e+18,3.2128557740351867e+18,3.0108369058648223e+18,2.8568694382460037e+18,2.725661518550576e+18
3831.0109099999972,7.477563953140603e+17,4.3736330270974653e+18,4.012809695760227e+18,3.688073019452131e+18,3.4512918202461804e+18,3.2681888674157215e+18,3.1105443107891297e+18
3831.110909999997,9.081367537575542e+17,4.982912129253494e+18,4.5700242372583444e+18,4.1967386855116564e+18,3.920830283487105e+18,3.704499285369899e+18,3.5167109950676004e+18
3831.210909999997,1.0852577529525979e+18,5.615558027975279e+18,5.148288023080056e+18,4.723332088594724e+18,4.404753074912723e+18,4.151878944741481e+18,3.931051271594332e+18
