5265.83249 20.419 0.120
5268.86791 20.300 0.107
5272.77777 19.957 0.111
5275.89797 20.348 0.125
5279.76408 20.218 0.165
5284.90248 20.095 0.128
5286.89267 20.105 0.132
5287.76448 20.116 0.134
5292.91868 20.253 0.198
5293.90120 20.250 0.114
5295.88166 20.239 0.084
5298.80450 20.341 0.098
5300.90081 20.355 0.107
5307.83047 19.996 0.093
5309.88595 20.386 0.105
5312.75377 20.345 0.158
5314.72038 20.418 0.230
5315.85886 20.194 0.165
5319.87264 19.802 0.258
5321.73258 20.184 0.126
5322.90129 19.468 0.109
5324.77474 19.696 0.078
5325.89267 20.449 0.137
5327.76454 19.765 0.065
5328.88781 20.359 0.144
5335.79386 20.485 0.136
5337.89289 20.090 0.161
5339.93957 20.464 0.240
5341.81229 20.495 0.161
5342.83608 20.197 0.172
5343.86469 20.195 0.199
5343.87740 20.223 0.199
5349.69220 20.553 0.194
5352.72171 20.376 0.108
5354.87527 20.815 0.276
5358.84384 20.338 0.136
5364.69724 20.473 0.171
5376.72931 20.531 0.206
5377.62135 20.175 0.144
5379.69403 20.183 0.105
5381.79078 20.063 0.179
5387.51002 20.131 0.081
5390.68954 20.292 0.129
5393.79306 20.418 0.210
5404.48728 20.255 0.149
5407.74716 20.464 0.231
5411.63893 20.276 0.085
5418.61706 20.224 0.101
5430.56594 17.812 0.022
5436.58057 18.355 0.031
5444.67617 19.657 0.126
5450.59173 20.167 0.129
5458.59444 19.835 0.168
5461.60126 20.171 0.202
5469.54641 20.202 0.118
5477.54824 20.120 0.182
5486.54409 19.992 0.211
5604.88586 20.044 0.147
5608.88085 20.044 0.129
5611.87106 20.359 0.184
5614.82993 20.989 0.358
5620.82253 19.875 0.137
5623.85763 20.325 0.119
5624.79977 20.317 0.146
5625.79706 20.154 0.140
5627.78607 20.123 0.122
5629.80023 20.770 0.245
5630.83660 20.081 0.099
5632.79480 20.614 0.260
5634.77436 20.099 0.103
5635.81093 20.064 0.137
5638.76997 19.885 0.164
5639.80053 20.240 0.151
5641.89754 20.489 0.193
5643.88771 20.088 0.104
5647.78348 20.095 0.156
5648.90352 20.170 0.109
5650.83961 20.234 0.090
5652.82843 20.411 0.098
5655.74741 20.053 0.110
5657.77014 20.180 0.086
5658.88875 20.265 0.133
5660.73388 20.230 0.135
5662.86030 20.387 0.121
5665.72742 20.267 0.167
5668.76640 20.606 0.216
5670.85841 20.034 0.141
5676.74180 19.954 0.076
5679.70116 20.258 0.124
5680.87197 20.194 0.095
5682.75394 20.015 0.088
5684.73426 20.412 0.105
5686.73327 20.368 0.123
5688.88757 20.134 0.101
5691.65124 20.175 0.127
5692.82425 20.331 0.129
5693.92599 20.039 0.149
5695.69831 20.505 0.205
5696.81497 20.240 0.120
5697.90360 20.190 0.152
5702.61160 20.003 0.188
5703.75006 20.125 0.166
5706.81084 19.573 0.102
5708.57576 18.321 0.033
5711.71792 20.081 0.085
5714.57803 20.469 0.254
5716.59346 20.681 0.238
5716.60613 20.417 0.146
5716.62082 20.175 0.130
5716.63342 20.126 0.118
5721.82195 21.526 0.422
5723.65909 19.869 0.088
5724.78946 20.218 0.146
5726.70240 19.936 0.196
5734.66587 20.247 0.169
5735.88524 20.157 0.238
5737.56453 20.233 0.106
5738.70207 20.168 0.090
5739.85018 20.375 0.200
5741.53833 20.132 0.105
5742.55346 20.413 0.150
5743.68516 20.217 0.131
5744.73302 20.143 0.098
5745.77978 20.062 0.126
5746.50032 19.804 0.133
5746.53230 20.320 0.200
5746.64198 20.132 0.114
5746.82786 20.086 0.185
5747.68011 19.989 0.150
5749.70928 20.096 0.124
5753.57578 20.070 0.240
5760.56396 20.339 0.185
5763.47921 20.627 0.213
5764.56748 20.198 0.100
5765.72514 20.047 0.125
5767.54834 20.195 0.132
5768.68285 20.083 0.085
5770.67162 20.248 0.148
5777.56134 20.297 0.098
5779.74563 20.277 0.154
5784.53816 20.465 0.197
5784.54315 20.465 0.318
5784.64291 20.394 0.178
5786.58826 20.278 0.156
5788.53257 20.249 0.147
5790.68503 21.244 0.396
5794.56470 20.035 0.101
5796.62698 20.019 0.084
5803.51352 20.360 0.185
5805.66299 20.196 0.201
5813.52427 20.463 0.204
5816.55320 19.895 0.129
5818.62676 19.382 0.142
5823.59306 20.058 0.151
5824.59771 19.927 0.112
5825.60114 20.644 0.246
5826.58559 20.278 0.219
5828.55192 20.045 0.109
5830.52514 20.082 0.103
5832.54535 20.325 0.172
5834.56607 20.035 0.126
5839.55641 20.349 0.227
5841.55574 20.178 0.197
5843.54748 20.054 0.166
5845.55924 20.532 0.269
5851.52085 20.033 0.127
5855.50266 19.923 0.181
5861.50285 20.059 0.201
5970.88238 19.807 0.099
5979.86194 20.412 0.150
5984.85711 20.537 0.117
5987.84975 20.610 0.164
5990.80505 20.523 0.233
5992.87345 20.399 0.117
5995.79467 20.894 0.257
5997.81119 20.321 0.171
5999.80998 20.854 0.252
6002.82675 19.946 0.171
6004.87351 20.441 0.147
6006.86854 20.287 0.092
6008.79122 20.250 0.109
6009.91324 20.671 0.192
6011.85301 20.717 0.242
6013.78284 20.334 0.100
6014.89768 20.105 0.118
6016.79774 20.302 0.093
6017.90745 20.411 0.076
6019.82160 19.946 0.098
6020.87800 20.359 0.092
6022.71659 20.169 0.244
6023.77596 20.493 0.153
6024.76046 20.592 0.230
6025.82691 20.047 0.128
6032.82378 20.028 0.078
6034.78769 20.309 0.089
6037.77146 20.016 0.104
6039.83264 20.166 0.120
6041.87815 20.270 0.103
6048.76767 20.485 0.118
6050.67407 20.263 0.149
6052.76721 20.404 0.157
6053.89486 20.386 0.173
6057.71941 20.534 0.403
6058.89251 20.319 0.111
6059.88906 20.464 0.143
6062.73821 20.264 0.148
6064.74380 20.280 0.088
6066.61406 20.198 0.118
6067.67873 20.418 0.121
6068.82965 20.444 0.107
6070.59172 20.175 0.154
6075.70533 20.370 0.104
6076.84018 20.086 0.118
6078.68935 20.276 0.116
6079.78034 20.347 0.123
6080.80488 20.496 0.144
6081.85622 19.972 0.136
6085.62852 20.134 0.128
6086.61355 20.485 0.168
6087.78600 20.648 0.176
6089.90641 20.354 0.189
6093.73185 20.310 0.111
6094.85768 20.559 0.257
6097.75392 20.183 0.132
6098.80561 20.256 0.109
6100.75137 20.471 0.148
6101.78257 20.232 0.112
6102.82290 20.476 0.157
6104.49433 20.331 0.169
6105.53332 19.780 0.120
6108.62465 20.908 0.340
6113.59346 20.136 0.129
6114.68815 20.119 0.129
6115.75334 20.228 0.153
6117.49351 20.529 0.194
6118.53458 20.285 0.104
6119.56394 20.293 0.120
6120.69469 20.241 0.115
6121.73672 20.610 0.095
6124.52891 20.488 0.154
6125.66022 20.823 0.210
6127.48048 20.185 0.150
6131.55421 20.102 0.100
6133.64240 20.090 0.124
6135.64250 20.577 0.239
6140.63689 20.119 0.166
6141.75070 20.171 0.177
6147.63730 19.951 0.111
6148.61456 20.497 0.111
6151.62406 20.679 0.211
6154.52996 20.039 0.102
6158.61936 20.278 0.108
6160.63514 20.680 0.163
6164.62387 20.401 0.193
6167.62161 18.497 0.036
6168.66392 19.373 0.074
6169.62435 20.046 0.130
6171.62840 20.301 0.182
6172.62440 20.203 0.115
6175.59949 20.302 0.151
6181.49604 20.484 0.159
6183.63560 20.193 0.128
6185.61263 20.134 0.122
6186.61219 20.321 0.179
6195.55018 20.136 0.130
6197.52279 20.416 0.202
6202.55622 20.511 0.374
6205.52042 20.833 0.203
6209.56945 20.698 0.325
6212.54690 20.390 0.171
6216.55666 20.316 0.160
6223.51636 20.109 0.203
6227.53245 19.789 0.189
6343.86522 20.557 0.195
6348.87016 20.205 0.124
6352.85735 20.492 0.160
6360.87286 20.130 0.080
6363.80072 20.287 0.138
6368.89055 20.253 0.102
6370.90449 20.278 0.097
6373.87086 20.367 0.126
6375.82087 20.438 0.121
6375.83918 20.319 0.105
6377.78388 17.928 0.014
