2130.48399 20.120 0.359
2133.50987 19.842 0.501
2136.63112 19.665 0.252
2141.62182 19.545 0.200
2144.70274 19.851 0.238
2170.60342 19.462 0.191
2179.50168 20.477 0.649
2189.49678 19.427 0.234
2212.52351 19.685 0.284
2333.90252 19.525 0.194
2337.80920 19.601 0.200
2349.82758 19.495 0.201
2357.82071 19.426 0.170
2365.89526 19.478 0.173
2373.77572 19.620 0.364
2405.85550 19.705 0.216
2464.76687 19.409 0.123
2708.90155 19.530 0.175
2850.63392 19.509 0.136
2858.76123 18.911 0.114
3059.84734 19.626 0.202
3064.86252 19.351 0.326
3068.81587 19.840 0.249
3070.90110 19.585 0.162
3073.85355 19.635 0.163
3075.88815 19.422 0.153
3080.80070 18.887 0.130
3083.75495 18.964 0.099
3085.85157 18.952 0.086
3087.77924 19.231 0.146
3089.82623 19.128 0.084
3091.88045 19.108 0.099
3097.80536 19.362 0.161
3099.89192 19.573 0.239
3101.79705 19.455 0.275
3102.89177 19.520 0.168
3104.74746 19.398 0.314
3106.88914 19.487 0.189
3107.87958 19.899 0.290
3109.81657 19.745 0.160
3110.88321 19.395 0.132
3112.88248 19.496 0.156
3113.89379 19.726 0.209
3114.82414 19.447 0.141
3115.88457 19.838 0.226
3116.86497 19.371 0.138
3124.75670 19.714 0.272
3126.69626 19.466 0.126
3127.86261 19.838 0.232
3128.86244 19.909 0.329
3130.74140 20.166 0.319
3131.70778 20.301 0.486
3134.87683 19.465 0.405
3137.75883 20.066 0.336
3138.64417 19.640 0.206
3139.93148 19.495 0.154
3142.81219 19.541 0.158
3144.82921 19.552 0.163
3146.87494 19.526 0.168
3151.79988 20.016 0.326
3152.80143 20.152 0.507
3153.80006 20.145 0.382
3154.88770 20.022 0.358
3156.85638 19.742 0.250
3157.86833 19.604 0.212
3158.87916 19.688 0.273
3162.83784 20.018 0.267
3163.79701 19.384 0.138
3164.78560 19.268 0.110
3165.70271 19.546 0.137
3168.85011 19.594 0.157
3169.81683 19.695 0.212
3170.63438 19.463 0.120
3171.77243 19.793 0.154
3171.89800 19.169 0.122
3172.79678 19.565 0.192
3173.83422 19.634 0.219
3174.75326 19.603 0.154
3175.76371 19.491 0.131
3175.84003 19.428 0.136
3177.80874 19.797 0.300
3179.54444 19.391 0.130
3180.76839 19.569 0.132
3182.82853 19.179 0.122
3183.78748 19.634 0.223
3184.74205 19.488 0.156
3185.67319 19.656 0.174
3193.59234 19.333 0.120
3193.63654 19.403 0.121
3194.54275 19.452 0.183
3194.78526 19.699 0.189
3195.54246 19.753 0.176
3196.73592 19.493 0.158
3197.56656 19.326 0.152
3199.67452 19.677 0.175
3201.53546 19.498 0.154
3202.66316 19.971 0.314
3203.57970 19.460 0.115
3204.61346 19.580 0.139
3205.70463 19.515 0.129
3206.57612 19.325 0.111
3206.76210 19.423 0.185
3210.49666 19.853 0.275
3211.65190 19.766 0.257
3217.69271 19.446 0.163
3218.69176 19.793 0.278
3223.69572 19.550 0.205
3224.74026 19.424 0.178
3226.67115 19.621 0.255
3228.64158 19.821 0.252
3230.71148 19.527 0.154
3231.61481 20.276 0.391
3232.64834 20.059 0.363
3238.66313 19.639 0.202
3240.51224 19.453 0.154
3241.69583 19.971 0.326
3245.59912 19.514 0.215
3247.48618 19.999 0.438
3249.59252 20.126 0.379
3251.50174 20.332 0.454
3254.55324 19.163 0.183
3257.49767 19.486 0.170
3260.53394 19.623 0.274
3265.59008 19.581 0.199
3267.57007 19.421 0.169
3272.63070 19.626 0.260
3277.54207 20.349 0.376
3279.60193 19.747 0.263
3282.51983 19.747 0.212
3289.50180 19.746 0.259
3295.51222 20.042 0.266
3295.56506 19.648 0.154
3296.53972 21.165 0.583
3300.55327 22.172 3.065
3418.88345 19.652 0.140
3423.85768 18.958 0.199
3427.86223 19.248 0.117
3429.89036 19.856 0.313
3436.84750 19.890 0.278
3443.80272 19.440 0.126
3445.84572 19.502 0.107
3447.89422 21.101 1.073
3449.91139 19.350 0.131
3453.81357 20.328 0.417
3455.87345 19.734 0.193
