2171.89332 17.163 0.015
2183.85277 18.768 0.068
2184.85474 18.639 0.056
2189.79906 17.026 0.018
2191.82319 17.031 0.011
2200.83352 18.705 0.041
2217.73618 17.556 0.024
2223.75614 18.973 0.055
2226.73132 18.629 0.045
2228.77493 18.391 0.038
2230.68794 17.042 0.013
2232.70848 17.001 0.011
2234.70165 17.217 0.014
2238.65297 18.235 0.038
2240.78134 19.060 0.068
2242.78320 18.867 0.066
2244.83390 18.391 0.052
2249.70625 18.679 0.039
2251.80113 18.715 0.044
2253.69363 18.691 0.041
2256.69739 18.685 0.044
2258.81275 17.212 0.016
2261.60503 17.712 0.019
2265.65495 18.784 0.043
2271.62642 18.577 0.048
2273.78444 17.026 0.014
2275.72232 16.987 0.013
2277.72585 17.031 0.011
2279.73179 17.571 0.021
2281.72399 18.320 0.031
2283.75226 18.640 0.034
2289.67602 17.439 0.016
2291.68481 18.008 0.025
2295.68026 18.794 0.046
2297.67841 18.931 0.063
2299.67118 18.978 0.058
2301.64060 18.584 0.069
2303.63740 17.013 0.013
2317.56110 18.070 0.027
2322.60598 18.087 0.030
2326.51536 17.626 0.026
2331.54590 18.631 0.054
2337.56465 17.759 0.024
2349.52246 16.964 0.015
2366.49801 17.438 0.027
2397.49488 17.114 0.018
2519.92055 18.811 0.076
2535.90379 18.570 0.061
2542.77565 17.130 0.015
2544.81892 17.460 0.019
2551.81902 18.754 0.053
2555.84307 17.605 0.020
2559.73076 18.863 0.063
2563.80093 17.549 0.023
2571.85784 18.732 0.064
2577.79495 17.278 0.017
2580.82413 17.724 0.019
2588.86554 17.406 0.019
2594.74250 17.152 0.022
2599.77850 18.940 0.056
2607.74116 17.715 0.021
2613.66581 18.593 0.059
2617.75642 17.419 0.020
2620.69585 18.569 0.046
2623.67042 18.675 0.050
2626.64959 18.805 0.054
2628.81632 17.693 0.025
2631.61713 17.103 0.015
2634.63771 17.120 0.013
2637.66393 17.951 0.026
2640.70480 18.676 0.056
2642.67384 18.556 0.049
2644.67218 17.336 0.018
2650.65258 17.897 0.024
2652.63749 17.628 0.021
2655.62839 17.981 0.028
2657.69463 17.923 0.029
2659.71496 17.630 0.021
2661.76678 17.750 0.025
2663.69365 17.809 0.031
2665.73682 17.682 0.019
2667.75168 17.726 0.023
2671.65249 17.895 0.024
2673.64484 17.717 0.022
2675.66913 17.610 0.022
2677.67168 17.765 0.033
2679.69819 17.896 0.026
2681.68609 17.798 0.028
2685.63260 17.510 0.020
