5261.55350 17.643 0.015
5261.57772 17.922 0.018
5262.57093 17.586 0.015
5262.58925 17.976 0.020
5264.53745 17.723 0.015
5264.55239 17.635 0.014
5265.53234 17.893 0.020
5265.55379 17.953 0.022
5266.53412 19.248 0.060
5266.54977 17.908 0.023
5267.53291 17.766 0.018
5268.54474 18.056 0.027
5269.51690 17.542 0.014
5271.52564 17.876 0.018
5273.51486 17.974 0.019
5274.54609 17.722 0.019
5275.54447 15.383 0.004
5277.54052 15.075 0.004
5280.52681 15.147 0.004
5281.54888 15.504 0.004
5282.50724 15.485 0.004
5283.52141 15.575 0.005
5284.52701 15.680 0.005
5285.52725 16.172 0.008
5286.50179 16.162 0.006
5288.51989 16.824 0.011
5291.51205 17.501 0.014
5294.52162 17.990 0.022
5296.55112 17.367 0.014
5298.53560 17.497 0.017
5301.49577 17.761 0.019
5306.47498 18.013 0.023
5309.51967 17.850 0.022
5312.49092 17.387 0.019
5314.48536 17.895 0.029
5324.46625 17.942 0.029
5326.46999 18.318 0.029
5328.46531 17.934 0.022
5337.46157 18.009 0.039
5341.46000 18.058 0.039
5343.46243 18.124 0.035
5429.91554 18.024 0.016
5430.86681 17.894 0.026
5439.87528 18.198 0.026
5449.89384 18.248 0.021
5454.85879 15.016 0.003
5456.88449 16.204 0.005
5457.86690 15.599 0.004
5462.83584 16.286 0.006
5465.83901 17.678 0.020
5468.79185 17.739 0.016
5469.84392 18.092 0.016
5471.81463 18.088 0.019
5476.75880 17.730 0.014
5478.75575 18.346 0.021
5480.77307 16.601 0.007
5482.74880 17.984 0.021
5483.72518 18.565 0.032
5484.88644 18.117 0.032
5485.76739 19.055 0.036
5486.84556 17.762 0.015
5488.72405 18.191 0.023
5489.74520 18.165 0.022
5490.83507 18.246 0.023
5492.74395 18.246 0.027
5493.73610 18.907 0.052
5495.71625 18.252 0.024
5497.72305 17.665 0.016
5503.81991 18.110 0.018
5506.85963 17.749 0.013
5509.78370 18.024 0.017
5511.72331 18.233 0.023
5513.73686 17.966 0.018
5515.68675 18.167 0.022
5517.68473 18.055 0.025
5521.72493 19.527 0.071
5523.78697 18.243 0.028
5525.79561 17.741 0.014
5527.68539 17.978 0.014
5528.82111 16.390 0.006
5529.74397 17.037 0.009
5530.77384 17.712 0.015
5532.76570 18.106 0.016
5533.83259 17.942 0.016
5534.69341 18.239 0.020
5535.78437 18.274 0.019
5539.82320 17.917 0.018
5541.79303 18.093 0.024
5543.81417 18.226 0.023
5545.81881 17.781 0.016
5547.72782 17.765 0.016
5549.74127 18.182 0.023
5551.75232 17.770 0.019
5553.76493 18.225 0.028
5554.79031 18.316 0.028
5556.75118 18.215 0.021
5557.76361 18.154 0.019
5558.75888 17.732 0.015
5560.78619 18.319 0.025
5561.74366 16.446 0.007
5563.74915 17.843 0.016
5565.77565 17.725 0.018
5568.77650 17.789 0.018
5570.83198 18.751 0.051
5573.80756 17.951 0.019
5576.70785 18.194 0.020
5577.74082 18.298 0.027
5578.74309 18.078 0.027
5579.79421 18.265 0.039
5581.72327 17.904 0.019
5582.77006 18.187 0.025
5583.73990 18.334 0.028
5584.75439 18.324 0.031
5585.76115 18.166 0.032
5589.69812 18.600 0.032
5590.69305 18.042 0.015
5591.70365 18.268 0.021
5593.68667 18.370 0.026
5595.66798 17.885 0.016
5596.72368 18.177 0.020
5597.69768 18.348 0.020
5598.72473 18.367 0.025
5599.71964 18.047 0.021
5600.73788 18.151 0.018
5604.72685 15.253 0.003
5606.70397 15.101 0.003
5608.65250 15.736 0.005
5611.66296 16.144 0.008
5613.63005 16.309 0.006
5615.66427 17.075 0.011
5624.61668 17.532 0.012
5627.60309 18.023 0.018
5630.58469 17.960 0.022
5632.58167 17.780 0.024
5634.54207 18.125 0.024
5639.53891 17.591 0.023
5641.57863 16.537 0.008
5643.54259 17.956 0.016
5645.54371 18.606 0.049
5647.57451 17.716 0.014
5649.50603 18.071 0.027
5654.52421 17.680 0.018
5655.50609 18.043 0.020
5657.55028 18.148 0.023
5665.52945 18.267 0.035
5667.50922 18.220 0.034
5671.51044 18.108 0.037
5675.50678 18.686 0.041
5677.50705 18.123 0.022
5680.50190 16.357 0.007
5681.46608 17.112 0.018
5786.90593 18.117 0.020
5802.85975 17.830 0.019
5804.88271 18.280 0.021
5807.88188 18.130 0.022
5809.91236 18.329 0.018
5812.92090 18.231 0.041
5813.81687 17.773 0.014
5815.90179 18.239 0.022
5818.85680 17.773 0.016
5820.84589 19.661 0.076
5823.83835 17.906 0.018
5825.90713 16.337 0.007
5826.79887 17.050 0.008
5828.85408 18.078 0.016
5830.90323 18.010 0.028
5831.79321 17.945 0.014
5832.90052 19.477 0.084
5833.76714 17.921 0.015
5834.89067 18.055 0.016
5836.79994 18.197 0.017
5838.87603 17.879 0.021
5839.77421 17.874 0.015
5841.85577 18.312 0.022
5850.86346 17.765 0.016
5851.83723 18.631 0.032
5854.83382 18.515 0.023
5856.83999 18.187 0.027
5858.79125 18.053 0.025
5861.76886 17.658 0.015
5862.78241 17.690 0.012
5864.74438 16.141 0.005
5865.79921 17.361 0.010
5866.87232 17.460 0.019
5868.86328 18.378 0.019
5869.82841 18.062 0.016
5870.70468 18.303 0.023
5871.87074 18.084 0.028
5873.75938 17.967 0.016
5878.82926 18.365 0.035
5880.71452 18.710 0.031
5882.73246 18.121 0.019
5885.78051 18.399 0.028
5888.74981 18.891 0.035
5890.80678 18.222 0.021
5891.85448 18.358 0.028
5893.70515 17.824 0.014
5895.74608 17.848 0.018
5896.75924 18.155 0.021
5899.70159 17.871 0.017
5901.81302 17.821 0.018
5902.74693 18.340 0.033
5903.80180 18.783 0.039
5904.72739 18.349 0.025
5905.70133 17.979 0.021
5906.71342 17.828 0.019
5907.74067 17.824 0.023
5908.76641 17.905 0.017
5909.75932 18.355 0.026
5910.75988 18.186 0.021
5911.78638 18.330 0.026
5912.77538 17.844 0.015
5913.78073 18.325 0.020
5915.76078 18.263 0.017
5916.78327 18.288 0.021
5917.76169 19.511 0.047
5922.79413 17.896 0.015
5924.75765 17.898 0.014
5925.76686 18.385 0.029
5927.76277 15.171 0.003
5929.76912 15.035 0.003
5931.74703 15.539 0.004
5932.75586 15.830 0.004
5933.76473 16.836 0.010
5934.78513 16.568 0.008
5936.70719 16.194 0.006
5937.72957 16.212 0.006
5938.70466 16.536 0.006
5939.69806 16.975 0.009
5940.69259 17.643 0.011
5941.71972 17.586 0.013
5942.71554 17.904 0.016
5943.71661 17.934 0.018
5944.67985 17.864 0.013
5945.68886 18.286 0.021
5946.73080 18.040 0.017
5947.69641 18.115 0.026
5949.70197 19.443 0.074
5950.70289 17.979 0.014
5953.73543 18.103 0.025
5955.67193 18.044 0.015
5958.70431 18.221 0.019
5960.66097 17.970 0.014
5963.66723 17.422 0.013
5964.70860 16.838 0.012
5965.64303 17.888 0.020
5967.61399 19.526 0.084
5968.70246 18.799 0.043
5969.70687 17.855 0.018
5973.61269 18.158 0.014
5976.66947 18.347 0.022
5977.65311 18.115 0.019
5979.65416 17.782 0.020
5981.60240 18.122 0.019
5983.66760 17.890 0.013
5985.62181 18.267 0.021
5987.64384 16.983 0.009
5988.57384 16.626 0.007
5990.52837 18.202 0.025
5991.62820 18.156 0.032
5993.64737 18.148 0.028
5995.60673 19.218 0.065
5996.62576 19.186 0.082
6000.59350 18.176 0.019
6005.58335 18.321 0.023
6010.55830 18.274 0.031
6018.54355 17.795 0.018
6023.52078 17.629 0.015
6024.55997 18.138 0.029
6028.54248 18.298 0.034
6033.51972 17.958 0.024
6036.52523 17.765 0.017
6037.52776 18.178 0.032
6039.52335 17.772 0.020
6042.52338 17.853 0.027
6047.50022 18.590 0.040
6048.49926 18.157 0.023
6055.46974 17.673 0.016
6058.46889 18.697 0.034
6068.45915 18.020 0.024
6139.94117 17.017 0.011
6141.90959 18.046 0.025
6159.92400 17.844 0.014
6180.91564 17.873 0.030
6181.89704 18.131 0.020
6195.88947 17.806 0.015
6198.87276 18.331 0.031
6200.83256 16.335 0.009
6203.81927 18.213 0.024
6208.82505 17.929 0.015
6211.86273 18.237 0.025
6215.81485 18.314 0.020
6218.87151 18.168 0.022
6219.86808 17.811 0.019
6220.86478 18.302 0.019
6221.86476 18.223 0.024
6223.86194 18.441 0.027
6226.76664 18.184 0.021
6230.83866 17.905 0.023
6231.87155 18.220 0.036
6232.84345 18.184 0.021
6235.84388 18.243 0.020
6240.86994 18.232 0.043
6244.81306 18.222 0.030
6248.75953 18.413 0.022
6250.79338 17.939 0.014
6251.75010 16.617 0.006
6254.72945 15.557 0.003
6257.77207 15.790 0.005
6260.82150 16.206 0.007
6265.76823 17.556 0.011
6271.78303 18.141 0.018
6276.76886 18.057 0.015
6284.85236 18.868 0.034
6286.74384 17.815 0.015
6290.74960 16.924 0.008
6295.78225 18.340 0.022
6300.72188 18.647 0.027
6307.73279 19.013 0.039
6314.68049 19.733 0.072
6319.61710 16.748 0.007
6338.60432 18.229 0.019
6339.62676 18.399 0.019
6348.61531 18.309 0.033
6353.63874 19.237 0.059
6357.60327 18.292 0.021
6361.54813 18.324 0.022
6368.56392 18.103 0.020
6375.54408 18.153 0.018
6385.50304 17.786 0.017
6391.50311 19.084 0.062
6400.48991 17.954 0.022
6407.47401 18.391 0.037
6511.90220 17.679 0.015
6521.88406 18.178 0.021
6530.91696 19.268 0.080
6547.89345 18.418 0.021
6561.86093 18.195 0.025
6571.86696 18.300 0.018
6576.89411 18.344 0.045
6577.85084 18.355 0.018
6583.76446 18.631 0.034
6593.73370 18.141 0.028
6603.81382 18.296 0.021
6611.79819 18.470 0.026
6616.70240 18.385 0.023
6623.72794 18.018 0.017
6629.72679 15.298 0.003
6641.72605 19.092 0.042
6647.73763 18.192 0.020
6658.75930 18.318 0.016
6661.80417 17.910 0.016
6668.77064 18.375 0.019
6677.72919 18.111 0.017
6690.72303 18.497 0.022
6695.67442 18.436 0.024
6699.63520 18.361 0.026
6704.69036 18.590 0.041
6709.64137 18.254 0.020
6713.61426 18.422 0.028
6721.61475 19.096 0.042
