5272.54473 21.187 0.241
5277.59386 21.218 0.305
5283.57109 21.276 0.338
5298.50416 21.642 0.412
5307.52337 21.404 0.287
5477.86127 21.466 0.185
5486.81711 21.903 0.484
5490.78776 21.683 0.358
5493.88163 21.256 0.494
5505.83323 21.929 0.364
5507.84765 21.473 0.214
5513.79534 21.493 0.212
5517.82537 21.739 0.274
5524.83871 21.583 0.264
5526.85446 21.338 0.242
5530.84983 21.554 0.235
5534.82964 21.566 0.249
5541.85822 21.495 0.527
5545.84740 21.818 0.371
5551.81990 21.248 0.188
5559.86935 21.769 0.735
5574.83799 21.287 0.257
5601.70195 21.390 0.205
5607.73629 21.721 0.451
5624.63237 16.356 0.004
5626.64737 16.526 0.006
5631.58092 17.413 0.010
5635.62433 17.802 0.015
5641.63939 20.015 0.099
5644.57000 20.368 0.092
5647.63501 21.262 0.286
5691.52621 21.360 0.405
5833.89981 21.322 0.378
5834.87739 21.987 0.339
5846.87907 21.028 0.323
5865.84363 21.185 0.172
5872.83055 21.254 0.204
5893.85501 21.606 0.286
5896.84287 21.622 0.381
5901.68708 21.737 0.400
5904.86129 20.978 0.261
5907.86314 21.157 0.478
5915.86062 20.933 0.188
5932.86498 21.467 0.316
5942.74511 21.453 0.216
5971.74129 21.639 0.273
5976.71948 21.087 0.211
5987.70659 21.692 0.343
5992.69533 21.273 0.271
5995.66873 20.825 0.245
5998.63913 21.502 0.276
6005.64981 21.762 0.321
6019.60423 21.852 0.425
6065.50790 20.921 0.297
6149.89945 21.103 0.196
6173.89121 21.755 0.594
6246.77444 21.616 0.231
6249.79970 21.678 0.231
6252.80333 21.668 0.293
6255.80601 21.399 0.163
6258.78697 21.405 0.307
6262.80556 21.665 0.286
6267.81749 21.371 0.229
6273.81629 21.201 0.204
6277.83527 21.903 0.244
6285.82482 21.260 0.197
6298.78665 21.125 0.204
6304.78490 21.809 0.414
6325.70612 21.576 0.242
6341.64881 21.419 0.240
6355.60471 21.466 0.222
6360.61193 21.419 0.186
6369.61725 21.361 0.225
6419.48815 21.632 0.339
6514.91672 21.373 0.231
6538.90194 21.133 0.152
6545.87358 21.506 0.193
6558.87708 21.328 0.217
6579.83221 21.525 0.212
6584.79130 20.905 0.208
6616.78254 21.581 0.315
6623.82256 21.470 0.208
6660.84100 21.396 0.259
6681.81195 21.889 0.360
6712.71224 21.826 0.396
6716.69290 21.699 0.296
6734.65123 21.053 0.250
6740.62655 21.329 0.230
