5377.89472 20.087 0.122
5379.90310 20.187 0.090
5380.94764 19.612 0.158
5386.91243 20.096 0.062
5387.94575 19.813 0.089
5389.92283 20.133 0.076
5392.90820 20.139 0.098
5393.93866 20.141 0.123
5399.86367 19.839 0.054
5401.92771 20.110 0.121
5403.90417 19.819 0.072
5405.89180 19.917 0.061
5408.91468 20.043 0.080
5410.88513 20.188 0.088
5414.87639 19.982 0.049
5426.90180 20.149 0.063
5428.88341 19.958 0.065
5432.88773 20.281 0.163
5434.86402 19.862 0.084
5436.83894 19.727 0.057
5439.80351 19.960 0.093
5444.82341 20.037 0.078
5447.83218 20.003 0.052
5448.80606 19.943 0.059
5449.76656 19.952 0.054
5451.79233 19.850 0.067
5454.79154 19.904 0.049
5456.85508 19.595 0.041
5458.74706 20.113 0.105
5462.73313 19.847 0.081
5463.78926 19.621 0.062
5464.79432 19.753 0.081
5467.76880 19.770 0.048
5469.77547 19.771 0.057
5471.72612 19.779 0.046
5475.85877 19.905 0.066
5480.68347 20.142 0.075
5482.67555 20.028 0.090
5484.67778 20.146 0.091
5485.67787 19.930 0.064
5487.68005 20.015 0.064
5489.66313 19.969 0.113
5491.64172 20.121 0.135
5492.67909 19.772 0.073
5494.66430 20.097 0.092
5496.69310 20.156 0.119
5498.64062 20.477 0.166
5502.65089 19.536 0.036
5505.63374 19.788 0.077
5507.65294 19.694 0.053
5510.64105 19.710 0.050
5512.65790 19.497 0.051
5514.67422 19.656 0.056
5516.65720 19.923 0.075
5518.66117 19.867 0.091
5521.61561 20.306 0.160
5523.62108 19.652 0.060
5525.65180 19.668 0.055
5527.59304 19.663 0.043
5528.64407 19.614 0.055
5530.60429 19.842 0.053
5532.59305 19.601 0.045
5533.64210 19.766 0.043
5535.61211 19.535 0.041
5539.62435 19.623 0.047
5540.59836 19.682 0.052
5542.59995 19.736 0.061
5545.60933 19.560 0.049
5546.60020 19.499 0.061
5547.63970 19.680 0.090
5550.66166 15.927 0.004
5551.61713 16.138 0.004
5554.60543 18.658 0.033
5562.64599 19.521 0.056
5566.58906 19.509 0.076
5568.58841 19.568 0.059
5569.60738 19.712 0.074
5570.64658 19.682 0.074
5571.58033 19.561 0.064
5572.59322 19.614 0.052
5575.59736 19.588 0.049
5576.57661 19.614 0.051
5577.57589 19.684 0.051
5578.57638 19.620 0.064
5579.62401 19.896 0.088
5580.57617 19.709 0.065
5581.57983 19.532 0.077
5582.58340 19.400 0.055
5583.59691 19.371 0.045
5584.58466 18.984 0.030
5591.56911 19.459 0.042
5592.56835 19.227 0.032
5593.53818 19.342 0.050
5595.56740 19.054 0.033
5596.53519 19.527 0.052
5597.55202 19.350 0.054
5599.53582 19.483 0.063
