5265.88189 20.563 0.169
5266.82806 20.460 0.156
5267.85534 20.328 0.150
5268.85775 20.353 0.124
5269.82141 20.416 0.117
5270.82708 20.383 0.124
5271.82264 20.248 0.108
5272.82777 20.297 0.144
5273.81273 20.272 0.124
5274.83130 20.531 0.131
5275.81763 20.267 0.138
5276.79576 20.360 0.133
5277.85178 20.421 0.132
5278.82787 20.527 0.192
5279.82912 20.793 0.255
5280.83578 20.320 0.104
5281.81571 20.352 0.121
5282.83845 20.480 0.133
5283.79843 20.448 0.175
5283.88989 20.615 0.198
5284.80410 20.209 0.159
5285.79495 20.192 0.158
5286.81061 19.857 0.154
5287.86379 20.190 0.109
5288.78917 20.528 0.187
5289.84103 20.036 0.123
5293.86901 20.293 0.142
5295.85204 20.333 0.088
5296.89222 20.462 0.123
5298.77546 20.472 0.120
5299.76015 20.870 0.167
5300.86890 20.550 0.117
5301.87856 20.664 0.171
5306.86349 20.324 0.102
5307.86492 20.185 0.094
5308.85274 20.239 0.099
5309.90727 20.256 0.096
5310.90619 20.395 0.114
5312.76635 20.462 0.207
5313.79896 20.528 0.213
5314.72916 20.447 0.234
5315.65538 20.361 0.322
5315.86773 20.323 0.208
5316.82471 20.584 0.311
5320.66321 20.226 0.191
5320.86527 20.308 0.141
5321.80831 20.308 0.141
5322.82828 20.545 0.188
5323.72052 20.679 0.236
5323.91826 20.154 0.127
5324.85167 20.171 0.128
5325.76496 20.299 0.111
5326.67738 20.690 0.190
5326.89170 20.212 0.117
5327.83967 20.159 0.119
5328.76972 20.358 0.121
5329.72362 20.461 0.178
5334.89344 20.597 0.194
5335.86596 20.363 0.171
5337.76056 20.205 0.121
5338.75780 20.242 0.142
5339.71118 20.327 0.218
5340.67000 20.057 0.167
5340.92835 20.135 0.160
5341.85986 20.260 0.149
5342.68698 20.267 0.191
5342.88306 19.884 0.139
5343.71667 20.555 0.258
5343.92300 20.255 0.202
5348.86368 20.238 0.140
5349.79504 20.552 0.221
5350.74872 20.218 0.202
5351.90512 20.325 0.180
5352.90150 20.167 0.127
5353.83408 20.472 0.154
5354.84587 20.511 0.170
5355.80190 20.369 0.146
5357.80952 20.135 0.203
5359.75694 20.161 0.131
5362.57373 18.565 0.045
5364.54117 18.829 0.051
5365.62193 18.974 0.046
5368.64792 20.074 0.166
5376.66157 20.054 0.195
5376.85508 20.313 0.221
5377.55169 20.672 0.226
5377.79244 20.617 0.218
5378.72584 20.050 0.078
5379.51925 20.308 0.168
5379.82296 20.106 0.135
5380.53076 20.488 0.155
5380.71511 20.327 0.126
5381.56684 20.627 0.361
5381.78927 20.084 0.167
5382.65671 20.309 0.147
5383.79531 20.473 0.214
5386.47439 20.379 0.152
5386.55160 20.443 0.178
5386.63355 20.435 0.166
5386.71756 20.387 0.127
5387.54530 20.354 0.117
5388.48488 20.483 0.202
5388.82488 20.086 0.124
5389.77449 20.306 0.154
5390.71427 20.119 0.116
5391.56022 20.155 0.143
5392.49759 20.038 0.128
5392.82746 20.296 0.168
5393.80422 20.050 0.145
5396.78696 20.248 0.153
5403.53534 20.722 0.196
5403.73174 20.573 0.209
5404.60002 20.081 0.146
5405.62000 20.396 0.212
5407.47608 20.416 0.189
5407.66883 20.329 0.214
5408.59793 20.447 0.171
5408.78867 20.651 0.249
5409.79092 20.955 0.345
5411.47990 20.741 0.159
5412.53046 20.521 0.186
5412.76449 19.955 0.143
5414.49051 20.635 0.147
5416.65309 20.335 0.137
5421.49456 20.634 0.213
5421.73111 20.453 0.163
5423.54691 20.654 0.140
5426.64609 20.289 0.228
5430.46872 21.446 1.369
5430.54067 20.268 0.200
5430.64035 20.498 0.227
5431.63759 20.951 0.347
5432.65475 20.191 0.213
5434.61021 20.301 0.155
5435.60406 20.339 0.146
5436.70533 20.836 0.235
5438.66722 20.356 0.128
5439.67935 21.047 0.389
5444.48714 20.171 0.160
5445.53935 20.273 0.130
5446.60337 20.220 0.127
5447.63801 20.652 0.205
5450.63414 20.400 0.195
5453.62460 20.289 0.119
5458.49423 20.844 0.317
5459.54028 20.167 0.143
5460.55564 19.780 0.177
5461.58389 20.753 0.323
5463.50725 20.229 0.141
5464.49745 20.441 0.171
5467.48639 20.294 0.164
5470.53025 20.714 0.207
5472.49283 20.003 0.123
5473.57092 20.344 0.152
5478.54616 20.930 0.294
5481.49251 20.059 0.224
5486.50183 20.425 0.270
5488.49262 19.953 0.125
5490.50770 21.301 0.736
5494.53974 21.052 0.462
5499.51749 18.309 0.033
5598.88277 20.614 0.339
5600.87888 20.652 0.227
5620.88364 20.450 0.239
5624.89718 20.406 0.133
5626.86839 20.139 0.125
5628.82779 20.613 0.186
5629.85674 20.333 0.189
5631.88377 20.427 0.144
5633.83768 20.470 0.143
5635.87058 20.242 0.138
5637.91334 20.097 0.169
5638.87138 20.577 0.190
5639.83614 20.773 0.263
5641.78611 20.458 0.180
5643.79972 20.382 0.192
5648.82920 20.653 0.151
5650.74908 20.450 0.146
5651.91572 20.502 0.135
5654.84422 20.121 0.122
5656.81812 20.115 0.096
5658.80282 20.886 0.257
5659.86286 20.256 0.142
