2134.59196 18.551 0.039
2180.63202 18.523 0.060
2217.53394 18.463 0.050
2342.85907 18.542 0.037
2354.84995 18.540 0.031
2363.89113 18.506 0.040
2377.91001 18.660 0.055
5261.83383 18.768 0.051
5262.87135 18.652 0.093
5265.89305 18.800 0.055
5266.89442 18.808 0.055
5267.86604 18.779 0.053
5268.81581 18.846 0.052
5269.83216 18.728 0.035
5270.79870 18.726 0.045
5271.83338 18.732 0.042
5272.83861 18.698 0.051
5273.83755 18.749 0.049
5274.84197 18.726 0.045
5275.85029 18.794 0.053
5276.80643 18.753 0.044
5277.86244 18.726 0.044
5278.84557 18.752 0.061
5279.83979 18.760 0.045
5280.80689 18.708 0.040
5281.82652 18.775 0.041
5282.84919 18.782 0.043
5283.80932 18.770 0.056
5283.90053 18.762 0.048
5284.81503 18.796 0.089
5285.80567 18.825 0.071
5286.82191 18.708 0.076
5286.91530 18.730 0.062
5287.87454 18.734 0.045
5288.87618 18.736 0.050
5289.80674 18.715 0.059
5289.91797 18.720 0.088
5293.88131 18.706 0.040
5295.76750 18.730 0.041
5297.84228 18.706 0.032
5299.86552 18.698 0.030
5303.91599 18.734 0.042
5307.69062 18.740 0.052
5309.74611 18.751 0.046
5311.86902 18.722 0.044
5313.89232 18.803 0.063
5315.76613 18.892 0.103
5320.88063 18.633 0.084
5322.84421 18.710 0.049
5323.93361 18.682 0.057
5325.78037 18.732 0.035
5326.90696 18.760 0.048
5328.78515 18.807 0.046
5334.92020 18.714 0.057
5337.80179 18.760 0.047
5339.81933 18.769 0.054
5341.61683 18.732 0.060
5342.73927 18.735 0.058
5343.77238 18.744 0.056
5348.91963 18.852 0.071
5351.82202 18.737 0.057
5354.65193 18.736 0.046
5357.87698 18.801 0.061
5362.87132 18.804 0.059
5369.74653 18.793 0.063
5378.88342 18.761 0.067
5381.56850 18.899 0.078
5385.85430 18.725 0.040
5389.76352 18.872 0.066
5392.81666 18.701 0.044
5403.61590 18.729 0.052
5407.55369 18.855 0.059
5410.56786 18.730 0.037
5414.71435 18.761 0.038
5426.49597 18.704 0.046
5435.51101 18.801 0.054
5443.65564 18.735 0.047
5449.50893 18.732 0.066
5457.57995 18.806 0.065
5459.54361 18.733 0.049
5461.50544 18.831 0.076
5463.49582 18.709 0.052
5464.48813 18.790 0.054
5468.58268 18.809 0.082
5472.49612 18.734 0.057
5476.55702 18.776 0.070
5480.57706 18.529 0.060
5486.53044 18.661 0.067
5489.52353 18.880 0.099
5495.53742 18.776 0.064
5621.88407 18.785 0.041
5625.85703 18.695 0.043
5626.88725 18.798 0.057
5628.83250 18.730 0.048
5629.89931 18.779 0.044
5631.88846 18.852 0.063
5633.84240 18.749 0.045
5635.87526 18.761 0.053
5638.81496 18.719 0.061
5644.77125 18.924 0.081
5651.77268 18.764 0.040
5656.79213 18.750 0.040
5659.92606 18.688 0.056
5665.80626 18.775 0.053
5670.85936 18.762 0.054
5672.78596 18.744 0.163
5677.73857 18.814 0.046
5681.74369 18.843 0.047
5684.86949 18.753 0.041
5689.67979 18.763 0.045
5693.78300 18.781 0.038
5696.63747 18.654 0.054
5698.75328 18.855 0.072
5699.64230 18.810 0.097
5708.60108 18.744 0.058
5713.83691 18.778 0.045
5721.71600 18.752 0.050
5724.58916 18.839 0.073
5724.60339 18.816 0.072
5724.61594 18.778 0.065
5736.75188 18.737 0.035
5739.59816 18.768 0.047
5741.68709 18.763 0.043
5744.68078 18.714 0.035
5747.59213 18.815 0.086
5754.56487 18.800 0.119
5754.60332 18.684 0.084
5761.66338 18.346 0.044
5763.79101 18.247 0.038
5767.71762 18.293 0.033
5775.60018 18.742 0.048
5787.68060 18.813 0.058
5793.65525 18.783 0.048
5801.51205 18.771 0.061
5805.64768 18.737 0.049
5809.48052 18.629 0.113
5817.55659 18.787 0.051
5822.57855 18.781 0.054
5826.55084 18.776 0.054
5831.57515 18.723 0.049
5836.59029 18.803 0.062
5843.55002 18.827 0.076
5859.54940 18.903 0.086
5981.89634 18.628 0.060
5987.90201 18.789 0.053
5993.81714 18.684 0.073
