5326.91372  20.503   0.183
5327.74700  20.296   0.104
5327.78549  20.174   0.112
5327.82433  20.568   0.167
5327.86320  20.487   0.152
5327.90138  20.720   0.198
5327.93912  20.193   0.260
5334.76488  20.286   0.112
5335.78679  20.370   0.124
5338.79417  20.610   0.253
5338.83580  20.094   0.202
5339.67063  20.120   0.170
5339.70836  20.276   0.165
5339.80198  20.494   0.195
5339.90795  20.558   0.346
5339.94580  20.273   0.305
5340.78121  20.307   0.165
5340.83677  20.075   0.114
5340.87518  20.759   0.287
5340.91296  20.115   0.247
5341.62522  20.339   0.158
5341.73171  20.184   0.105
5341.92239  20.382   0.163
5342.63395  20.561   0.337
5342.67157  20.146   0.163
5342.70902  20.292   0.157
5342.74756  20.158   0.139
5342.79172  20.420   0.226
5342.82977  20.439   0.184
5342.86773  20.416   0.235
5342.90552  20.931   0.403
5342.94339  20.216   0.333
5343.61482  20.782   0.392
5343.65250  20.146   0.199
5343.69023  20.755   0.276
5343.72831  20.037   0.131
5343.76714  20.457   0.197
5343.80713  20.044   0.132
5343.84565  20.037   0.136
5343.89645  20.033   0.159
5343.93429  20.559   0.323
5348.66221  20.353   0.147
5348.72743  20.181   0.147
5348.79271  20.457   0.168
5348.83103  20.332   0.145
5348.87487  20.793   0.344
5348.91518  20.120   0.152
5349.59049  20.727   0.284
5349.67309  19.947   0.137
5349.74127  20.380   0.207
5349.80624  20.317   0.173
5349.84401  20.263   0.192
5350.64374  20.792   0.334
5350.68146  20.330   0.169
5350.71996  20.304   0.199
5351.63742  20.367   0.135
5351.71571  20.218   0.107
5351.80032  20.600   0.229
5351.87843  20.547   0.263
5351.91640  20.125   0.174
5352.64101  20.191   0.120
5352.73195  20.445   0.122
5352.88458  20.067   0.127
5352.92220  20.048   0.136
5353.61966  20.388   0.145
5353.69977  20.438   0.114
5353.76962  20.323   0.126
5353.80768  20.608   0.151
5353.85218  20.649   0.201
5353.89646  20.633   0.240
5354.64458  20.392   0.136
5354.73275  20.331   0.128
5354.82850  20.572   0.175
5354.86886  20.213   0.152
5354.90744  20.597   0.288
5355.58542  20.205   0.107
5355.66915  20.247   0.109
5355.75734  20.677   0.179
5355.81297  20.539   0.213
5355.86121  20.348   0.236
5355.89897  20.837   0.330
5357.66794  20.407   0.140
5357.75786  20.273   0.149
5357.87092  20.421   0.265
5358.73111  20.352   0.144
5358.83225  20.389   0.162
5359.57655  20.712   0.293
5359.62076  20.270   0.181
5359.67390  20.636   0.180
5359.85711  20.277   0.178
5359.89637  20.439   0.236
5361.66898  20.250   0.154
5362.65108  20.369   0.122
5362.74408  20.481   0.137
5362.86208  21.219   0.404
5362.90712  20.308   0.249
5364.62513  20.443   0.137
5364.71963  20.311   0.141
5364.78082  20.592   0.237
5364.82026  20.573   0.213
5364.86035  20.704   0.197
5364.89846  20.874   0.327
5365.57055  20.059   0.137
5365.64537  20.416   0.145
5365.74048  20.082   0.104
5365.82874  20.516   0.188
5365.86739  20.555   0.230
5369.85266  19.921   0.159
5376.81410  20.329   0.241
5376.85206  20.246   0.262
5377.54863  20.493   0.178
5377.59134  20.557   0.240
5377.62954  20.225   0.125
5377.70322  20.618   0.176
5377.74667  20.837   0.270
5377.78939  20.168   0.150
5377.82710  20.340   0.201
5377.86528  20.942   0.388
5378.54904  20.246   0.123
5378.63370  20.404   0.133
5378.72268  20.312   0.109
5378.76098  20.705   0.165
5378.79951  20.475   0.176
5378.83939  20.122   0.164
5378.87711  20.031   0.187
5379.51614  20.278   0.149
5379.58578  20.506   0.152
5379.67183  20.334   0.152
5379.74434  20.728   0.190
5379.78200  20.334   0.160
5379.81992  20.815   0.305
5379.86049  20.146   0.231
5380.52762  20.391   0.147
5380.56812  20.302   0.118
5380.65217  20.153   0.108
5380.72337  20.178   0.101
5380.76161  20.337   0.139
5380.79947  21.052   0.355
5380.83740  20.965   0.467
5381.57471  19.973   0.157
5381.61486  20.386   0.226
5381.67421  20.809   0.261
5381.71252  20.460   0.223
5381.75066  20.265   0.250
5381.79758  20.086   0.163
5381.83571  20.229   0.214
5382.52592  20.065   0.157
5382.56350  20.345   0.247
5382.61292  20.149   0.139
5382.65083  20.268   0.128
5382.69261  20.534   0.177
5382.73245  20.579   0.244
5382.77025  20.318   0.267
5382.82095  21.193   0.533
5385.50989  20.736   0.191
5385.81040  20.413   0.128
5385.84797  20.401   0.164
5386.56051  20.207   0.138
5386.60757  20.214   0.105
5386.64396  20.200   0.124
5386.74341  20.589   0.146
5386.78168  20.224   0.110
5386.82469  20.600   0.182
5387.50393  20.223   0.099
5387.61293  20.238   0.071
5387.64770  20.408   0.071
5387.68716  20.287   0.098
5387.72579  20.318   0.094
5387.76655  20.278   0.121
5387.80776  20.196   0.137
5388.50533  20.238   0.133
5388.56524  20.243   0.119
5388.67765  20.360   0.124
5388.76433  20.941   0.245
5388.80758  20.396   0.178
5388.84645  20.452   0.245
5389.49504  20.661   0.215
5389.53318  20.199   0.124
5389.61851  20.470   0.122
5389.72375  20.635   0.193
5389.78412  20.420   0.199
5389.82465  20.085   0.126
5390.56634  20.208   0.129
5390.65192  20.837   0.233
5390.69816  20.355   0.135
5390.74762  20.165   0.101
5390.78557  20.231   0.120
5390.82325  20.304   0.151
5391.51830  20.402   0.185
5391.55708  20.111   0.170
5391.61665  20.314   0.107
5391.72592  20.650   0.191
5391.80920  20.640   0.204
5391.84666  20.869   0.359
5392.53316  20.483   0.179
5392.59460  20.261   0.108
5392.70472  20.566   0.164
5392.78668  20.244   0.116
5392.82431  20.912   0.292
5396.52509  20.206   0.202
5396.59938  20.631   0.202
5396.66249  20.595   0.210
5396.76953  20.339   0.138
5396.80769  20.349   0.213
5397.61758  20.638   0.298
5397.66292  20.511   0.191
5397.70073  21.032   0.373
5402.61969  21.335   1.298
5403.51993  20.301   0.139
5403.55707  20.209   0.141
5403.59579  20.214   0.158
5403.63664  20.082   0.124
5403.75368  20.217   0.176
5404.49543  20.551   0.204
5404.53323  20.356   0.151
5404.57095  20.300   0.156
5404.61112  20.561   0.223
5404.73219  20.366   0.230
5404.77597  20.360   0.219
5405.63079  20.468   0.254
5405.67035  20.448   0.204
5405.70844  20.253   0.167
5405.74592  20.574   0.227
5405.78352  20.289   0.172
5407.52317  20.436   0.184
5407.56145  20.380   0.160
5407.60051  20.588   0.250
5408.51417  20.646   0.323
5408.56585  20.715   0.287
5408.60618  20.689   0.201
5409.59348  20.386   0.115
5409.69993  20.401   0.143
5409.76108  20.780   0.292
5410.51145  20.523   0.166
5410.59656  20.505   0.144
5410.70344  20.560   0.194
5410.76535  20.335   0.160
5411.52559  20.590   0.134
5411.74032  20.569   0.187
5411.77808  20.793   0.320
5412.57980  20.664   0.219
5412.61856  20.486   0.182
5412.65633  20.876   0.314
5412.70071  20.890   0.336
5413.51947  20.662   0.166
5413.62630  20.372   0.115
5413.73377  20.559   0.181
5413.77155  20.203   0.200
5414.49975  20.757   0.171
5414.56100  20.275   0.100
5416.61677  21.209   0.380
5416.67350  20.361   0.152
5418.58231  20.843   0.191
5418.63248  20.310   0.112
5418.68402  20.615   0.224
5421.53534  20.464   0.150
5421.59495  20.315   0.127
5421.64113  20.193   0.105
5421.68343  20.287   0.166
5421.72782  20.206   0.125
5422.56319  20.545   0.164
5422.71719  20.213   0.108
5423.54343  20.447   0.101
5423.67714  20.036   0.143
5425.50857  20.660   0.190
5425.55026  20.253   0.111
5426.51650  20.295   0.291
5426.59550  20.471   0.409
5426.73601  21.335   1.050
5430.50206  20.513   0.266
5430.54852  20.235   0.176
5430.58679  20.274   0.173
5430.62576  20.093   0.156
5430.66689  20.037   0.215
5431.50323  20.436   0.174
5431.54376  20.580   0.192
5431.58179  20.810   0.236
5431.62318  20.247   0.186
5431.66081  19.993   0.172
5432.52772  20.011   0.249
5432.64023  20.109   0.190
5433.53811  20.624   0.281
5433.66352  20.978   0.404
5434.48922  20.587   0.231
5434.53429  20.621   0.228
5434.57867  20.538   0.209
5434.62102  20.800   0.255
5434.66576  20.023   0.147
5434.70583  20.425   0.230
5435.50528  21.031   0.311
5435.54809  20.803   0.211
5435.61801  20.337   0.145
5435.67147  20.274   0.140
5435.71042  20.835   0.294
5436.64769  20.527   0.192
5438.53838  21.301   0.434
5438.63982  20.670   0.188
5438.67785  20.441   0.158
5439.55632  20.406   0.222
5439.59369  21.078   0.338
5439.63171  20.281   0.183
5439.67750  20.122   0.176
5444.58987  20.701   0.207
5444.63189  21.105   0.349
5444.67000  20.556   0.227
5446.51423  20.552   0.175
5446.56003  20.448   0.174
5446.59988  20.482   0.180
5446.63901  20.497   0.187
5447.63446  20.141   0.136
5448.66177  20.535   0.228
5449.50187  20.213   0.184
5449.61606  20.850   0.265
5450.50481  20.757   0.239
5450.54242  20.472   0.221
5450.63065  20.036   0.149
5451.49257  19.923   0.210
5451.54791  20.253   0.206
5451.66117  20.193   0.161
5453.65727  20.172   0.144
5457.54105  20.573   0.167
5457.58859  20.061   0.152
5458.57380  20.463   0.245
5459.58899  20.140   0.155
5461.53615  21.357   0.738
5461.57851  20.071   0.300
5461.62165  20.334   0.338
5463.50070  20.765   0.219
5463.54275  20.482   0.177
5468.53590  20.496   0.209
5469.55190  20.494   0.152
5470.59049  20.543   0.192
5472.53071  20.886   0.354
5473.58302  20.443   0.202
5477.52107  20.034   0.168
5478.54425  20.587   0.253
5481.52695  20.414   0.316
5486.55726  20.238   0.271
5624.83769  20.658   0.190
5627.84112  20.248   0.131
5628.85186  20.332   0.134
5629.82005  20.411   0.158
5631.82352  19.915   0.179
5632.83251  20.568   0.171
5634.84460  20.195   0.135
5635.85292  20.441   0.204
5637.81281  20.034   0.160
5638.79195  20.419   0.223
5639.85565  20.285   0.119
5640.82592  20.221   0.157
5640.87361  20.652   0.197
5640.91449  20.494   0.274
5641.82280  20.311   0.151
5641.86099  20.000   0.109
5641.90569  20.251   0.158
5642.84177  19.921   0.103
5642.90161  20.418   0.192
5643.79548  20.220   0.168
5643.85532  19.956   0.099
5643.89618  20.381   0.133
5644.80182  20.355   0.203
5644.87617  20.479   0.267
5647.80193  20.192   0.218
5647.84581  20.534   0.236
5647.87303  20.238   0.182
5647.88902  20.331   0.221
5647.90739  20.336   0.217
5648.74700  20.484   0.225
5648.80952  20.118   0.109
5648.85353  20.250   0.095
5648.89677  20.153   0.115
5649.79198  20.424   0.140
5649.85944  20.342   0.113
5649.89793  20.134   0.094
5650.78389  20.160   0.088
5650.84624  20.279   0.099
5650.89041  20.420   0.148
5651.76553  20.279   0.117
5651.87882  20.330   0.134
5652.80705  20.067   0.079
5652.84936  20.397   0.102
5653.77402  20.319   0.098
5653.90312  20.148   0.077
5654.77590  20.073   0.105
5654.82565  20.149   0.093
5654.86720  20.301   0.109
5654.92023  20.297   0.170
5655.76699  20.490   0.170
5655.80502  20.164   0.105
5655.84316  20.087   0.078
5655.89016  20.207   0.097
5656.78503  20.423   0.140
5656.82865  20.240   0.086
5656.87301  20.449   0.114
5657.77632  20.459   0.111
5657.81502  20.375   0.103
5657.86043  20.182   0.091
5657.90507  20.394   0.124
5658.77057  20.913   0.316
5658.81137  20.407   0.168
5658.86829  20.444   0.129
5658.90978  20.208   0.134
5659.72511  20.359   0.138
5659.76265  20.176   0.103
5659.80197  20.051   0.095
5659.84092  20.368   0.152
5659.89071  20.153   0.091
5660.72419  20.028   0.116
5660.77156  20.407   0.135
5660.81490  20.408   0.125
5660.87047  20.349   0.144
5662.72327  20.433   0.223
5662.76364  20.286   0.163
5662.82537  20.310   0.136
5662.86354  20.548   0.147
5662.90552  20.457   0.144
5663.76622  20.014   0.114
5664.76844  20.261   0.181
5664.80949  19.980   0.101
5664.86990  20.414   0.184
5664.91356  20.500   0.158
5665.73756  20.346   0.157
5665.78337  20.205   0.116
5665.84764  20.375   0.128
5665.89526  20.285   0.096
5667.71946  20.273   0.134
5667.77206  20.214   0.132
5667.82452  20.273   0.112
5667.87722  20.215   0.090
5667.92283  20.397   0.118
5668.76099  20.117   0.173
5668.82847  20.095   0.185
5668.88558  20.190   0.215
5668.92469  20.804   0.286
5669.77430  20.161   0.145
5669.81307  20.204   0.131
5669.87476  20.073   0.120
5669.91810  20.557   0.236
5670.74884  20.544   0.255
5670.80108  20.502   0.195
5670.85325  20.346   0.179
5670.89466  21.007   0.318
5671.73023  19.966   0.125
5671.77068  20.276   0.144
5675.73277  20.688   0.201
5675.77113  20.648   0.209
5675.81047  20.354   0.176
5675.86983  20.190   0.103
5675.92277  20.603   0.228
5676.69772  20.072   0.066
5676.73690  20.426   0.112
5676.77577  20.208   0.098
5676.82079  20.259   0.110
5676.87665  20.219   0.089
5676.92608  20.214   0.128
5677.73186  20.301   0.129
5677.77545  20.430   0.119
5677.82584  20.071   0.105
5677.87782  20.264   0.115
5677.91771  20.312   0.109
5679.69572  20.346   0.140
5679.73762  20.332   0.116
5679.78957  20.491   0.153
5679.84063  20.447   0.142
5679.88199  20.665   0.172
5679.92019  20.315   0.129
5680.68324  20.251   0.154
5680.72164  20.092   0.154
5680.77031  20.476   0.147
5680.82354  20.216   0.122
5680.86651  20.266   0.119
5680.90731  20.109   0.100
5681.67362  21.042   0.321
5681.71183  20.210   0.119
5681.75113  20.450   0.138
5681.80201  19.912   0.088
5681.85709  20.328   0.164
5681.89877  20.799   0.217
5682.66100  20.938   0.298
5682.70179  20.206   0.166
5682.74908  20.093   0.099
5682.79162  20.400   0.128
5682.88166  20.627   0.157
5682.92134  20.639   0.214
5683.68239  19.979   0.095
5683.73256  20.303   0.119
5683.80239  20.292   0.111
5683.86020  20.326   0.140
5683.90239  20.427   0.139
5684.65260  20.196   0.119
5684.70558  20.115   0.100
5684.76473  20.330   0.122
5684.81717  20.143   0.099
5684.87658  20.597   0.173
5684.91681  20.834   0.231
5685.74328  20.424   0.125
5685.79185  20.127   0.083
5685.84406  20.145   0.082
5685.88765  20.209   0.099
5685.92869  20.710   0.244
5686.69253  20.172   0.120
5686.74127  20.322   0.121
5686.79863  20.271   0.099
5686.84596  20.373   0.164
5686.88790  20.512   0.222
5686.92765  20.196   0.152
5687.68435  19.975   0.137
5687.72767  19.945   0.098
5687.77846  20.087   0.102
5687.83133  20.060   0.097
5688.84455  20.185   0.098
5688.91258  21.096   0.413
5689.67548  20.130   0.104
5689.74007  20.179   0.106
5689.78852  20.283   0.092
5690.62707  21.077   0.307
5690.66618  20.109   0.110
5690.71715  20.173   0.106
5690.77950  20.217   0.127
5690.81934  20.702   0.203
5691.62350  20.171   0.218
5691.68831  20.260   0.130
5691.74634  20.600   0.167
5691.79057  20.063   0.124
5691.83994  20.341   0.144
5691.87869  20.283   0.154
5692.63179  19.810   0.171
5692.68334  20.385   0.145
5692.74265  20.124   0.109
5692.78041  20.281   0.130
5692.82092  20.402   0.169
5692.85898  20.219   0.129
5692.89736  20.561   0.197
5692.93715  20.590   0.335
5692.93900  20.584   0.377
5693.64780  20.328   0.154
5693.70727  20.172   0.101
5693.76644  20.290   0.099
5693.80428  20.417   0.115
5693.84298  20.215   0.120
5693.88087  21.288   0.393
5693.92273  20.464   0.222
5694.62541  20.374   0.174
5694.65985  20.181   0.125
5694.71260  20.706   0.200
5694.76701  20.231   0.118
5694.81310  20.701   0.160
5694.85103  20.562   0.153
5694.88861  20.766   0.260
5694.92605  20.912   0.343
5695.62970  20.509   0.250
5695.68239  20.123   0.159
5695.76480  20.215   0.117
5695.81395  20.430   0.133
5695.85290  20.268   0.103
5695.89064  20.371   0.132
5695.92825  20.240   0.150
5696.61868  20.213   0.183
5696.65983  20.598   0.224
5696.71663  20.518   0.170
5696.75597  20.256   0.123
5696.79780  20.584   0.152
5696.84080  20.666   0.194
5696.88269  20.504   0.207
5696.93870  21.267   0.770
5697.62797  20.479   0.196
5697.67537  20.208   0.147
5697.72297  20.510   0.187
5697.76189  20.392   0.151
5697.80530  21.039   0.297
5697.84293  20.360   0.155
5697.88757  20.317   0.177
5697.92831  20.121   0.164
5698.62064  21.114   0.515
5698.66843  20.156   0.188
5698.70884  20.000   0.166
5698.74874  20.532   0.245
5698.78879  20.137   0.164
5698.82992  20.366   0.184
5698.86778  20.425   0.234
5698.90935  20.274   0.283
5702.62816  19.986   0.381
5702.66225  20.421   0.503
5702.69872  20.463   0.659
5702.75072  20.154   0.310
5702.78142  20.714   0.520
5702.91486  20.350   0.442
5703.74436  20.582   0.267
5703.81527  20.580   0.382
5703.86493  20.835   0.495
5705.73722  20.434   0.190
5705.78006  20.381   0.160
5705.83153  20.089   0.139
5705.88530  20.153   0.235
5705.93443  19.965   0.231
5706.71345  20.635   0.258
5706.76912  20.307   0.162
5706.84135  20.276   0.212
5707.57676  20.477   0.214
5707.61422  20.772   0.258
5707.66127  20.558   0.182
5707.70902  20.251   0.132
5707.74752  20.597   0.172
5707.78828  20.524   0.149
5707.82802  20.158   0.134
5707.86779  21.098   0.356
5707.90814  20.826   0.366
5708.57343  20.335   0.230
5708.62309  20.290   0.235
5708.67922  20.423   0.162
5708.72848  20.304   0.117
5708.81815  20.819   0.283
5708.86346  20.654   0.306
5708.92206  20.741   0.533
5709.59753  20.280   0.140
5709.65262  21.088   0.247
5709.83600  20.026   0.113
5712.57106  20.549   0.374
5712.63388  20.732   0.213
5712.64641  20.395   0.170
5712.70745  20.556   0.146
5712.74826  20.236   0.111
5712.78997  20.430   0.143
5712.82903  20.342   0.136
5712.87645  20.957   0.320
5713.75680  19.998   0.089
5713.79293  20.695   0.187
5713.80540  19.923   0.091
5713.84379  19.701   0.087
5714.65363  20.498   0.158
5714.66660  20.522   0.139
5715.65422  20.100   0.098
5715.69887  20.220   0.097
5715.74387  20.214   0.091
5715.79047  20.634   0.162
5715.83303  20.542   0.186
5715.88820  20.554   0.213
5716.57749  21.107   0.370
5716.66363  20.313   0.128
5716.67638  20.177   0.132
5716.72911  20.233   0.106
5716.77256  20.392   0.149
5716.81242  20.426   0.151
5716.85198  20.587   0.272
5716.89139  20.599   0.238
5721.59403  21.366   0.425
5721.60651  20.193   0.150
5721.61894  20.182   0.131
5721.67129  20.456   0.158
5721.68386  20.323   0.141
5721.69638  20.807   0.199
5721.76422  19.966   0.087
5721.80377  20.361   0.143
5721.84488  21.048   0.343
5721.89478  20.544   0.253
5722.58924  20.392   0.140
5722.64367  20.292   0.129
5722.69829  20.344   0.122
5722.76376  20.299   0.134
5722.80351  20.450   0.167
5723.54475  20.205   0.204
5723.58422  20.641   0.192
5723.63234  20.587   0.178
5723.68231  20.193   0.125
5723.72233  20.294   0.111
5723.76188  20.751   0.184
5723.80047  20.141   0.103
5723.84010  20.401   0.160
5724.54006  20.158   0.223
5724.58314  20.073   0.163
5724.59738  20.219   0.171
5724.60996  20.226   0.169
5724.66065  20.250   0.156
5724.72204  20.551   0.175
5724.77187  20.322   0.157
5724.81292  21.086   0.342
5725.56291  19.987   0.127
5725.63031  20.350   0.135
5725.69694  20.197   0.097
5725.73753  20.412   0.147
5725.77641  20.415   0.166
5726.53945  20.370   0.286
5726.57727  20.679   0.305
5726.62434  20.311   0.183
5726.67167  20.094   0.151
5726.71114  20.128   0.113
5726.75168  20.037   0.137
5726.79714  20.203   0.197
5734.59742  20.284   0.234
5734.67649  20.302   0.152
5734.72189  20.371   0.194
5734.76755  20.868   0.326
5734.81092  20.746   0.293
5735.64930  20.483   0.196
5735.69454  20.342   0.173
5735.75686  20.225   0.128
5735.80576  20.223   0.127
5735.85254  20.445   0.221
5736.50981  20.083   0.196
5736.55281  20.685   0.220
5736.59077  20.514   0.146
5736.63509  20.258   0.088
5736.67511  20.248   0.086
5736.74718  20.352   0.106
5736.80281  20.559   0.165
5736.84990  20.407   0.156
5736.89666  21.110   0.427
5737.53601  20.395   0.149
5737.57600  20.055   0.085
5737.63027  20.328   0.092
5737.67103  20.426   0.096
5737.72556  20.203   0.086
5737.76496  20.590   0.143
5737.80566  20.871   0.204
5737.85125  20.642   0.189
5737.89311  21.243   0.410
5738.60426  20.524   0.148
5738.65740  20.551   0.116
5738.71183  20.697   0.155
5738.75137  20.639   0.162
5739.54245  20.333   0.172
5739.58067  20.306   0.144
5739.62126  20.211   0.107
5739.68843  20.176   0.097
5739.72792  20.408   0.135
5739.76688  20.387   0.148
5739.80934  20.921   0.315
5739.86272  20.539   0.245
5740.51662  20.453   0.207
5740.56129  20.168   0.174
5740.62300  21.025   0.434
5740.66491  20.462   0.166
5740.72561  20.860   0.266
5740.76542  20.229   0.118
5740.81005  20.414   0.181
5741.49701  20.600   0.248
5741.53525  20.369   0.145
5741.58054  20.503   0.147
5741.61834  20.179   0.116
5741.65639  20.286   0.117
5741.71759  20.257   0.117
5741.75914  20.292   0.110
5741.79757  20.290   0.114
5741.83559  20.412   0.145
5741.87375  20.389   0.148
5742.50743  19.976   0.121
5742.55039  20.883   0.265
5742.59150  20.447   0.159
5742.64007  20.275   0.105
5742.69186  20.294   0.102
5742.73084  20.345   0.104
5742.76886  20.371   0.111
5742.80717  20.639   0.159
5742.84738  20.656   0.179
5743.60264  20.779   0.322
5743.64114  20.348   0.167
5743.68206  20.083   0.110
5743.74184  20.545   0.185
5743.78005  20.721   0.259
5743.81808  20.393   0.169
5743.85580  20.606   0.278
5744.49968  20.279   0.233
5744.53775  20.353   0.180
5744.57623  20.469   0.204
5744.61438  20.494   0.181
5744.67526  20.079   0.093
5744.74866  20.712   0.157
5744.79475  20.417   0.137
5744.83958  20.601   0.236
5745.52727  20.824   0.328
5745.57401  20.473   0.172
5745.61424  20.779   0.249
5745.66371  20.066   0.092
5745.71334  20.380   0.130
5745.75132  20.349   0.135
5745.78941  21.356   0.459
5746.54137  20.506   0.252
5746.59557  20.170   0.118
5746.63346  20.633   0.225
5746.70213  20.379   0.139
5746.73989  20.360   0.140
5746.77750  20.651   0.230
5746.81992  20.987   0.351
5747.58732  20.178   0.235
5747.63067  20.550   0.193
5747.67701  20.200   0.168
5747.72001  21.085   0.399
5747.76409  20.644   0.270
5748.60632  20.334   0.170
5748.65647  20.075   0.109
5749.50179  21.047   0.408
5749.53962  20.515   0.183
5749.57747  20.398   0.160
5749.61699  20.518   0.150
5749.66707  20.583   0.194
5749.70620  20.092   0.143
5749.74441  20.470   0.196
5749.78293  20.821   0.298
5752.54609  20.261   0.214
5752.58395  20.348   0.228
5753.52319  20.218   0.441
5753.71149  20.543   0.332
5759.80870  20.216   0.254
5760.46670  19.161   0.096
5760.50463  19.476   0.099
5760.56098  19.120   0.059
5760.66001  19.178   0.055
5760.70131  19.039   0.052
5760.75014  19.176   0.059
5760.78812  19.004   0.048
5760.82575  18.985   0.064
5761.52105  19.256   0.039
5761.56423  19.220   0.032
5762.48531  19.240   0.065
5762.52593  19.319   0.067
5762.56410  19.004   0.046
5762.60595  19.134   0.048
5762.64491  19.333   0.069
5762.72047  19.343   0.079
5763.47624  19.144   0.061
5763.51887  19.249   0.046
5763.56056  19.163   0.035
5763.61463  19.220   0.055
5763.66276  19.356   0.051
5763.70316  19.442   0.077
5763.74811  19.256   0.061
5763.78611  19.495   0.098
5764.48068  19.315   0.061
5764.52473  19.339   0.053
5764.56446  19.373   0.056
5764.60752  19.345   0.043
5764.65480  19.443   0.048
5764.70292  19.407   0.057
5764.74903  19.500   0.073
5765.48330  19.297   0.058
5765.52612  19.588   0.078
5765.57806  19.472   0.054
5765.67718  19.302   0.063
5765.72214  19.669   0.090
5765.76539  19.685   0.121
5766.49572  19.494   0.074
5766.53529  19.435   0.057
5766.59954  19.469   0.045
5766.63899  19.493   0.053
5766.67978  19.581   0.062
5766.72444  19.782   0.108
5767.47285  19.971   0.162
5767.51667  19.392   0.069
5767.55980  19.697   0.083
5767.60392  19.595   0.077
5767.67170  19.629   0.072
5767.72551  19.695   0.096
5767.76759  19.746   0.125
5768.47206  19.397   0.066
5768.51239  19.574   0.071
5768.57274  19.551   0.058
5768.61554  19.687   0.068
5768.66220  19.551   0.056
5768.71236  19.499   0.053
5768.75265  19.827   0.105
5768.79133  19.685   0.088
5769.49753  19.469   0.069
5769.53871  19.601   0.058
5769.59382  19.684   0.070
5769.66115  19.815   0.072
5769.71065  19.678   0.073
5769.75302  19.713   0.091
5770.65356  19.406   0.079
5770.73827  19.905   0.104
5775.55273  20.380   0.194
5775.61954  20.270   0.160
5775.69676  20.367   0.152
5776.57478  20.406   0.181
5776.62279  20.947   0.288
5776.68862  20.597   0.202
5776.73800  20.915   0.377
5777.49419  20.169   0.112
5777.54432  20.315   0.098
5777.59080  20.260   0.142
5777.67101  20.416   0.125
5777.72159  20.389   0.136
5778.47765  21.027   0.459
5778.52922  20.298   0.182
5778.57567  20.527   0.210
5778.62383  19.946   0.139
5779.61324  20.536   0.135
5779.65953  20.421   0.153
5779.71206  20.151   0.133
5784.51127  20.800   0.392
5784.59747  20.463   0.195
5784.70574  20.122   0.394
5785.47565  20.018   0.184
5785.53962  20.141   0.206
5785.59207  20.093   0.160
5785.64125  20.327   0.251
5785.68222  20.395   0.245
5785.72402  20.816   0.472
5786.52298  20.924   0.421
5786.58523  20.535   0.212
5786.62937  20.559   0.213
